,CELL_ID,X,Y
1786,1787,1255,1434
1717,1718,1880,1369
1482,1483,1907,1207
776,777,355,761
1407,1408,450,1162
1272,1273,1911,1071
1196,1197,1907,1012
1301,1302,1901,1092
1291,1292,1868,1085
1452,1453,1903,1186
1791,1792,1357,1435
1774,1775,1327,1424
12,13,640,63
2,3,964,13
1674,1675,1911,1330
623,624,415,664
1261,1262,494,1065
1141,1142,1696,987
1166,1167,1680,1003
1183,1184,1888,1009
1199,1200,1800,1013
1147,1148,1776,987
1146,1147,1800,989
1195,1196,1783,1014
1531,1532,1902,1236
1545,1546,1912,1249
1513,1514,1915,1223
1305,1306,1915,1096
1523,1524,1832,1230
1430,1431,1889,1173
1411,1412,1876,1162
1163,1164,1490,999
1608,1609,1454,1297
1618,1619,1439,1297
1593,1594,1412,1285
1614,1615,1425,1296
1569,1570,1424,1266
1625,1626,1411,1305
218,219,1048,284
9,10,780,59
13,14,668,68
16,17,807,71
8,9,837,52
7,8,622,40
25,26,768,89
6,7,943,45
40,41,989,113
4,5,949,31
45,46,968,133
10,11,880,56
18,19,1293,75
33,34,1004,102
944,945,1222,872
1133,1134,566,984
1128,1129,591,982
936,937,1905,867
1345,1346,1713,1124
1259,1260,1734,1061
1281,1282,1715,1074
1274,1275,1769,1073
1299,1300,1722,1093
1300,1301,1700,1094
1239,1240,1650,1044
1155,1156,1662,998
1180,1181,1743,1008
1187,1188,1764,1009
1136,1137,1744,985
1186,1187,1721,1009
1139,1140,1721,985
1240,1241,1739,1045
1223,1224,1768,1036
1227,1228,1817,1039
1219,1220,1803,1032
1253,1254,1788,1055
1257,1258,1883,1060
1182,1183,1874,1010
1160,1161,1838,997
1181,1182,1821,1009
1169,1170,1857,1003
1773,1774,1620,1424
1610,1611,1486,1295
1623,1624,1468,1301
1462,1463,1836,1194
1426,1427,1853,1170
1455,1456,1811,1189
1477,1478,1823,1206
1500,1501,1872,1218
1463,1464,1859,1195
1493,1494,1888,1214
1502,1503,1853,1221
1525,1526,1880,1234
1327,1328,1763,1115
1306,1307,1767,1096
1319,1320,1747,1108
1307,1308,1802,1101
1315,1316,1783,1106
1283,1284,1796,1079
1332,1333,1814,1117
1275,1276,1834,1074
1783,1784,1450,1434
1787,1788,1401,1434
1790,1791,1130,1435
1386,1387,1145,1149
1397,1398,1162,1156
1524,1525,1143,1234
987,988,1201,900
965,966,1193,883
1217,1218,1364,1030
1396,1397,1100,1157
1309,1310,1182,1102
1294,1295,1184,1089
1464,1465,1369,1197
1435,1436,1362,1177
1699,1700,1472,1355
1613,1614,1390,1295
1578,1579,1396,1272
270,271,1037,339
257,258,1052,326
303,304,1008,364
279,280,1065,344
273,274,1080,339
254,255,983,328
268,269,1001,338
264,265,1019,333
209,210,1028,277
313,314,879,378
476,477,959,537
442,443,960,503
344,345,760,411
67,68,1323,161
48,49,1402,140
14,15,1233,69
20,21,1151,78
1,2,1126,10
24,25,1184,87
15,16,1041,69
221,222,1133,283
26,27,1053,91
28,29,1106,94
17,18,1062,74
114,115,1075,209
85,86,1125,182
86,87,1148,182
23,24,1138,88
102,103,1097,196
117,118,1110,210
396,397,1339,458
413,414,749,471
937,938,899,866
790,791,1242,767
783,784,1190,765
977,978,1174,896
941,942,1178,869
814,815,1191,784
986,987,1044,898
948,949,1085,873
903,904,1080,844
