,CELL_ID,X,Y
2,3,740,30
195,196,633,339
463,464,154,608
559,560,130,723
488,489,148,639
440,441,162,574
450,451,181,592
12,13,517,79
634,635,1823,846
595,596,169,788
683,684,252,908
654,655,154,871
1020,1021,842,1435
1023,1024,1232,1436
1017,1018,579,1433
1022,1023,1383,1436
1019,1020,702,1436
33,34,553,141
28,29,656,124
113,114,634,249
671,672,1836,890
653,654,1829,867
682,683,1826,907
566,567,1738,733
498,499,1771,645
635,636,1689,847
862,863,1392,1149
854,855,1422,1132
875,876,1374,1169
894,895,1310,1194
893,894,1347,1192
981,982,1565,1371
984,985,1611,1376
988,989,1575,1387
1014,1015,920,1428
1013,1014,873,1427
1015,1016,893,1432
1018,1019,862,1434
950,951,1225,1291
619,620,801,833
993,994,622,1400
1005,1006,668,1420
1008,1009,687,1421
978,979,523,1364
1016,1017,556,1434
990,991,670,1395
979,980,656,1365
106,107,905,241
84,85,912,214
104,105,923,241
126,127,909,264
573,574,878,741
576,577,857,748
560,561,844,724
470,471,959,614
469,470,923,617
467,468,1097,614
491,492,957,641
752,753,1179,1027
70,71,1502,200
305,306,1289,431
581,582,1738,753
426,427,1812,552
410,411,1826,538
575,576,1796,745
473,474,1782,621
444,445,1799,581
537,538,1757,693
547,548,1748,713
515,516,1766,666
555,556,1804,718
695,696,1629,923
954,955,1516,1297
959,960,1502,1314
880,881,1642,1173
417,418,205,547
430,431,186,564
375,376,176,505
607,608,482,812
602,603,501,804
307,308,548,434
43,44,435,156
50,51,459,169
21,22,445,102
787,788,1197,1062
830,831,1307,1108
1004,1005,954,1418
1012,1013,1037,1428
944,945,662,1276
915,916,690,1222
920,921,674,1242
902,903,729,1200
897,898,710,1196
913,914,708,1216
879,880,667,1172
675,676,780,901
640,641,754,857
650,651,730,867
387,388,644,514
357,358,679,493
407,408,737,533
403,404,679,530
374,375,657,503
422,423,718,551
961,962,647,1316
953,954,637,1299
951,952,660,1295
968,969,654,1335
80,81,987,212
207,208,742,343
123,124,890,260
5,6,802,63
72,73,895,204
41,42,662,153
88,89,890,222
511,512,945,662
499,500,728,648
505,506,711,657
572,573,765,740
513,514,667,665
557,558,895,719
551,552,913,716
546,547,885,710
569,570,893,738
563,564,872,726
396,397,999,519
438,439,986,571
408,409,991,537
456,457,977,595
462,463,936,600
723,724,1097,984
538,539,1088,699
459,460,1180,603
99,100,1566,235
145,146,1603,287
393,394,1511,518
489,490,1323,639
599,600,1807,790
594,595,1737,787
612,613,1704,823
600,601,1715,795
526,527,1819,679
486,487,1849,636
487,488,1875,637
504,505,1838,657
670,671,1668,885
680,681,1649,905
835,836,1450,1111
690,691,1504,915
684,685,1525,907
957,958,1535,1301
821,822,1406,1098
918,919,1615,1227
903,904,1616,1198
942,943,1564,1277
952,953,1558,1297
904,905,1637,1199
390,391,204,517
337,338,231,464
353,354,204,489
838,839,432,1114
677,678,434,903
665,666,444,882
845,846,1213,1122
857,858,1201,1136
1006,1007,932,1419
998,999,846,1406
891,892,864,1188
939,940,986,1269
888,889,888,1187
956,957,1103,1299
1011,1012,1018,1426
1009,1010,975,1421
989,990,1054,1391
969,970,1025,1335
995,996,1016,1403
999,1000,1034,1404
1003,1004,1054,1416
997,998,1090,1404
1021,1022,1082,1435
992,993,1071,1399
881,882,733,1174
495,496,659,644
424,425,489,552
542,543,466,702
591,592,408,782
624,625,457,840
638,639,441,853
631,632,472,845
617,618,456,827
614,615,474,826
169,170,1079,312
91,92,1059,227
63,64,1033,196
76,77,1063,211
46,47,1007,159
1,2,979,31
61,62,882,189
57,58,917,179
364,365,993,496
203,204,1069,344
272,273,1006,403
529,530,914,682
541,542,920,699
536,537,896,695
503,504,912,655
500,501,933,649
485,486,916,636
514,515,927,666
520,521,902,671
380,381,1058,507
373,374,1083,499
327,328,1159,452
621,622,1028,835
698,699,1097,932
663,664,794,882
725,726,1077,988
299,300,1304,425
298,299,1175,425
112,113,1485,246
11,12,1196,76
17,18,1225,89
372,373,1513,498
397,398,1564,522
496,497,1343,644
475,476,1338,620
497,498,1386,646
423,424,1441,552
460,461,1437,601
825,826,1624,1104
694,695,1667,922
790,791,1601,1063
719,720,1583,978
721,722,1595,981
731,732,1605,992
660,661,1335,879
689,690,1431,914
701,702,1343,941
771,772,1304,1045
756,757,1331,1036
786,787,1319,1062
803,804,1287,1078
710,711,1381,954
699,700,1372,934
760,761,1453,1034
773,774,1463,1046
781,782,1435,1059
747,748,1429,1018
927,928,1597,1248
806,807,1507,1080
789,790,1508,1062
813,814,1491,1089
804,805,1538,1081
265,266,423,399
260,261,216,394
696,697,458,924
685,686,451,910
644,645,472,862
