,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 871)",0,1,0,1,5,1,0,1
"('cell', 900)",1,2,0,5,5,2,3,1
"('cell', 526)",0,1,1,1,3,0,1,0
"('cell', 982)",2,6,0,3,1,2,3,1
"('cell', 901)",0,2,0,1,4,1,2,1
"('cell', 895)",1,2,0,4,4,1,2,1
"('cell', 905)",0,2,0,1,4,1,2,1
"('cell', 879)",0,1,0,4,1,0,1,0
"('cell', 907)",0,2,0,3,2,1,2,1
"('cell', 1157)",0,0,0,2,2,0,9,1
"('cell', 1191)",0,0,0,1,3,0,11,1
"('cell', 970)",0,2,0,4,7,1,8,0
"('cell', 952)",0,2,0,6,6,1,8,0
"('cell', 682)",0,1,0,0,3,3,0,0
"('cell', 639)",0,1,0,1,3,3,0,0
"('cell', 699)",0,1,0,3,6,3,2,1
"('cell', 591)",0,0,0,7,4,1,9,0
"('cell', 627)",0,0,0,5,5,2,10,0
"('cell', 465)",0,0,1,1,3,0,0,0
"('cell', 475)",0,1,1,0,3,0,0,0
"('cell', 515)",0,1,1,1,3,0,1,0
"('cell', 451)",0,0,0,5,2,0,0,0
"('cell', 192)",2,2,0,5,0,3,7,0
"('cell', 148)",1,1,0,3,0,6,5,0
"('cell', 772)",0,1,1,1,7,0,2,0
"('cell', 832)",0,0,0,0,8,0,2,0
"('cell', 821)",0,0,0,0,9,0,2,0
"('cell', 968)",1,4,1,3,1,2,3,1
"('cell', 1158)",0,1,0,0,1,0,0,0
"('cell', 1187)",0,0,0,0,1,0,0,0
"('cell', 1174)",0,1,0,0,1,0,1,0
"('cell', 1172)",0,0,0,0,1,0,0,0
"('cell', 1049)",0,0,1,1,5,1,9,1
"('cell', 1151)",0,0,0,2,2,0,5,1
"('cell', 1160)",0,0,0,2,3,0,3,1
"('cell', 836)",0,0,0,1,8,0,3,0
"('cell', 827)",0,0,0,1,9,0,2,0
"('cell', 841)",0,1,0,2,7,0,3,0
"('cell', 860)",0,0,0,6,2,0,2,0
"('cell', 1123)",1,1,0,4,3,0,12,1
"('cell', 1178)",0,1,0,4,7,1,4,0
"('cell', 946)",0,1,0,6,5,1,9,0
"('cell', 897)",2,2,0,7,5,3,3,1
"('cell', 660)",0,1,0,1,4,3,0,0
"('cell', 692)",0,1,0,3,6,3,2,0
"('cell', 667)",0,1,0,0,3,3,0,0
"('cell', 631)",0,1,0,1,4,3,0,0
"('cell', 650)",0,1,0,4,6,3,2,0
"('cell', 632)",0,1,0,1,3,3,0,0
"('cell', 546)",1,0,1,3,3,0,5,0
"('cell', 553)",0,0,0,3,1,0,4,0
"('cell', 614)",0,0,0,2,1,0,9,0
"('cell', 533)",1,0,0,3,3,0,4,0
"('cell', 509)",0,0,0,4,0,2,6,0
"('cell', 529)",0,0,0,4,0,2,5,0
"('cell', 543)",0,0,2,1,0,0,0,0
"('cell', 525)",0,0,0,1,0,0,0,0
"('cell', 485)",0,0,0,1,0,0,0,0
"('cell', 437)",0,0,0,1,0,0,1,0
"('cell', 621)",0,0,2,0,0,0,1,0
"('cell', 618)",0,0,2,1,1,0,2,0
"('cell', 628)",0,0,2,1,0,0,2,0
"('cell', 271)",3,0,0,4,0,2,10,0
"('cell', 467)",0,1,1,0,3,0,0,0
"('cell', 446)",0,0,1,1,3,0,0,0
"('cell', 450)",0,0,1,1,3,0,0,0
"('cell', 133)",1,1,0,3,1,6,4,0
"('cell', 1155)",0,1,0,0,1,0,1,0
"('cell', 1093)",1,5,0,1,0,2,2,0
"('cell', 1136)",1,4,0,0,1,1,0,0
"('cell', 1134)",0,2,0,0,1,0,1,0
"('cell', 1117)",1,3,1,1,3,2,3,1
"('cell', 1173)",0,0,1,1,4,1,2,1
"('cell', 1082)",0,1,0,1,4,0,8,1
"('cell', 569)",4,5,0,7,0,3,7,0
"('cell', 670)",2,3,0,1,0,2,6,0
"('cell', 586)",4,5,0,5,0,3,7,0
"('cell', 1039)",1,3,0,2,1,1,4,0
"('cell', 1047)",2,3,0,2,1,1,2,0
"('cell', 1065)",1,2,0,2,1,0,3,0
"('cell', 599)",0,1,0,10,1,1,9,0
"('cell', 577)",0,1,0,10,2,1,8,0
"('cell', 1199)",0,1,0,2,3,1,3,0
"('cell', 1192)",0,2,0,4,4,2,4,0
"('cell', 1166)",0,2,0,5,6,1,6,0
"('cell', 1091)",0,1,0,7,10,0,6,0
