,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 630)",0,0,0,0,1,0,0,0
"('cell', 592)",0,0,0,0,3,0,0,0
"('cell', 31)",0,1,0,0,1,0,0,0
"('cell', 329)",0,1,0,0,2,0,0,0
"('cell', 372)",0,1,0,0,2,0,0,0
"('cell', 110)",0,0,0,0,2,0,1,0
"('cell', 45)",0,0,3,3,0,0,3,3
"('cell', 79)",0,0,0,0,2,0,1,0
"('cell', 243)",0,1,0,0,0,0,1,0
"('cell', 1255)",0,0,0,0,1,0,0,0
"('cell', 1124)",2,0,1,5,0,1,2,0
"('cell', 1363)",1,0,0,0,3,0,0,0
"('cell', 497)",0,1,1,1,3,0,2,0
"('cell', 1038)",3,0,0,7,1,0,5,2
"('cell', 1090)",0,0,0,2,2,0,2,0
"('cell', 1104)",2,0,1,0,5,2,2,0
"('cell', 37)",0,0,3,2,0,0,2,1
"('cell', 50)",0,0,2,0,1,0,0,0
"('cell', 39)",0,0,3,1,0,0,1,0
"('cell', 43)",0,0,2,1,1,0,1,0
"('cell', 113)",0,0,0,8,1,0,7,2
"('cell', 83)",0,0,0,5,2,0,4,0
"('cell', 32)",0,0,2,5,0,0,3,3
"('cell', 76)",0,0,1,5,1,0,4,1
"('cell', 582)",0,0,0,0,3,0,0,0
"('cell', 635)",0,0,0,0,3,0,0,0
"('cell', 602)",0,0,0,0,3,0,0,0
"('cell', 655)",0,0,0,0,2,0,1,0
"('cell', 620)",0,0,0,0,3,0,0,0
"('cell', 603)",0,0,0,0,3,0,0,0
"('cell', 44)",0,1,0,0,1,0,0,0
"('cell', 73)",0,1,0,0,2,0,0,0
"('cell', 91)",0,1,0,0,2,0,1,0
"('cell', 72)",0,1,0,0,2,0,0,0
"('cell', 89)",0,1,0,0,2,0,0,0
"('cell', 53)",0,1,0,0,2,0,0,0
"('cell', 51)",0,1,0,0,0,0,0,0
"('cell', 57)",0,1,0,0,2,0,0,0
"('cell', 49)",0,1,0,0,1,0,0,0
"('cell', 65)",0,1,0,0,2,0,0,0
"('cell', 60)",0,1,0,0,2,0,0,0
"('cell', 40)",0,1,0,0,2,0,0,0
"('cell', 148)",0,0,0,0,1,0,1,0
"('cell', 294)",0,1,0,0,2,0,0,0
"('cell', 278)",0,1,0,0,1,0,0,0
"('cell', 346)",0,1,0,0,3,0,0,0
"('cell', 344)",0,1,0,0,3,0,0,0
"('cell', 556)",2,0,2,11,10,0,4,0
"('cell', 629)",0,0,2,6,8,0,4,0
"('cell', 909)",0,1,0,0,9,2,1,1
"('cell', 1194)",0,0,0,0,1,0,0,0
"('cell', 614)",0,0,0,0,3,0,1,0
"('cell', 604)",0,0,0,0,3,0,1,0
"('cell', 588)",0,0,0,0,3,0,1,0
"('cell', 761)",0,1,2,0,9,0,1,1
"('cell', 946)",4,0,0,18,1,1,12,0
"('cell', 994)",4,0,0,20,1,2,9,1
"('cell', 1250)",0,0,1,0,0,0,1,0
"('cell', 1263)",0,0,1,0,0,0,1,0
"('cell', 1146)",0,0,1,0,0,2,1,0
"('cell', 1141)",0,0,1,0,0,2,1,0
"('cell', 1238)",0,0,1,0,0,0,1,0
"('cell', 1400)",1,1,0,0,4,0,0,0
"('cell', 1378)",1,0,0,0,4,0,1,0
"('cell', 1405)",1,1,0,0,4,0,0,0
"('cell', 1383)",1,1,0,0,4,0,0,0
"('cell', 541)",0,1,0,1,3,0,2,0
