,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1718)",8,5,0,1,0,0,4,1
"('cell', 2062)",3,0,0,5,0,2,0,6
"('cell', 2153)",0,0,0,1,0,0,14,0
"('cell', 2152)",0,0,0,1,0,1,16,0
"('cell', 2155)",0,0,0,1,0,3,17,0
"('cell', 2121)",0,1,0,1,0,2,10,1
"('cell', 2109)",0,2,0,2,0,2,12,2
"('cell', 1797)",6,3,2,4,0,4,5,1
"('cell', 1805)",6,2,0,5,0,2,8,2
"('cell', 667)",0,1,0,1,0,1,4,0
"('cell', 375)",1,0,0,3,1,3,6,0
"('cell', 410)",1,0,0,2,1,3,5,0
"('cell', 388)",1,0,0,2,1,3,4,0
"('cell', 1663)",7,5,0,3,0,0,10,1
"('cell', 1726)",8,4,0,1,0,0,2,1
"('cell', 2154)",0,0,0,1,0,1,11,1
"('cell', 2136)",0,0,0,1,0,0,13,0
"('cell', 1952)",1,0,0,2,0,5,15,0
"('cell', 1342)",23,13,1,3,0,4,1,0
"('cell', 961)",17,4,6,2,1,1,1,0
"('cell', 993)",20,4,1,2,0,1,0,0
"('cell', 918)",11,3,5,0,1,1,1,0
"('cell', 934)",12,2,5,1,1,1,1,0
"('cell', 959)",18,3,3,1,1,1,0,0
"('cell', 880)",13,5,5,0,1,3,1,0
"('cell', 399)",2,3,0,7,0,3,5,3
"('cell', 1700)",12,6,3,3,0,1,1,0
"('cell', 1902)",6,4,0,9,0,3,8,3
"('cell', 700)",0,1,0,2,0,1,5,1
"('cell', 853)",0,0,0,5,0,0,14,0
"('cell', 576)",0,0,0,1,0,1,8,0
"('cell', 636)",0,1,0,1,0,1,6,0
"('cell', 105)",0,0,0,2,0,0,5,0
"('cell', 792)",0,0,0,1,0,0,1,0
"('cell', 1037)",9,1,0,7,0,1,5,0
"('cell', 1693)",7,4,0,3,1,0,2,1
"('cell', 2052)",2,0,0,4,0,0,0,7
"('cell', 1722)",12,7,5,6,0,5,7,0
"('cell', 2057)",0,0,0,5,0,0,16,0
"('cell', 2041)",0,0,0,5,0,0,15,0
"('cell', 2073)",0,0,0,2,0,0,18,0
"('cell', 2142)",0,0,0,1,0,1,11,1
"('cell', 2117)",0,0,0,1,0,0,12,1
"('cell', 2094)",4,0,0,6,0,4,0,5
"('cell', 2104)",0,0,0,1,0,0,14,0
"('cell', 2047)",0,0,0,1,0,3,26,0
"('cell', 1988)",0,0,0,1,0,3,15,0
"('cell', 2045)",0,0,0,1,0,3,25,0
"('cell', 2029)",0,0,0,1,0,3,23,0
"('cell', 1961)",1,0,0,8,0,6,12,2
"('cell', 891)",10,4,2,9,0,4,3,2
"('cell', 928)",13,3,3,10,1,1,0,1
"('cell', 1607)",17,8,3,3,0,1,1,0
"('cell', 1213)",29,5,1,2,0,0,0,0
"('cell', 1023)",26,5,1,3,0,1,0,0
"('cell', 1032)",16,2,1,1,0,1,0,0
"('cell', 947)",15,3,1,0,0,1,0,0
"('cell', 1007)",18,2,4,2,1,3,0,0
"('cell', 1006)",19,2,3,2,1,3,0,0
"('cell', 163)",0,1,0,3,3,1,3,2
"('cell', 228)",0,0,0,2,2,3,1,1
"('cell', 243)",0,1,0,6,3,3,1,3
"('cell', 201)",0,0,0,2,2,1,1,1
"('cell', 262)",0,0,0,6,2,2,4,2
"('cell', 214)",0,0,0,2,3,3,2,1
"('cell', 286)",1,2,0,8,0,3,9,0
"('cell', 799)",0,0,0,1,0,1,2,0
"('cell', 680)",0,0,0,2,0,0,1,0
"('cell', 643)",0,0,0,2,0,0,1,0
"('cell', 1238)",15,6,10,3,0,0,1,1
"('cell', 989)",12,2,0,8,0,8,5,0
"('cell', 479)",3,3,0,4,0,2,5,0
"('cell', 524)",3,3,0,2,0,3,8,1
"('cell', 649)",4,2,0,4,0,2,12,1
"('cell', 558)",5,1,0,6,0,3,12,1
"('cell', 619)",6,1,0,7,0,7,12,1
"('cell', 513)",3,1,0,5,0,2,7,1
"('cell', 539)",2,2,0,1,0,3,13,1
"('cell', 607)",5,2,0,2,0,4,13,1
"('cell', 1991)",0,1,0,2,0,2,10,1
"('cell', 2022)",0,1,0,0,0,1,16,3
"('cell', 2082)",1,1,0,2,0,2,13,3
"('cell', 1696)",13,6,4,4,0,2,4,1
"('cell', 730)",0,1,0,2,0,0,11,0
"('cell', 775)",0,0,0,4,0,0,14,0
"('cell', 733)",0,0,0,2,0,0,6,1
"('cell', 660)",0,1,0,2,0,3,6,1
"('cell', 639)",0,1,0,2,0,3,6,0
"('cell', 598)",3,1,0,4,0,5,7,1
"('cell', 569)",0,1,0,4,0,5,7,0
"('cell', 809)",1,0,0,5,0,0,5,0
"('cell', 731)",1,0,0,5,0,0,4,0
"('cell', 710)",0,0,0,3,0,0,11,0
"('cell', 789)",1,0,0,6,0,0,10,0
"('cell', 618)",0,0,0,3,0,0,11,0
"('cell', 661)",0,0,0,5,0,0,12,0
"('cell', 647)",0,0,0,4,0,0,8,0
"('cell', 685)",0,0,0,6,0,0,9,0
"('cell', 637)",0,0,0,5,0,0,12,0
"('cell', 593)",0,0,0,2,0,0,10,0
"('cell', 600)",0,0,0,0,0,0,5,0
"('cell', 552)",0,0,0,3,0,1,11,0
"('cell', 506)",0,0,0,1,1,1,9,0
"('cell', 466)",1,0,0,2,1,2,7,0
"('cell', 440)",1,0,0,4,1,3,13,0
"('cell', 436)",0,1,0,6,1,2,12,0
"('cell', 309)",1,0,0,4,1,3,7,0
"('cell', 364)",1,0,0,3,1,4,6,0
"('cell', 456)",0,1,0,3,1,2,12,0
"('cell', 537)",0,1,0,3,0,0,10,0
"('cell', 502)",0,1,0,2,1,2,13,0
"('cell', 487)",0,1,0,2,0,0,10,0
"('cell', 574)",0,1,0,2,0,0,7,0
"('cell', 599)",0,1,0,1,0,0,3,0
"('cell', 532)",0,1,0,1,0,0,9,0
"('cell', 567)",0,1,0,2,0,0,7,0
"('cell', 624)",0,1,0,3,0,0,9,0
"('cell', 656)",0,1,0,2,0,0,7,0
"('cell', 1388)",1,3,0,1,0,0,19,0
"('cell', 1438)",3,3,0,3,0,0,17,1
"('cell', 282)",0,0,0,3,0,3,3,0
"('cell', 473)",0,1,0,3,0,5,6,0
"('cell', 445)",0,1,0,5,0,5,8,0
"('cell', 527)",0,1,0,3,0,2,7,0
"('cell', 499)",0,1,0,3,0,0,7,0
"('cell', 387)",0,1,0,5,2,2,8,0
"('cell', 289)",0,0,0,5,1,4,6,0
"('cell', 189)",0,0,0,4,0,1,7,0
"('cell', 140)",0,0,0,3,0,0,5,0
"('cell', 57)",0,0,0,2,0,0,5,0
"('cell', 69)",0,0,0,1,0,0,6,0
"('cell', 59)",0,0,0,1,0,0,6,0
"('cell', 28)",0,0,0,1,0,0,6,0
"('cell', 747)",0,0,0,3,0,0,2,0
"('cell', 571)",0,0,0,3,0,0,0,0
"('cell', 596)",0,0,0,2,0,0,0,0
"('cell', 566)",0,0,0,3,0,0,0,0
"('cell', 549)",0,0,0,6,0,3,1,0
"('cell', 505)",0,0,0,8,0,4,2,0
"('cell', 542)",0,0,0,4,0,1,0,0
"('cell', 500)",0,0,0,5,0,7,2,0
"('cell', 516)",0,0,0,8,0,5,3,0
"('cell', 450)",0,0,0,2,0,6,2,0
"('cell', 468)",0,0,0,5,0,7,2,0
"('cell', 882)",4,1,0,5,0,1,7,0
"('cell', 785)",0,0,0,3,0,1,4,0
"('cell', 745)",2,1,0,4,0,1,8,0
