,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 2493)",0,2,0,2,0,1,3,0
"('cell', 2500)",0,0,0,0,1,0,0,0
"('cell', 2467)",0,0,0,0,1,0,0,0
"('cell', 2485)",0,0,0,0,1,0,0,0
"('cell', 2335)",1,0,1,2,0,2,1,0
"('cell', 2358)",1,0,1,1,0,2,1,0
"('cell', 2231)",0,0,0,0,3,0,0,0
"('cell', 852)",0,0,0,3,0,0,8,0
"('cell', 2050)",4,1,0,13,0,4,3,2
"('cell', 2479)",0,0,0,0,4,0,0,0
"('cell', 2253)",0,0,0,0,3,0,0,0
"('cell', 2426)",0,0,0,2,2,0,5,0
"('cell', 2288)",1,0,0,1,5,0,7,0
"('cell', 2442)",0,0,0,0,1,0,0,0
"('cell', 2463)",0,0,0,0,1,0,0,0
"('cell', 1374)",2,0,0,10,0,4,9,2
"('cell', 1988)",1,0,0,0,0,0,0,0
"('cell', 2498)",0,2,0,1,0,1,1,0
"('cell', 2487)",0,0,0,1,5,0,0,0
"('cell', 2488)",0,0,0,1,4,0,0,0
"('cell', 2408)",0,0,0,1,1,0,4,0
"('cell', 2362)",0,0,0,0,5,0,4,0
"('cell', 2325)",0,0,0,0,5,0,3,0
"('cell', 821)",0,1,0,1,2,1,5,0
"('cell', 402)",0,0,0,0,1,0,0,0
"('cell', 412)",0,0,0,0,2,0,2,1
"('cell', 370)",0,0,0,0,1,0,0,1
"('cell', 840)",0,1,0,2,2,1,5,0
"('cell', 2443)",0,0,0,1,0,0,0,0
"('cell', 2433)",0,0,1,1,0,0,0,0
"('cell', 2242)",0,0,0,0,2,0,0,0
"('cell', 2292)",0,0,0,1,3,0,0,0
"('cell', 2297)",2,1,1,5,0,2,4,0
"('cell', 2348)",0,0,1,1,0,1,0,0
"('cell', 2245)",1,1,1,3,0,2,5,0
"('cell', 760)",0,0,0,3,0,2,11,0
"('cell', 816)",0,0,0,2,0,0,5,0
"('cell', 1288)",1,0,0,3,0,7,4,1
"('cell', 1423)",0,0,1,5,0,3,5,0
"('cell', 902)",0,0,0,1,1,3,11,1
"('cell', 955)",0,0,0,4,1,3,15,1
"('cell', 2068)",0,0,3,0,2,0,0,0
"('cell', 2025)",0,0,1,0,4,0,0,1
"('cell', 2057)",0,0,3,0,4,0,0,0
"('cell', 1934)",0,0,5,0,3,0,0,1
"('cell', 1888)",0,0,3,0,3,1,1,1
"('cell', 80)",0,1,0,10,0,11,10,1
"('cell', 1971)",1,0,0,0,0,0,0,0
"('cell', 2045)",0,0,0,1,0,0,0,0
"('cell', 2059)",0,0,0,1,2,0,0,0
"('cell', 2119)",0,0,0,2,3,0,3,0
"('cell', 2136)",0,0,0,3,3,0,8,0
"('cell', 2135)",0,0,0,1,3,0,5,0
"('cell', 2098)",0,0,0,1,3,0,1,0
"('cell', 1648)",0,0,0,0,1,0,0,0
"('cell', 1605)",0,0,0,0,1,0,0,0
"('cell', 1790)",1,0,0,0,1,0,0,0
"('cell', 2495)",0,0,0,0,2,0,0,0
"('cell', 2002)",0,0,2,1,7,0,0,1
"('cell', 1911)",0,0,3,1,6,0,0,1
"('cell', 2397)",0,0,0,0,3,0,3,0
"('cell', 2413)",0,0,0,1,2,0,0,0
"('cell', 2407)",0,0,0,1,3,0,0,0
"('cell', 2444)",0,0,0,3,1,0,9,0
"('cell', 2424)",1,0,0,4,0,0,9,0
"('cell', 2438)",1,0,0,4,0,0,9,1
"('cell', 435)",0,0,0,0,1,0,0,0
"('cell', 442)",0,0,0,0,1,0,0,0
"('cell', 319)",0,0,0,0,0,0,0,1
"('cell', 329)",0,0,0,0,0,0,0,1
"('cell', 302)",0,0,0,0,1,0,0,1
"('cell', 347)",0,0,0,0,0,0,0,1
"('cell', 336)",0,0,0,0,0,0,0,1
"('cell', 365)",0,0,0,0,0,0,0,1
"('cell', 588)",0,0,0,1,0,0,0,0
"('cell', 942)",0,1,0,1,2,0,4,0
"('cell', 960)",0,1,0,2,0,3,8,0
"('cell', 944)",0,1,0,2,2,1,4,0
"('cell', 962)",0,1,0,2,0,5,9,0
"('cell', 2496)",0,0,0,0,1,0,0,0
"('cell', 2309)",0,0,0,0,2,0,0,0
"('cell', 2300)",0,0,0,0,3,0,0,0
"('cell', 2285)",0,0,0,0,3,0,0,0
"('cell', 2427)",0,0,0,1,1,0,0,0
"('cell', 2430)",0,0,0,1,0,0,0,0
"('cell', 2451)",0,0,0,0,1,0,0,0
"('cell', 2410)",0,0,1,1,0,0,0,0
"('cell', 2481)",0,0,0,0,1,0,0,0
"('cell', 2312)",0,0,0,1,2,0,0,0
"('cell', 2320)",0,0,1,1,0,0,0,0
"('cell', 2313)",0,0,0,1,2,0,0,0
"('cell', 2329)",0,0,0,1,0,0,0,0
"('cell', 2181)",0,0,3,0,3,0,5,0
"('cell', 2122)",3,1,1,9,1,1,8,1
"('cell', 724)",1,0,0,0,0,0,0,0
"('cell', 731)",1,0,0,0,0,0,0,0
"('cell', 807)",0,0,0,0,0,0,3,0
"('cell', 1143)",0,0,1,4,0,4,3,1
"('cell', 1094)",0,0,1,8,0,4,6,1
"('cell', 1231)",1,0,1,6,0,5,3,1
"('cell', 1139)",1,0,1,8,0,5,7,1
"('cell', 1249)",0,0,1,0,0,3,1,0
"('cell', 1178)",0,0,1,4,0,4,2,1
"('cell', 1303)",0,0,0,0,0,2,0,0
"('cell', 1189)",0,0,1,4,0,5,3,1
"('cell', 1287)",0,0,0,0,0,5,2,1
"('cell', 1356)",1,0,0,1,0,6,3,1
"('cell', 1322)",1,0,0,3,0,6,4,1
"('cell', 1343)",1,0,1,6,0,5,5,1
"('cell', 1371)",0,0,0,0,0,3,1,1
"('cell', 1329)",0,0,0,0,0,3,1,1
"('cell', 1318)",1,0,0,2,0,5,3,1
"('cell', 1378)",0,0,0,1,0,3,2,1
"('cell', 1392)",0,0,0,0,0,1,0,0
"('cell', 1411)",0,0,0,0,0,1,0,0
"('cell', 1613)",1,0,1,5,0,2,2,3
"('cell', 1578)",1,0,4,6,0,2,2,2
"('cell', 1535)",1,0,1,8,0,2,5,1
"('cell', 1428)",1,0,4,4,0,5,4,0
"('cell', 1478)",0,0,2,4,0,2,4,0
"('cell', 1504)",0,0,2,0,2,0,0,0
"('cell', 1398)",1,0,1,2,0,5,4,0
"('cell', 1436)",0,0,1,1,0,1,3,0
"('cell', 429)",0,0,0,6,1,22,7,1
"('cell', 472)",0,0,0,8,1,24,11,1
"('cell', 716)",3,0,0,18,1,14,6,0
"('cell', 1962)",0,0,1,0,1,0,0,1
"('cell', 1984)",0,0,3,0,4,0,0,1
"('cell', 1923)",0,0,3,0,1,0,0,1
"('cell', 2030)",0,0,3,0,3,0,0,1
"('cell', 1912)",0,0,3,0,1,1,1,1
"('cell', 1943)",1,0,1,0,0,1,2,1
"('cell', 2003)",0,0,2,0,0,0,1,0
"('cell', 2077)",5,1,0,13,1,3,7,1
"('cell', 1740)",0,0,1,3,0,1,1,5
"('cell', 1768)",0,0,1,5,0,3,1,5
"('cell', 1706)",0,0,1,7,0,1,1,8
"('cell', 1795)",0,0,1,3,0,1,0,2
"('cell', 1705)",0,0,1,3,0,1,2,5
"('cell', 1781)",0,0,2,0,1,0,0,2
"('cell', 2042)",0,0,3,4,1,0,2,0
"('cell', 2013)",0,0,2,2,0,0,1,0
"('cell', 1952)",0,0,5,1,5,0,0,1
"('cell', 1977)",0,0,4,1,7,0,0,1
"('cell', 2028)",0,0,4,1,5,0,0,1
"('cell', 2000)",0,0,3,1,5,0,0,1
"('cell', 1961)",0,0,2,1,4,0,0,1
"('cell', 1956)",0,0,4,1,5,0,0,1
"('cell', 2024)",0,0,2,1,7,0,0,1
"('cell', 92)",0,1,0,10,0,10,3,1
"('cell', 90)",0,1,0,8,0,8,6,0
"('cell', 1949)",1,0,0,0,0,0,0,0
"('cell', 1978)",1,0,0,2,0,0,3,0
"('cell', 1906)",1,0,0,0,0,0,0,0
"('cell', 1841)",1,0,0,0,1,0,0,0
"('cell', 1805)",1,0,0,0,1,0,0,0
"('cell', 1869)",1,0,0,0,1,0,0,0
"('cell', 1197)",0,0,0,0,0,0,1,0
"('cell', 1227)",0,0,0,0,0,0,2,1
"('cell', 1419)",0,0,0,0,1,0,0,0
"('cell', 1480)",0,0,0,0,1,0,0,0
"('cell', 1049)",0,0,1,3,0,0,10,0
"('cell', 1069)",0,0,0,2,0,0,6,0
"('cell', 1014)",0,0,1,8,0,1,10,0
"('cell', 895)",0,0,0,3,0,0,8,0
"('cell', 2477)",0,1,0,0,0,0,0,0
"('cell', 2453)",0,0,0,1,6,0,0,0
"('cell', 2490)",0,0,0,0,4,0,0,0
"('cell', 2234)",0,0,2,0,4,0,0,0
"('cell', 1922)",0,0,0,1,2,0,0,0
"('cell', 1889)",0,0,3,1,6,0,0,0
"('cell', 1892)",0,0,3,1,5,0,0,0
"('cell', 1916)",0,0,2,1,5,0,0,0
"('cell', 1607)",0,0,3,1,4,0,0,1
"('cell', 2353)",0,0,0,1,3,0,3,0
"('cell', 2390)",0,0,0,0,2,0,4,0
"('cell', 2355)",1,0,0,2,5,0,5,0
"('cell', 2441)",0,0,0,1,6,0,0,0
"('cell', 2275)",1,0,0,2,6,0,10,0
"('cell', 749)",1,0,0,2,0,8,7,0
"('cell', 685)",0,0,0,1,2,1,4,0
"('cell', 150)",0,0,0,0,1,0,0,2
"('cell', 177)",0,0,0,0,1,0,0,2
"('cell', 203)",0,0,0,0,1,0,0,1
"('cell', 180)",0,0,0,0,1,0,0,1
"('cell', 223)",0,0,0,0,1,0,0,1
"('cell', 219)",0,0,0,0,1,0,0,1
"('cell', 495)",0,0,0,0,1,0,2,0
"('cell', 474)",0,0,0,0,1,0,0,0
"('cell', 458)",0,0,0,0,2,0,2,0
"('cell', 252)",0,0,0,0,1,0,0,0
"('cell', 291)",0,0,0,0,3,0,0,0
"('cell', 528)",0,0,0,1,0,2,1,0
"('cell', 636)",0,0,0,2,0,5,2,0
"('cell', 589)",0,0,0,1,0,2,1,0
"('cell', 644)",0,0,0,2,0,4,1,0
"('cell', 641)",0,0,0,1,0,3,2,0
"('cell', 710)",1,0,0,1,0,8,4,0
"('cell', 58)",0,0,1,4,1,2,16,2
"('cell', 1)",0,0,1,1,0,1,5,2
"('cell', 102)",0,0,1,0,2,0,0,0
