,CELL_ID,X,Y
973,974,182,519
941,942,164,504
1129,1130,169,593
1415,1416,176,732
1120,1121,193,587
1596,1597,290,834
1692,1693,292,886
2461,2462,749,1385
2460,2461,772,1384
2287,2288,463,1225
2311,2312,432,1239
1882,1883,247,986
1955,1956,249,1025
1904,1905,314,997
1922,1923,267,1004
2027,2028,283,1063
2022,2023,263,1063
2110,2111,288,1107
1542,1543,1670,804
1505,1506,1653,779
1501,1502,1609,776
1350,1351,1670,695
1414,1415,1677,732
1031,1032,1432,549
2241,2242,1535,1191
2260,2261,1515,1205
2070,2071,1547,1084
2020,2021,1568,1058
2435,2436,1372,1342
2325,2326,849,1249
2466,2467,874,1394
170,171,756,103
143,144,759,87
1267,1268,892,662
1063,1064,198,564
162,163,603,101
1821,1822,236,956
1994,1995,751,1044
2261,2262,851,1211
2356,2357,774,1271
2315,2316,808,1237
2348,2349,801,1268
2324,2325,829,1249
2372,2373,786,1291
2289,2290,513,1230
2360,2361,500,1282
2327,2328,473,1251
2178,2179,349,1154
2140,2141,346,1125
2186,2187,321,1155
2286,2287,400,1228
2201,2202,392,1165
1967,1968,310,1026
2006,2007,292,1049
1763,1764,724,926
1798,1799,746,945
1770,1771,747,928
1704,1705,746,897
1678,1679,316,880
1592,1593,330,835
1817,1818,1603,953
1780,1781,1583,934
1526,1527,1552,791
1568,1569,1534,821
1563,1564,1557,817
1543,1544,1531,806
1708,1709,1626,892
1737,1738,1600,916
1721,1722,1642,904
1703,1704,1602,892
1636,1637,1644,856
1635,1636,1588,856
1668,1669,1586,874
1605,1606,1570,838
1541,1542,1585,803
1528,1529,1618,796
1352,1353,1618,700
1336,1337,1640,690
1380,1381,1640,712
1237,1238,1673,650
1518,1519,1518,783
64,65,1364,39
30,31,1366,15
27,28,1343,16
225,226,1468,136
289,290,1487,170
483,484,1349,273
531,532,1374,296
379,380,1454,219
423,424,1442,238
479,480,1390,269
484,485,1374,272
1238,1239,1107,646
1202,1203,1100,628
1160,1161,1073,609
1130,1131,784,590
1172,1173,770,617
1187,1188,1007,619
1150,1151,1040,602
1251,1252,914,655
1314,1315,998,682
2281,2282,1502,1221
2334,2335,1491,1254
2205,2206,1451,1165
2273,2274,1469,1215
2445,2446,1347,1351
2395,2396,785,1312
2421,2422,771,1332
2470,2471,966,1411
2471,2472,895,1413
2472,2473,943,1415
2417,2418,884,1326
2012,2013,915,1052
95,96,816,61
41,42,888,24
89,90,898,56
176,177,864,107
93,94,496,57
61,62,517,37
106,107,519,70
157,158,833,94
195,196,832,119
158,159,849,96
104,105,843,66
164,165,813,99
194,195,783,118
201,202,813,121
145,146,778,90
128,129,809,78
163,164,794,96
62,63,774,38
111,112,762,69
88,89,798,56
60,61,790,37
133,134,608,86
1294,1295,868,672
1424,1425,443,737
1451,1452,479,752
1353,1354,412,699
898,899,180,483
150,151,570,92
135,136,544,86
98,99,607,61
148,149,587,93
256,257,612,155
219,220,614,135
214,215,584,129
207,208,637,126
1511,1512,170,782
1628,1629,175,852
1565,1566,265,819
1508,1509,259,782
1502,1503,303,780
1529,1530,272,796
1544,1545,303,807
1551,1552,339,810
1485,1486,236,770
1496,1497,520,776
1419,1420,407,738
1463,1464,418,759
1488,1489,427,775
1716,1717,234,900
1722,1723,273,903
1738,1739,249,917
1745,1746,206,914
1785,1786,222,937
1631,1632,245,857
1359,1360,381,703
2040,2041,751,1069
1995,1996,771,1042
2095,2096,664,1099
2151,2152,523,1137
2160,2161,641,1140
2184,2185,630,1151
2156,2157,690,1141
2190,2191,661,1157
2133,2134,663,1123
2332,2333,759,1252
2436,2437,705,1342
2447,2448,729,1357
2383,2384,733,1302
2361,2362,745,1277
2381,2382,768,1299
2367,2368,703,1285
2364,2365,547,1281
2183,2184,531,1153
2176,2177,551,1151
2173,2174,574,1149
2189,2190,590,1158
1802,1803,288,947
1863,1864,300,976
1843,1844,272,966
1786,1787,264,936
1757,1758,291,922
1767,1768,312,928
2088,2089,359,1099
2051,2052,302,1077
1866,1867,333,977
1736,1737,704,914
1569,1570,466,820
1495,1496,495,777
1492,1493,448,773
1483,1484,1580,764
1421,1422,1599,734
999,1000,1513,530
1148,1149,1693,602
1039,1040,1502,552
1200,1201,1589,626
965,966,1524,513
1258,1259,1519,657
1330,1331,1505,688
1214,1215,1546,635
1203,1204,1566,628
1219,1220,1523,637
1074,1075,1483,569
1026,1027,1474,544
1307,1308,1428,677
1315,1316,1406,681
1365,1366,1401,703
1246,1247,1042,651
1182,1183,1046,622
1386,1387,1167,712
1427,1428,1163,739
1279,1280,1108,666
1361,1362,1151,700
1400,1401,1147,724
1318,1319,1136,684
103,104,1382,66
118,119,1425,69
85,86,1388,53
154,155,1373,92
102,103,1361,64
188,189,1419,113
139,140,1420,86
175,176,1482,104
366,367,1242,211
430,431,1252,243
478,479,1290,272
446,447,1276,250
401,402,1297,229
8,9,1326,5
38,39,1313,20
73,74,1317,42
322,323,1445,191
875,876,1449,471
839,840,1529,447
897,898,1526,481
798,799,1542,426
317,318,1467,187
328,329,1492,193
362,363,1496,208
414,415,1405,232
381,382,1429,222
516,517,1557,289
387,388,1516,223
702,703,1588,379
653,654,1570,355
647,648,1591,349
676,677,1607,364
724,725,1620,390
805,806,1586,430
795,796,1566,417
748,749,1586,403
786,787,1615,422
445,446,1235,252
1141,1142,740,601
1250,1251,672,653
1293,1294,669,674
1062,1063,1017,564
1138,1139,1004,591
1632,1633,688,855
1615,1616,668,847
1601,1602,637,839
1497,1498,713,776
1213,1214,695,637
1354,1355,738,698
1207,1208,812,632
1191,1192,795,623
1273,1274,837,661
1435,1436,1379,742
1460,1461,1499,758
1085,1086,1033,577
1231,1232,1010,645
1192,1193,983,624
1229,1230,934,643
1491,1492,820,773
1500,1501,838,777
1475,1476,849,762
1355,1356,1061,694
1301,1302,1047,675
1325,1326,980,688
1672,1673,781,875
1725,1726,762,906
1741,1742,778,918
2019,2020,1537,1057
2158,2159,1366,1141
2144,2145,1352,1133
2172,2173,1385,1147
2119,2120,1555,1111
2146,2147,1565,1135
2196,2197,1495,1163
2200,2201,1472,1161
2224,2225,1488,1181
2247,2248,1499,1197
2257,2258,1424,1203
2269,2270,1402,1213
