,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1800)",5,1,0,0,0,1,9,0
"('cell', 637)",1,0,0,6,0,7,12,0
"('cell', 1839)",6,2,0,2,0,1,11,0
"('cell', 2743)",0,0,0,0,1,0,0,0
"('cell', 1472)",2,0,0,2,0,0,4,0
"('cell', 1528)",2,0,0,3,0,1,10,0
"('cell', 1503)",2,0,0,2,0,0,5,0
"('cell', 1447)",4,0,0,0,0,5,5,0
"('cell', 1406)",2,0,0,0,0,6,5,0
"('cell', 381)",1,0,0,8,0,4,13,0
"('cell', 1696)",2,1,0,0,0,1,8,0
"('cell', 1737)",5,1,0,0,0,1,9,0
"('cell', 1644)",5,1,0,1,0,0,7,0
"('cell', 1671)",2,1,0,0,0,0,5,0
"('cell', 1647)",4,1,0,0,0,1,9,0
"('cell', 1552)",5,1,0,0,0,4,10,0
"('cell', 1604)",4,1,0,0,0,1,9,0
"('cell', 1512)",4,1,0,0,0,2,3,0
"('cell', 1479)",5,1,0,0,0,7,5,0
"('cell', 1542)",4,1,0,0,0,0,6,0
"('cell', 1393)",4,0,0,4,0,1,2,0
"('cell', 1412)",3,0,0,3,0,1,3,0
"('cell', 1391)",3,0,0,4,0,3,5,0
"('cell', 1486)",5,0,0,1,0,4,3,0
"('cell', 1913)",4,2,0,2,0,0,11,0
"('cell', 2723)",0,0,0,0,1,0,0,0
"('cell', 747)",0,0,0,3,0,2,9,0
"('cell', 1157)",2,2,1,5,0,0,10,0
"('cell', 1434)",2,0,0,2,0,0,4,0
"('cell', 1573)",2,0,0,3,0,2,10,0
"('cell', 1612)",2,0,0,1,0,1,5,0
"('cell', 1638)",2,0,1,1,0,1,3,0
"('cell', 1844)",1,0,1,0,0,2,4,0
"('cell', 2025)",0,0,1,1,0,0,2,0
"('cell', 167)",2,0,0,0,0,0,4,0
"('cell', 14)",0,0,1,0,1,0,0,0
"('cell', 15)",0,0,1,0,1,0,0,0
"('cell', 6)",0,0,3,0,1,0,0,0
"('cell', 406)",1,0,0,7,0,4,8,0
"('cell', 459)",0,0,0,5,0,3,8,0
"('cell', 524)",1,0,0,7,0,4,8,0
"('cell', 430)",0,0,0,5,0,3,14,0
"('cell', 1256)",1,2,0,3,0,6,7,1
"('cell', 1415)",6,0,0,2,0,6,5,0
"('cell', 1353)",3,1,0,3,0,7,8,0
"('cell', 1291)",2,1,0,5,0,8,8,0
"('cell', 1337)",3,0,0,4,0,1,2,0
"('cell', 926)",3,1,0,5,0,7,12,1
"('cell', 1516)",1,0,0,1,0,0,4,0
"('cell', 1511)",2,0,0,0,0,0,1,0
"('cell', 1551)",3,1,0,1,0,0,6,0
"('cell', 1467)",2,0,0,1,0,0,4,0
"('cell', 1504)",4,1,0,3,0,0,4,0
"('cell', 1927)",4,1,0,2,0,0,8,0
"('cell', 2697)",0,0,0,0,1,0,2,0
"('cell', 2726)",0,0,0,0,1,0,2,0
"('cell', 2752)",0,0,0,0,1,0,0,0
"('cell', 2698)",0,0,0,0,1,0,0,0
"('cell', 841)",0,0,1,0,0,0,3,0
"('cell', 882)",0,0,1,0,0,0,2,0
"('cell', 792)",0,0,0,1,0,1,3,0
"('cell', 874)",0,0,1,2,0,0,4,0
"('cell', 821)",0,0,1,2,0,1,3,0
"('cell', 832)",0,0,1,4,0,1,5,0
"('cell', 886)",0,0,1,4,0,1,6,0
"('cell', 1187)",4,2,1,4,0,0,13,0
"('cell', 1453)",2,0,0,3,0,1,11,0
"('cell', 2037)",0,0,0,4,0,2,5,1
"('cell', 1783)",0,0,3,0,0,0,4,1
"('cell', 1814)",0,0,2,0,0,0,4,1
"('cell', 1712)",0,0,1,0,0,0,9,0
"('cell', 2528)",0,0,0,3,1,0,11,0
"('cell', 2125)",0,0,1,0,2,0,6,0
"('cell', 1843)",1,0,1,0,0,2,4,0
"('cell', 1891)",0,0,1,0,0,0,1,0
"('cell', 1239)",3,2,0,6,0,0,17,1
"('cell', 1840)",0,0,1,0,1,0,3,1
"('cell', 1831)",0,0,1,0,0,0,3,1
"('cell', 2)",0,0,0,2,2,0,9,0
"('cell', 55)",0,0,0,1,1,0,4,0
"('cell', 645)",0,0,7,5,1,0,10,0
"('cell', 616)",0,0,5,5,1,0,12,0
"('cell', 211)",0,0,0,0,1,0,0,0
"('cell', 186)",0,0,0,0,1,0,0,0
"('cell', 151)",0,0,0,0,1,0,0,0
"('cell', 1149)",0,1,12,2,1,0,4,0
"('cell', 1119)",1,1,13,5,1,0,6,0
"('cell', 1417)",0,0,11,0,2,0,0,0
"('cell', 1640)",0,0,2,0,1,0,8,0
"('cell', 1646)",0,0,3,0,2,0,3,0
"('cell', 1680)",0,0,1,0,0,0,7,0
"('cell', 1701)",0,0,2,0,0,0,13,0
"('cell', 578)",1,0,0,7,1,6,14,0
"('cell', 1152)",2,2,0,6,0,8,9,1
"('cell', 1198)",2,2,0,6,0,6,9,1
"('cell', 1266)",1,2,0,1,0,5,6,1
"('cell', 1277)",4,1,0,3,0,7,7,0
"('cell', 1289)",2,0,0,4,0,0,2,0
"('cell', 1290)",2,0,0,4,0,0,2,0
"('cell', 1247)",3,0,0,4,0,1,4,0
"('cell', 1284)",4,0,0,4,0,5,4,0
"('cell', 1330)",3,0,0,3,0,3,3,0
"('cell', 1976)",1,2,5,5,0,1,23,0
"('cell', 2022)",4,0,1,2,0,0,9,0
"('cell', 2754)",0,0,0,0,1,0,0,0
"('cell', 1658)",0,0,9,0,0,0,0,0
"('cell', 1661)",0,0,8,0,0,0,0,0
"('cell', 1687)",1,0,9,0,0,0,4,0
"('cell', 808)",0,0,1,5,0,4,10,0
"('cell', 753)",0,0,0,4,0,2,10,0
"('cell', 1234)",3,2,0,4,0,0,8,0
"('cell', 1280)",2,0,0,3,0,0,6,0
"('cell', 1029)",0,0,1,0,0,0,0,0
"('cell', 952)",0,0,1,0,0,0,0,0
"('cell', 1942)",0,0,0,1,0,0,7,1
"('cell', 1986)",0,0,0,1,0,0,5,1
"('cell', 2001)",0,0,0,4,0,0,8,1
"('cell', 1893)",1,0,2,4,1,0,7,1
"('cell', 1767)",1,0,3,1,1,0,6,1
"('cell', 1753)",0,0,3,0,0,0,4,1
"('cell', 1782)",1,0,2,1,1,0,6,1
"('cell', 1720)",0,0,3,0,1,0,4,0
"('cell', 1917)",0,0,1,1,1,0,6,1
"('cell', 1862)",0,0,2,1,1,0,6,1
"('cell', 1894)",0,0,1,0,1,0,5,1
"('cell', 1924)",0,0,1,1,1,0,7,1
"('cell', 1952)",0,0,0,1,1,0,4,1
"('cell', 2099)",0,0,0,1,1,0,4,1
"('cell', 1742)",0,0,1,0,0,0,16,0
