,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 176)",2,2,0,5,0,3,3,0
"('cell', 93)",1,0,0,1,0,0,0,0
"('cell', 171)",2,2,0,4,0,4,1,0
"('cell', 1216)",2,0,0,6,1,1,15,0
"('cell', 1325)",3,0,0,9,0,3,15,1
"('cell', 1287)",2,0,0,8,0,1,18,1
"('cell', 1699)",2,0,0,2,2,0,6,0
"('cell', 134)",3,0,0,4,0,2,2,0
"('cell', 146)",3,0,0,2,0,3,1,0
"('cell', 151)",2,0,0,4,0,3,2,0
"('cell', 201)",2,3,0,4,0,2,2,0
"('cell', 1459)",3,0,1,6,2,5,3,1
"('cell', 1283)",3,0,0,8,2,2,10,0
"('cell', 1295)",4,0,0,8,2,2,5,0
"('cell', 1479)",3,0,0,11,1,4,10,1
"('cell', 1700)",1,0,0,2,2,0,5,0
"('cell', 1567)",3,0,0,6,8,0,2,0
"('cell', 1259)",4,0,0,11,2,2,8,0
"('cell', 198)",8,0,0,7,1,6,10,0
"('cell', 2)",1,0,0,0,0,3,11,0
"('cell', 1)",0,0,0,0,0,2,8,0
"('cell', 730)",11,0,0,4,3,2,8,0
"('cell', 687)",2,2,0,5,1,1,2,1
"('cell', 1696)",3,0,0,1,1,0,10,0
"('cell', 253)",4,3,0,5,0,5,3,0
"('cell', 577)",2,2,0,6,0,1,3,1
"('cell', 510)",2,0,0,5,0,0,2,1
"('cell', 618)",2,2,0,5,0,1,2,1
"('cell', 634)",2,2,0,4,0,1,1,1
"('cell', 1444)",4,0,1,8,2,5,3,1
"('cell', 1504)",3,0,1,5,0,6,5,1
"('cell', 1480)",4,0,1,5,0,6,3,1
"('cell', 1698)",2,0,0,3,2,1,8,1
"('cell', 1702)",2,0,0,4,3,0,6,1
"('cell', 1465)",4,2,1,7,2,4,3,2
"('cell', 1313)",4,0,0,8,2,2,4,0
"('cell', 1375)",5,0,0,11,2,4,3,1
"('cell', 1531)",2,0,1,6,1,6,8,2
"('cell', 1670)",0,0,0,4,0,3,10,1
"('cell', 1599)",3,0,0,5,7,0,3,0
"('cell', 1608)",2,0,0,8,4,2,4,0
"('cell', 68)",7,0,0,4,0,3,12,1
"('cell', 277)",6,1,0,7,2,6,7,2
"('cell', 825)",2,3,0,5,2,3,6,1
"('cell', 667)",5,3,0,2,4,6,10,2
"('cell', 3)",0,0,0,0,0,2,13,0
"('cell', 180)",8,1,0,9,0,6,10,1
"('cell', 860)",7,0,0,3,4,2,1,0
"('cell', 686)",12,1,0,4,3,4,7,0
"('cell', 341)",6,3,0,7,0,6,4,0
"('cell', 337)",4,3,0,3,0,7,4,0
"('cell', 417)",4,3,0,6,0,7,7,0
"('cell', 543)",3,2,0,3,0,2,2,0
"('cell', 547)",5,2,0,5,1,2,2,0
"('cell', 678)",2,1,0,5,1,1,2,1
"('cell', 716)",3,2,0,6,1,3,4,1
"('cell', 754)",3,1,0,2,4,3,3,0
"('cell', 717)",2,1,0,0,4,2,4,0
"('cell', 702)",3,1,0,0,2,6,6,0
"('cell', 662)",2,1,0,0,2,5,6,0
"('cell', 637)",2,1,0,0,1,5,6,0
"('cell', 617)",2,1,0,1,1,8,7,0
"('cell', 598)",7,1,0,5,0,8,16,0
"('cell', 537)",1,1,0,4,0,6,5,0
"('cell', 503)",1,1,0,4,0,10,6,1
"('cell', 191)",2,3,0,5,0,4,2,0
"('cell', 701)",4,3,0,7,1,7,11,0
"('cell', 659)",5,3,0,5,1,1,2,1
"('cell', 1023)",2,1,0,5,0,3,6,0
"('cell', 945)",1,0,0,5,0,2,5,0
"('cell', 970)",1,2,0,5,0,2,3,0
"('cell', 1031)",0,2,0,5,0,1,2,0
"('cell', 1273)",2,2,1,3,0,12,8,1
"('cell', 1045)",2,0,0,2,0,3,6,0
"('cell', 1010)",4,0,0,4,0,5,7,0
"('cell', 1072)",2,0,0,1,1,2,4,0
"('cell', 1197)",5,0,0,6,1,0,1,0
"('cell', 1684)",0,0,0,4,0,1,3,0
"('cell', 1687)",0,0,0,4,0,1,5,0
"('cell', 1701)",0,0,0,3,0,1,3,0
"('cell', 1662)",1,0,0,6,1,4,11,1
"('cell', 1654)",5,0,0,1,0,5,12,0
"('cell', 1597)",5,0,0,1,2,1,17,0
"('cell', 1638)",4,0,0,1,1,3,15,0
"('cell', 1650)",4,0,0,2,2,1,15,0
"('cell', 319)",3,3,0,4,0,9,6,0
"('cell', 1680)",2,1,0,5,2,1,8,2
"('cell', 1602)",1,2,0,7,9,1,6,2
"('cell', 1524)",3,0,1,6,0,4,7,1
"('cell', 1548)",2,1,1,6,0,4,9,2
"('cell', 1379)",1,0,0,8,1,0,9,1
"('cell', 1408)",3,0,0,7,2,0,10,1
"('cell', 1158)",4,0,0,4,0,0,10,0
"('cell', 1456)",1,0,0,10,1,3,5,0
"('cell', 1441)",0,0,0,8,0,2,3,0
