,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1398)",0,2,0,0,0,0,1,0
"('cell', 1389)",0,1,0,0,0,0,1,0
"('cell', 1366)",0,1,0,0,0,0,1,0
"('cell', 1482)",0,1,0,4,2,0,2,0
"('cell', 1481)",0,1,0,4,1,0,2,0
"('cell', 1468)",0,1,0,4,1,0,2,0
"('cell', 641)",0,0,0,0,0,0,1,0
"('cell', 1287)",0,0,0,1,0,0,4,0
"('cell', 1404)",0,1,0,0,0,0,3,0
"('cell', 654)",0,0,0,3,0,0,3,0
"('cell', 618)",0,0,0,2,0,0,2,0
"('cell', 377)",1,0,1,9,0,1,13,0
"('cell', 1483)",0,2,0,4,1,1,1,0
"('cell', 899)",0,0,0,3,1,0,5,0
"('cell', 932)",0,0,0,4,1,0,4,0
"('cell', 880)",0,0,1,2,1,0,6,0
"('cell', 984)",0,1,0,4,1,1,2,0
"('cell', 974)",0,1,0,5,1,2,2,0
"('cell', 956)",0,1,0,5,1,1,4,0
"('cell', 1332)",0,1,0,0,0,0,1,0
"('cell', 1314)",0,0,0,1,0,0,2,0
"('cell', 1207)",0,2,0,4,0,3,2,0
"('cell', 1192)",0,3,0,2,0,2,2,0
"('cell', 1288)",0,0,0,2,0,1,2,0
"('cell', 1272)",0,2,0,2,0,1,2,0
"('cell', 1305)",0,0,0,2,0,1,2,0
"('cell', 693)",0,0,0,4,0,0,6,0
"('cell', 725)",0,0,0,1,0,0,3,0
"('cell', 754)",0,0,0,3,1,0,5,0
"('cell', 672)",0,0,0,3,0,0,4,0
"('cell', 424)",0,0,0,2,0,0,0,0
"('cell', 438)",0,0,0,2,0,0,0,0
"('cell', 182)",0,0,2,3,1,2,7,0
"('cell', 112)",0,0,1,2,1,1,2,0
"('cell', 134)",0,0,2,2,1,1,8,0
"('cell', 114)",0,0,1,2,1,1,3,0
"('cell', 97)",0,0,1,1,1,1,1,0
"('cell', 83)",0,0,1,2,1,1,3,0
"('cell', 436)",1,0,1,4,0,1,6,0
"('cell', 1422)",1,2,0,0,0,5,0,1
"('cell', 626)",1,4,0,5,1,0,5,0
"('cell', 1428)",0,3,0,3,1,0,1,0
"('cell', 1150)",0,4,0,4,1,3,3,0
"('cell', 1171)",0,4,0,4,1,3,3,0
"('cell', 1141)",0,3,0,6,0,3,2,0
"('cell', 1104)",0,2,0,6,1,3,2,0
"('cell', 1473)",0,2,0,4,1,1,3,0
"('cell', 1410)",0,3,0,0,0,0,3,0
"('cell', 1400)",0,2,0,0,0,0,3,0
"('cell', 1387)",0,3,0,0,0,0,1,0
"('cell', 1430)",0,2,0,1,0,0,3,0
"('cell', 1245)",0,1,0,2,0,0,3,0
"('cell', 1217)",0,1,0,2,0,1,2,0
"('cell', 374)",0,0,0,2,0,1,2,0
"('cell', 400)",0,0,0,4,0,1,5,0
"('cell', 388)",0,0,0,3,0,1,3,0
"('cell', 432)",0,0,1,4,0,1,7,0
"('cell', 441)",0,0,1,4,0,1,6,0
"('cell', 343)",0,0,0,3,0,1,4,0
"('cell', 367)",0,0,0,3,0,1,4,0
"('cell', 350)",0,0,0,4,0,2,4,0
"('cell', 315)",0,0,1,5,0,2,7,0
"('cell', 329)",0,0,1,7,0,1,6,0
"('cell', 243)",0,0,2,4,0,1,12,0
"('cell', 267)",1,0,2,5,0,1,13,0
"('cell', 225)",0,0,2,3,0,2,12,0
"('cell', 303)",1,0,2,5,1,2,8,0
"('cell', 1016)",0,3,0,6,1,3,2,0
"('cell', 627)",0,0,1,6,0,0,4,0
"('cell', 440)",0,0,0,2,0,0,1,0
"('cell', 408)",0,0,0,2,0,0,1,0
"('cell', 417)",0,0,0,1,0,0,1,0
"('cell', 492)",0,1,1,3,3,2,2,3
"('cell', 380)",1,0,0,4,1,3,6,0
"('cell', 393)",1,0,0,5,1,1,15,0
"('cell', 370)",1,0,0,3,1,3,4,0
"('cell', 48)",0,1,0,0,0,0,1,0
"('cell', 74)",0,1,1,0,1,0,1,0
"('cell', 32)",0,1,1,0,1,0,1,0
"('cell', 24)",0,0,1,1,1,0,1,0
"('cell', 41)",0,0,2,1,1,0,1,0
"('cell', 316)",0,0,1,2,2,0,3,0
"('cell', 330)",1,1,1,2,2,0,3,0
