,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1419)",0,0,0,1,0,1,10,0
"('cell', 1350)",0,0,0,1,0,4,12,0
"('cell', 1382)",0,0,0,2,0,1,16,0
"('cell', 1452)",0,0,0,1,0,1,10,0
"('cell', 1335)",2,0,0,1,0,6,13,0
"('cell', 1553)",0,0,0,2,0,2,7,0
"('cell', 263)",0,0,5,3,3,0,7,1
"('cell', 720)",1,3,0,1,1,0,14,0
"('cell', 744)",1,2,0,1,1,0,6,0
"('cell', 808)",0,0,0,0,1,0,1,0
"('cell', 945)",0,0,0,0,1,0,0,0
"('cell', 886)",0,0,0,0,1,0,0,0
"('cell', 52)",2,0,0,3,1,2,14,1
"('cell', 69)",1,0,0,5,1,5,12,1
"('cell', 51)",0,0,0,3,1,2,10,1
"('cell', 28)",2,0,0,4,1,1,11,1
"('cell', 669)",1,3,0,1,1,0,10,0
"('cell', 706)",1,3,0,1,1,0,10,0
"('cell', 268)",0,0,7,3,4,0,8,0
"('cell', 308)",0,0,4,4,4,0,10,1
"('cell', 29)",0,0,6,0,0,0,2,0
"('cell', 299)",0,0,10,5,5,0,3,0
"('cell', 164)",0,0,4,1,1,0,2,0
"('cell', 177)",0,0,4,2,2,0,2,0
"('cell', 416)",2,3,1,3,0,0,25,1
"('cell', 1019)",1,0,0,3,0,5,31,1
"('cell', 740)",3,0,0,5,1,4,18,0
"('cell', 876)",0,0,0,4,1,1,16,0
"('cell', 902)",1,0,0,5,1,2,20,0
"('cell', 1033)",2,0,0,2,1,6,12,0
"('cell', 1597)",0,0,0,3,0,4,7,0
"('cell', 1439)",0,0,0,2,0,0,15,0
"('cell', 1431)",0,0,0,2,0,0,16,0
"('cell', 1533)",0,0,0,2,0,0,9,0
"('cell', 1486)",0,0,0,2,0,0,11,0
"('cell', 1523)",0,0,0,3,0,2,10,0
"('cell', 1505)",0,0,0,2,0,0,11,0
"('cell', 1465)",0,0,0,3,0,0,17,0
"('cell', 210)",1,0,0,3,0,2,28,1
"('cell', 259)",3,0,0,10,9,4,19,0
"('cell', 1264)",0,0,4,0,9,1,1,1
"('cell', 1249)",0,0,2,0,7,1,2,0
"('cell', 1243)",0,0,3,0,7,1,2,0
"('cell', 1204)",0,0,5,0,7,0,0,0
"('cell', 1250)",0,0,3,0,7,0,0,1
"('cell', 1293)",0,0,2,0,6,2,2,1
"('cell', 1118)",0,0,8,2,6,4,0,0
"('cell', 1125)",0,0,7,1,7,2,0,0
"('cell', 1061)",0,0,8,0,3,3,0,0
"('cell', 1044)",0,0,6,1,5,4,0,0
"('cell', 1040)",0,0,7,0,2,0,0,0
"('cell', 971)",0,0,0,0,1,0,0,0
"('cell', 758)",0,0,0,0,1,0,1,0
"('cell', 476)",0,2,0,0,0,0,11,1
"('cell', 267)",0,0,7,3,4,0,3,0
"('cell', 300)",0,0,6,6,5,0,8,0
"('cell', 279)",0,0,8,3,4,0,3,0
"('cell', 305)",1,0,6,6,4,0,12,0
"('cell', 185)",0,0,3,1,0,0,12,1
"('cell', 54)",0,0,6,0,0,0,2,0
"('cell', 35)",0,0,7,0,0,0,2,0
"('cell', 119)",0,0,7,1,2,0,3,0
"('cell', 181)",0,0,6,0,2,0,3,1
"('cell', 198)",0,0,7,3,3,0,5,0
"('cell', 169)",0,0,7,1,2,0,4,1
"('cell', 206)",0,0,6,0,2,0,3,1
"('cell', 183)",0,0,4,0,1,0,6,1
"('cell', 127)",0,0,5,1,2,0,5,0
"('cell', 136)",0,0,6,1,2,0,5,0
"('cell', 131)",0,0,6,1,2,0,3,0
"('cell', 115)",0,0,8,1,0,0,5,0
"('cell', 152)",0,0,8,1,2,0,6,0
"('cell', 202)",0,0,1,2,2,1,2,0
"('cell', 173)",0,0,4,1,2,0,4,0
"('cell', 915)",0,0,4,1,1,0,1,0
"('cell', 947)",0,0,4,0,2,0,1,0
"('cell', 936)",0,0,2,1,3,0,2,0
"('cell', 574)",1,3,0,0,0,0,9,0
"('cell', 610)",1,3,0,0,1,0,6,0
"('cell', 617)",0,2,0,0,1,0,6,0
"('cell', 598)",1,3,0,1,1,0,16,0
