,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 839)",4,1,0,5,0,6,6,0
"('cell', 1284)",0,0,1,1,3,0,0,2
"('cell', 878)",3,0,0,5,0,4,6,0
"('cell', 920)",4,1,0,3,0,5,7,0
"('cell', 318)",2,0,0,6,0,3,14,0
"('cell', 1289)",0,1,0,3,4,2,7,1
"('cell', 2067)",5,1,0,5,1,3,1,2
"('cell', 2119)",4,1,0,4,1,3,0,5
"('cell', 1451)",0,1,0,0,7,0,0,2
"('cell', 1428)",0,0,0,0,3,0,0,3
"('cell', 1530)",0,1,0,0,8,0,0,0
"('cell', 1521)",0,1,0,0,6,0,0,0
"('cell', 1099)",0,1,0,3,3,3,8,1
"('cell', 774)",5,1,0,3,0,4,4,0
"('cell', 138)",5,2,0,12,3,3,9,1
"('cell', 2267)",1,0,0,1,7,1,4,1
"('cell', 2324)",0,0,0,2,3,0,0,0
"('cell', 2330)",0,0,0,2,2,0,0,0
"('cell', 2303)",0,0,0,3,4,0,0,0
"('cell', 2302)",0,0,0,3,4,0,1,0
"('cell', 1656)",3,4,0,8,5,1,3,1
"('cell', 1645)",1,4,0,5,6,1,1,1
"('cell', 1084)",0,0,0,3,0,0,2,0
"('cell', 1051)",0,1,1,3,0,1,3,0
"('cell', 1014)",0,3,1,3,0,2,2,0
"('cell', 1054)",0,3,1,5,2,2,5,0
"('cell', 1048)",0,2,1,2,0,2,2,0
"('cell', 1573)",0,1,0,5,6,1,1,1
"('cell', 1619)",1,2,0,6,5,1,2,1
"('cell', 1610)",2,2,0,7,9,1,4,0
"('cell', 999)",2,1,2,3,2,0,4,0
"('cell', 1867)",2,0,0,5,5,0,1,3
"('cell', 1806)",0,1,0,4,8,0,1,3
"('cell', 1976)",4,0,0,5,1,3,1,2
"('cell', 1554)",0,1,0,0,7,0,0,2
"('cell', 1711)",0,1,0,1,8,0,0,2
"('cell', 1651)",1,0,1,7,0,2,1,0
"('cell', 2216)",0,1,1,0,1,2,0,4
"('cell', 2334)",0,0,0,0,1,0,1,0
"('cell', 2331)",0,0,0,1,0,0,1,0
"('cell', 2229)",0,1,1,0,1,1,0,4
"('cell', 2337)",1,1,0,0,1,0,0,1
"('cell', 2311)",1,1,0,0,1,0,0,3
"('cell', 1355)",1,0,1,2,3,0,1,2
"('cell', 1321)",1,0,1,2,3,0,1,2
"('cell', 1322)",1,0,0,4,2,3,10,0
"('cell', 1287)",1,1,1,3,1,1,8,0
"('cell', 1328)",1,0,1,2,2,1,8,0
"('cell', 1400)",1,0,0,6,2,3,10,0
"('cell', 1429)",1,0,1,4,2,0,1,1
"('cell', 1343)",1,0,1,3,2,1,3,0
"('cell', 864)",5,0,0,4,1,3,2,0
"('cell', 889)",3,1,0,2,1,0,8,0
"('cell', 934)",2,1,1,3,1,0,7,0
"('cell', 914)",3,1,1,4,1,0,13,0
"('cell', 1313)",0,0,0,4,3,3,17,0
"('cell', 1416)",0,1,0,0,4,0,0,3
"('cell', 1401)",0,0,0,0,4,0,0,0
"('cell', 1418)",0,0,0,0,5,0,0,0
"('cell', 1490)",0,1,0,0,6,0,0,0
"('cell', 543)",2,0,0,1,2,4,1,1
"('cell', 1358)",0,0,0,0,1,0,0,3
"('cell', 1320)",0,0,1,7,6,0,1,3
"('cell', 1264)",0,0,1,7,6,0,0,3
"('cell', 1468)",1,0,1,2,2,0,8,2
"('cell', 1441)",1,0,1,2,3,0,8,1
"('cell', 1411)",1,0,1,3,1,0,5,3
"('cell', 1395)",1,0,0,0,3,0,7,0
