,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 598)",0,0,0,0,2,0,0,0
"('cell', 615)",0,0,0,0,2,0,0,0
"('cell', 6)",0,0,0,0,2,0,1,1
"('cell', 414)",0,0,0,0,1,0,0,0
"('cell', 493)",0,0,0,0,2,0,0,0
"('cell', 540)",0,0,0,0,2,0,0,0
"('cell', 495)",0,0,0,0,1,0,0,0
"('cell', 533)",0,0,0,0,2,0,0,0
"('cell', 479)",0,0,0,0,1,0,0,0
"('cell', 518)",0,0,0,0,1,0,0,0
"('cell', 456)",0,0,0,0,1,0,0,0
"('cell', 357)",0,0,0,0,1,0,0,0
"('cell', 574)",0,0,0,0,2,0,0,0
"('cell', 627)",0,0,0,0,2,0,0,0
"('cell', 1317)",1,1,0,3,1,2,2,0
"('cell', 926)",3,1,7,0,0,2,3,0
"('cell', 661)",0,0,4,0,1,0,0,0
"('cell', 1001)",3,2,5,0,0,3,3,0
"('cell', 955)",3,1,6,0,0,2,3,0
"('cell', 17)",0,0,0,1,4,0,0,0
"('cell', 57)",0,0,0,2,7,0,0,0
"('cell', 16)",0,0,0,1,6,0,0,0
"('cell', 117)",0,0,0,2,6,0,0,1
"('cell', 364)",0,0,0,0,1,0,0,0
"('cell', 146)",0,0,1,2,6,0,0,0
"('cell', 213)",0,0,1,1,3,0,0,0
"('cell', 215)",1,0,0,0,5,0,0,1
"('cell', 301)",1,0,1,1,1,1,1,0
"('cell', 395)",0,0,0,0,2,0,0,0
"('cell', 718)",1,0,0,0,0,0,0,0
"('cell', 741)",0,0,0,0,5,0,0,0
"('cell', 700)",0,0,0,0,4,0,0,0
"('cell', 776)",0,0,0,0,4,0,0,0
"('cell', 1032)",0,0,0,0,3,0,0,0
"('cell', 876)",0,0,0,0,4,0,0,0
"('cell', 932)",0,0,0,0,4,0,0,0
"('cell', 965)",0,0,0,0,5,0,0,0
"('cell', 772)",0,0,0,0,4,0,0,0
"('cell', 785)",0,0,0,0,3,0,0,0
"('cell', 737)",0,0,0,0,1,0,0,0
"('cell', 783)",0,0,0,0,2,0,0,0
"('cell', 837)",0,0,0,0,4,0,0,0
"('cell', 1159)",0,0,0,0,2,0,0,0
"('cell', 1283)",0,0,0,1,1,1,1,0
"('cell', 1127)",0,0,0,0,1,1,1,0
"('cell', 1782)",0,0,1,1,0,1,0,0
"('cell', 1295)",1,0,0,2,1,2,2,0
"('cell', 1242)",0,0,0,2,1,1,1,0
"('cell', 1805)",0,1,5,2,1,0,0,0
"('cell', 578)",0,0,4,0,1,0,0,0
"('cell', 398)",0,0,0,0,1,0,0,0
"('cell', 314)",0,0,0,0,1,0,0,0
"('cell', 410)",0,0,0,0,1,0,0,0
"('cell', 393)",0,0,2,0,1,0,0,0
"('cell', 1282)",5,3,0,2,0,2,4,1
"('cell', 1299)",2,0,5,4,0,2,1,0
"('cell', 1211)",1,2,10,3,0,1,0,0
"('cell', 1103)",1,0,0,2,0,0,0,0
"('cell', 625)",0,0,4,0,1,0,0,0
"('cell', 604)",0,0,4,0,1,0,0,0
"('cell', 619)",1,0,4,0,1,0,0,0
"('cell', 633)",0,0,4,0,1,0,0,0
"('cell', 638)",0,0,4,0,1,0,0,0
"('cell', 1225)",6,4,0,1,0,3,4,1
"('cell', 1446)",3,6,0,5,0,5,5,3
"('cell', 28)",0,0,0,1,4,0,0,0
"('cell', 29)",0,0,0,2,6,0,0,0
"('cell', 214)",1,0,0,2,6,0,0,0
"('cell', 187)",1,0,0,2,11,0,0,1
"('cell', 228)",1,0,0,1,5,0,0,1
"('cell', 203)",1,0,0,2,7,0,0,1
"('cell', 192)",1,0,0,2,12,0,0,1
"('cell', 221)",1,0,0,0,7,0,0,1
"('cell', 253)",1,0,0,0,1,0,0,1
"('cell', 248)",1,0,0,0,4,0,0,0
"('cell', 40)",0,0,0,1,8,0,0,1
"('cell', 33)",0,0,0,1,11,0,0,1
"('cell', 50)",0,0,0,1,11,0,0,1
"('cell', 92)",1,0,0,2,10,0,0,1
"('cell', 67)",0,0,0,2,12,0,0,1
"('cell', 157)",1,0,0,0,12,0,0,1
"('cell', 153)",0,0,0,1,5,0,0,1
"('cell', 150)",0,0,0,0,6,0,0,1
"('cell', 147)",0,0,0,1,6,0,0,1
"('cell', 185)",0,0,0,0,3,0,0,1
"('cell', 177)",0,0,0,1,4,0,0,1
"('cell', 200)",0,0,0,0,2,0,0,0
"('cell', 163)",0,0,0,0,3,0,0,1
"('cell', 189)",0,0,0,0,7,0,0,1
"('cell', 162)",0,0,0,0,8,0,0,1
"('cell', 35)",0,0,0,2,8,0,0,0
"('cell', 68)",0,0,0,0,10,0,0,1
"('cell', 41)",0,0,0,0,8,0,0,1
"('cell', 46)",0,0,0,0,7,0,0,1
"('cell', 56)",0,0,0,1,8,0,0,1
"('cell', 89)",0,0,0,0,10,0,0,1
"('cell', 156)",2,0,0,1,5,0,0,0
"('cell', 736)",0,0,0,1,0,3,1,0
"('cell', 281)",0,0,1,2,2,0,0,0
"('cell', 244)",1,0,1,2,3,0,0,0
"('cell', 266)",0,0,1,2,4,0,0,0
"('cell', 220)",0,0,1,2,3,0,0,0
"('cell', 230)",0,0,1,2,3,0,0,0
"('cell', 137)",0,0,1,1,6,0,0,0
"('cell', 188)",0,0,1,3,5,0,0,0
"('cell', 138)",0,0,1,3,6,0,0,0
"('cell', 210)",1,0,1,2,4,0,0,0
"('cell', 240)",0,0,1,3,4,0,0,0
"('cell', 173)",1,0,0,2,9,0,0,0
"('cell', 186)",1,0,1,2,6,0,0,0
"('cell', 207)",1,0,0,2,8,0,0,0
"('cell', 234)",1,0,0,2,3,0,0,0
"('cell', 243)",1,0,0,3,3,0,0,0
"('cell', 372)",1,0,0,2,2,0,1,0
"('cell', 309)",1,0,0,3,1,0,1,0
"('cell', 529)",0,0,2,2,0,4,3,0
"('cell', 567)",0,0,2,6,0,6,5,1
"('cell', 673)",0,1,1,0,0,0,0,0
"('cell', 274)",0,0,2,2,4,0,0,0
"('cell', 2086)",6,4,0,5,0,1,6,0
"('cell', 2064)",6,7,0,6,0,2,5,0
"('cell', 2054)",8,8,0,7,0,1,8,0
"('cell', 480)",0,0,0,0,2,0,0,0
"('cell', 205)",0,0,0,1,1,0,0,0
"('cell', 229)",0,0,0,1,1,0,0,0
"('cell', 254)",0,0,0,1,1,0,0,0
"('cell', 662)",1,0,0,0,3,0,0,0
"('cell', 1171)",0,0,0,5,1,4,2,0
"('cell', 1083)",0,0,0,0,4,0,0,0
"('cell', 1091)",0,0,0,0,2,0,0,0
"('cell', 1036)",0,0,0,0,4,0,0,0
"('cell', 1119)",0,0,0,0,2,0,0,0
