,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1880)",0,0,0,2,1,0,3,2
"('cell', 1865)",0,0,0,1,1,0,1,0
"('cell', 1859)",0,0,0,1,1,0,0,1
"('cell', 1331)",0,0,0,1,1,0,1,1
"('cell', 1332)",1,0,1,1,1,0,1,1
"('cell', 865)",0,0,0,1,2,0,2,2
"('cell', 748)",0,0,0,1,2,0,2,2
"('cell', 688)",0,0,0,1,2,0,3,2
"('cell', 628)",0,0,0,1,2,0,4,3
"('cell', 586)",0,0,0,1,1,0,2,2
"('cell', 1225)",1,0,0,1,1,0,2,2
"('cell', 1090)",2,0,0,2,0,0,4,1
"('cell', 1349)",3,0,0,1,0,0,9,0
"('cell', 1402)",3,0,1,2,0,0,5,0
"('cell', 1366)",4,0,0,2,0,0,10,0
"('cell', 1352)",2,0,1,1,1,0,4,1
"('cell', 1396)",5,0,0,2,0,0,9,0
"('cell', 1871)",0,0,0,1,0,0,2,1
"('cell', 1876)",0,0,0,1,1,0,2,1
"('cell', 1565)",0,0,3,0,1,0,0,0
"('cell', 1687)",1,0,0,2,1,0,8,1
"('cell', 1715)",0,0,0,0,1,0,3,1
"('cell', 83)",0,0,0,0,3,0,0,0
"('cell', 62)",0,0,0,0,2,0,0,2
"('cell', 1040)",0,0,0,2,3,0,12,0
"('cell', 1082)",0,0,0,0,3,0,11,0
"('cell', 1192)",0,0,0,0,3,0,1,4
"('cell', 1135)",0,0,0,0,1,0,5,3
"('cell', 1228)",0,0,0,0,1,0,0,5
"('cell', 1499)",9,0,0,2,0,1,5,2
"('cell', 796)",0,0,0,2,2,0,2,2
"('cell', 777)",0,0,0,2,3,0,4,3
"('cell', 758)",0,0,0,2,3,0,4,4
"('cell', 1334)",5,0,1,0,0,0,3,1
"('cell', 1851)",1,0,0,0,0,0,2,1
"('cell', 1340)",1,0,2,0,0,0,2,1
"('cell', 1373)",0,0,2,0,0,0,2,0
"('cell', 1390)",0,0,3,0,1,0,2,0
"('cell', 1587)",0,1,0,1,0,0,6,1
"('cell', 1653)",0,1,0,0,1,0,4,1
"('cell', 1551)",1,1,0,4,0,1,5,1
"('cell', 368)",5,0,1,2,1,5,16,5
"('cell', 701)",5,0,0,3,0,0,9,0
"('cell', 795)",0,0,0,2,2,0,2,2
"('cell', 770)",0,0,0,3,0,0,2,1
"('cell', 711)",0,0,0,2,0,0,3,1
"('cell', 720)",0,0,0,1,1,0,1,1
"('cell', 728)",0,0,0,3,0,0,3,1
"('cell', 769)",0,0,0,1,2,0,2,2
"('cell', 698)",2,0,0,4,0,0,5,0
"('cell', 691)",0,0,0,2,1,0,3,1
"('cell', 675)",0,0,0,1,1,0,3,1
"('cell', 533)",2,0,0,1,0,0,5,1
"('cell', 547)",2,0,0,1,0,0,5,1
"('cell', 518)",3,0,0,1,1,0,8,1
"('cell', 532)",4,0,0,1,1,0,11,1
"('cell', 1299)",0,0,0,1,1,0,1,2
"('cell', 1281)",0,0,0,1,1,0,1,1
"('cell', 1216)",0,0,0,1,1,0,1,2
"('cell', 1065)",0,0,0,1,0,0,3,3
"('cell', 1309)",2,0,0,2,0,0,7,1
"('cell', 1436)",3,0,1,1,0,0,2,0
"('cell', 1588)",0,0,3,0,1,0,0,0
"('cell', 1870)",1,0,0,1,0,0,2,0
"('cell', 1869)",1,0,0,2,0,0,2,0
"('cell', 1885)",1,0,0,2,0,0,3,1
"('cell', 1860)",1,0,0,1,0,1,4,1
"('cell', 1813)",1,0,0,2,1,0,9,2
"('cell', 1800)",0,0,0,2,1,0,5,2
"('cell', 1777)",0,0,0,2,1,0,6,2
"('cell', 1828)",0,0,0,2,1,0,5,2
"('cell', 225)",0,0,0,0,5,0,0,4
"('cell', 730)",0,0,0,1,6,0,1,5
"('cell', 746)",0,0,0,2,4,0,2,3
"('cell', 648)",0,0,0,0,6,0,3,4
"('cell', 3)",0,0,0,0,3,0,0,2
"('cell', 1247)",0,0,0,0,0,0,0,6
"('cell', 1277)",0,0,0,0,1,0,0,6
"('cell', 1342)",0,0,0,0,0,0,0,7
"('cell', 1312)",0,0,0,0,0,0,0,6
"('cell', 1290)",0,0,0,0,0,0,0,7
"('cell', 1116)",0,0,0,0,2,0,11,2
"('cell', 1161)",0,0,0,0,3,0,5,3
"('cell', 1107)",0,0,0,0,0,0,12,3
"('cell', 985)",0,0,0,0,0,0,12,6
"('cell', 1188)",0,0,0,0,1,0,2,6
"('cell', 1143)",0,0,0,0,0,0,5,4
"('cell', 1530)",8,0,0,0,0,0,9,2
"('cell', 1353)",0,0,0,0,0,0,0,6
"('cell', 1413)",0,0,0,0,0,0,2,6
"('cell', 1479)",2,0,0,0,0,0,3,4
"('cell', 1507)",7,0,0,0,0,0,7,3
"('cell', 1480)",5,0,0,0,0,0,4,4
"('cell', 1448)",1,0,0,0,0,0,2,5
"('cell', 812)",0,0,0,2,2,0,6,2
"('cell', 794)",0,0,0,2,3,0,9,2
"('cell', 819)",0,0,0,2,2,0,13,2
"('cell', 948)",0,0,0,2,2,0,8,0
"('cell', 999)",0,0,0,2,3,0,11,0
"('cell', 978)",2,0,0,1,1,0,2,0
"('cell', 960)",1,0,0,2,2,0,4,0
"('cell', 975)",0,0,0,2,3,0,7,0
"('cell', 1251)",3,0,0,1,1,0,1,0
"('cell', 1243)",1,0,0,0,3,0,0,1
"('cell', 1226)",3,0,0,1,2,0,1,0
"('cell', 1291)",6,0,0,1,0,4,4,0
"('cell', 1266)",1,0,0,1,3,0,0,1
"('cell', 1379)",5,0,0,0,0,0,2,0
"('cell', 1371)",5,0,2,0,0,0,2,0
"('cell', 1333)",7,0,0,0,0,0,5,1
"('cell', 1732)",2,0,0,1,0,1,8,1
"('cell', 1773)",1,0,1,1,0,2,7,1
"('cell', 1750)",2,0,1,1,0,0,7,1
"('cell', 1726)",1,0,1,0,0,0,2,0
"('cell', 1132)",0,0,2,0,0,0,0,1
"('cell', 1560)",0,0,4,0,1,0,0,0
"('cell', 30)",3,0,0,3,0,2,9,1
"('cell', 58)",6,0,0,3,0,2,13,1
"('cell', 420)",3,0,0,1,0,5,14,5
"('cell', 1018)",0,0,0,2,2,0,3,3
"('cell', 1054)",0,0,0,2,2,0,3,3
"('cell', 1067)",0,0,0,1,2,0,3,3
"('cell', 974)",0,0,0,1,2,0,2,2
"('cell', 1012)",0,0,0,2,2,0,3,2
"('cell', 972)",0,0,0,2,2,0,3,2
"('cell', 971)",0,0,0,1,1,0,2,3
"('cell', 901)",0,0,0,2,2,0,3,2
"('cell', 849)",0,0,0,1,2,0,2,2
"('cell', 404)",4,0,0,0,2,0,8,2
"('cell', 386)",4,0,0,0,2,1,10,2
"('cell', 413)",3,0,0,0,2,0,7,2
"('cell', 768)",4,1,0,2,1,6,17,2
"('cell', 836)",5,0,0,2,2,8,26,1
"('cell', 90)",0,0,0,5,1,1,12,2
"('cell', 125)",0,0,0,4,1,2,8,2
"('cell', 107)",1,0,0,4,1,1,7,2
"('cell', 13)",3,0,0,2,0,2,12,1
"('cell', 647)",5,0,0,2,0,0,5,1
"('cell', 674)",6,0,0,3,0,0,8,0
"('cell', 616)",5,0,0,2,0,0,5,1
"('cell', 608)",1,0,0,1,0,0,5,1
"('cell', 640)",3,0,0,3,0,0,5,1
"('cell', 601)",3,0,0,1,0,0,7,1
"('cell', 571)",3,0,0,1,0,0,6,1
