,CELL_ID,X,Y
759,760,169,546
591,592,182,426
641,642,174,466
977,978,175,676
1748,1749,1766,1215
1469,1470,1852,1024
1421,1422,1850,993
873,874,165,619
1707,1708,1691,1188
1732,1733,1655,1209
827,828,1814,596
1944,1945,1659,1363
1910,1911,1662,1332
1869,1870,1661,1307
1825,1826,1663,1279
1903,1904,1685,1327
1878,1879,1734,1315
1670,1671,1687,1159
1769,1770,1702,1233
1733,1734,1673,1211
1799,1800,1683,1253
1714,1715,1709,1196
1740,1741,1718,1212
1477,1478,1803,1029
1437,1438,1832,1007
1502,1503,1840,1049
1553,1554,1823,1075
1589,1590,1820,1104
1514,1515,1781,1052
1562,1563,1799,1082
1616,1617,1796,1124
1389,1390,1833,965
2008,2009,1504,1412
2035,2036,1507,1432
1983,1984,1501,1392
1943,1944,1129,1365
896,897,194,641
967,968,214,678
756,757,214,540
796,797,189,573
857,858,210,607
296,297,257,261
2015,2016,1114,1418
1977,1978,1120,1388
1886,1887,1601,1318
1930,1931,1619,1346
1941,1942,1598,1360
1858,1859,1641,1299
1905,1906,1645,1329
752,753,1850,540
776,777,1813,556
813,814,1842,577
822,823,1790,588
772,773,1791,553
1807,1808,1709,1261
1781,1782,1763,1241
1847,1848,1740,1290
1854,1855,1767,1297
1551,1552,1688,1074
1603,1604,1702,1115
1620,1621,1687,1128
1573,1574,1670,1092
1636,1637,1752,1135
1627,1628,1774,1134
1693,1694,1727,1177
1648,1649,1717,1141
1587,1588,1767,1098
1578,1579,1739,1095
1593,1594,1718,1104
1508,1509,1708,1052
1536,1537,1763,1063
1480,1481,1767,1029
1447,1448,1731,1012
1418,1419,1801,991
2046,2047,1101,1435
1920,1921,1574,1341
1952,1953,1568,1368
1950,1951,1070,1365
1963,1964,1093,1378
906,907,236,643
508,509,558,383
797,798,257,572
762,763,248,546
1969,1970,1001,1380
1929,1930,1018,1346
1938,1939,988,1360
1935,1936,911,1352
1197,1198,1527,819
742,743,1456,535
662,663,1568,475
1155,1156,1613,791
849,850,1418,608
875,876,1353,622
2030,2031,823,1429
1986,1987,821,1397
2039,2040,842,1435
1990,1991,793,1399
2044,2045,795,1434
787,788,1767,566
848,849,1771,606
819,820,1749,587
899,900,1736,634
863,864,1754,616
1206,1207,1578,825
1226,1227,1549,837
1171,1172,1551,800
1153,1154,1586,790
1195,1196,1441,816
1225,1226,1470,835
1597,1598,1656,1109
1635,1636,1666,1135
1674,1675,1667,1166
1656,1657,1645,1150
1622,1623,1627,1129
1351,1352,1085,931
1842,1843,1581,1287
1853,1854,1593,1298
1852,1853,1548,1298
1877,1878,1570,1313
1915,1916,1549,1334
2024,2025,1408,1427
2012,2013,1070,1417
2040,2041,1057,1434
1995,1996,1025,1402
2001,2002,1080,1403
2045,2046,1080,1436
669,670,401,486
712,713,381,511
738,739,365,535
709,710,444,510
725,726,424,521
648,649,431,471
711,712,782,512
805,806,811,575
50,51,454,62
593,594,691,431
462,463,527,358
228,229,540,219
109,110,496,123
44,45,490,58
76,77,458,96
837,838,281,600
789,790,277,570
828,829,255,597
889,890,270,630
865,866,748,614
1039,1040,206,724
843,844,299,600
893,894,302,630
14,15,1417,19
874,875,984,623
838,839,1038,604
884,885,1057,625
795,796,1055,571
881,882,1017,617
1673,1674,938,1162
823,824,1343,590
801,802,1435,575
637,638,1623,462
1035,1036,1541,717
950,951,1495,667
914,915,1571,644
1011,1012,1557,701
1078,1079,1274,743
1004,1005,1286,695
1052,1053,1298,727
985,986,1260,685
920,921,1293,648
880,881,1324,621
1974,1975,726,1383
2036,2037,749,1433
1989,1990,746,1399
2019,2020,777,1421
1985,1986,774,1392
1973,1974,704,1387
1893,1894,706,1324
2013,2014,545,1416
1444,1445,1020,1012
1402,1403,1043,979
943,944,1003,665
935,936,1033,660
1059,1060,1053,732
722,723,806,519
724,725,950,517
640,641,1659,463
870,871,1895,617
1397,1398,1869,972
821,822,1708,587
841,842,1727,602
951,952,1729,667
882,883,1705,623
839,840,1692,601
1123,1124,1530,768
1152,1153,1530,787
1162,1163,1509,793
1097,1098,1503,756
1071,1072,1529,738
1072,1073,1556,742
1125,1126,1466,772
1159,1160,1482,793
1166,1167,1444,796
1256,1257,1495,852
1265,1266,1462,858
1230,1231,1436,837
1836,1837,1563,1283
1357,1358,1129,935
1280,1281,1126,873
