,CELL_ID,X,Y
2206,2207,1545,1409
2168,2169,1567,1390
17,18,713,22
858,859,1827,725
1110,1111,1818,829
1180,1181,1797,869
1127,1128,1803,838
2238,2239,1504,1429
1216,1217,1770,891
1176,1177,1767,866
1082,1083,1731,813
1352,1353,865,964
637,638,1038,619
9,10,742,8
7,8,723,7
50,51,691,64
38,39,698,49
625,626,212,609
594,595,327,582
653,654,284,630
639,640,260,620
593,594,287,584
607,608,304,593
618,619,280,603
34,35,718,45
19,20,741,26
1125,1126,1781,836
2250,2251,706,1433
2243,2244,580,1430
2233,2234,562,1425
2155,2156,666,1379
1358,1359,213,966
2114,2115,1165,1352
2241,2242,1396,1429
2232,2233,1382,1422
2154,2155,1231,1377
2222,2223,1300,1417
2223,2224,1338,1418
2264,2265,1379,1436
2224,2225,1258,1420
2227,2228,1116,1420
2096,2097,1080,1339
1143,1144,1708,848
1093,1094,1714,820
1141,1142,1758,846
1214,1215,1754,886
1247,1248,1743,909
2214,2215,1492,1414
2244,2245,1417,1430
1228,1229,780,897
1238,1239,797,905
463,464,816,447
547,548,964,533
588,589,606,572
561,562,450,541
450,451,238,441
481,482,245,462
570,571,217,554
582,583,215,569
587,588,272,572
590,591,234,575
599,600,270,586
614,615,249,596
143,144,363,176
184,185,356,216
564,565,499,543
691,692,207,651
685,686,246,653
712,713,233,663
648,649,237,625
666,667,252,637
3,4,815,6
5,6,1067,5
15,16,1082,18
35,36,1083,45
42,43,1097,55
78,79,1104,97
298,299,1714,321
773,774,1788,696
815,816,1808,707
752,753,1779,685
748,749,1804,681
760,761,1764,690
1016,1017,1779,785
1083,1084,1767,814
1055,1056,1804,801
990,991,1828,774
869,870,1803,730
2144,2145,591,1372
2107,2108,585,1346
2184,2185,566,1395
2181,2182,583,1396
2199,2200,648,1405
2173,2174,603,1389
2229,2230,604,1420
2245,2246,633,1432
2131,2132,625,1365
2121,2122,605,1357
2079,2080,650,1327
2088,2089,617,1330
2108,2109,631,1346
2115,2116,655,1355
1859,1860,734,1200
1784,1785,719,1161
1831,1832,713,1184
1893,1894,781,1217
1590,1591,259,1085
1196,1197,232,878
2167,2168,1119,1387
2195,2196,1191,1401
2202,2203,1208,1407
2171,2172,1169,1390
2148,2149,1186,1373
2062,2063,1052,1319
1986,1987,1080,1271
1996,1997,1126,1276
1938,1939,1111,1241
1903,1904,1090,1222
1272,1273,1717,916
2163,2164,1251,1387
2203,2204,1262,1402
1944,1945,1126,1242
1897,1898,1117,1217
1333,1334,847,947
503,504,785,485
1273,1274,882,917
1304,1305,865,936
1269,1270,830,916
1280,1281,849,923
1376,1377,813,972
1327,1328,823,948
916,917,1049,744
971,972,990,766
1101,1102,1003,826
1063,1064,989,809
1102,1103,1020,823
1133,1134,976,842
627,628,1056,613
877,878,1112,732
601,602,646,587
605,606,623,591
583,584,364,570
580,581,384,565
560,561,406,542
527,528,222,514
558,559,221,537
520,521,205,501
504,505,243,488
500,501,217,482
392,393,238,393
573,574,260,561
529,530,245,517
611,612,602,593
631,632,615,615
568,569,543,548
589,590,505,569
581,582,549,568
562,563,568,540
100,101,741,127
57,58,728,79
165,166,373,200
250,251,346,275
218,219,329,248
246,247,321,277
789,790,192,701
763,764,202,692
794,795,215,704
847,848,201,722
824,825,183,713
661,662,191,634
732,733,209,677
725,726,254,673
683,684,267,649
103,104,784,130
47,48,798,62
40,41,744,54
11,12,798,11
0,1,770,4
8,9,840,7
769,770,1747,699
885,886,1763,730
1079,1080,1660,814
1960,1961,661,1254
2089,2090,686,1332
2117,2118,683,1354
2060,2061,667,1317
2180,2181,547,1393
2196,2197,533,1404
2228,2229,536,1423
2076,2077,427,1326
2029,2030,439,1296
1951,1952,635,1249
1987,1988,617,1271
2049,2050,614,1308
2005,2006,797,1281
1940,1941,796,1241
1968,1969,787,1259
1910,1911,663,1229
1849,1850,680,1194
1402,1403,554,988
1387,1388,570,980
1839,1840,777,1188
1791,1792,781,1169
1877,1878,756,1209
1767,1768,765,1151
2220,2221,876,1418
2197,2198,901,1404
2000,2001,825,1277
1542,1543,283,1061
1457,1458,428,1021
1182,1183,253,870
892,893,209,739
1038,1039,169,794
1012,1013,246,783
1559,1560,301,1063
1324,1325,745,947
1337,1338,618,954
1367,1368,602,970
1199,1200,868,878
1234,1235,846,900
1240,1241,862,903
1208,1209,832,882
2010,2011,1067,1285
1881,1882,1063,1209
1092,1093,1638,819
1107,1108,1648,829
1233,1234,1676,899
1257,1258,1695,913
1211,1212,1707,883
1145,1146,1688,849
1239,1240,1633,904
1200,1201,1646,880
1138,1139,1476,846
2141,2142,1571,1368
1025,1026,1629,788
1035,1036,1598,790
1161,1162,1544,858
1098,1099,1533,823
1114,1115,1506,831
857,858,1658,724
880,881,1674,733
962,963,1650,760
915,916,1645,742
969,970,1633,766
1179,1180,1066,866
1122,1123,1041,836
1256,1257,1084,915
1306,1307,1100,937
1992,1993,1331,1270
2038,2039,1337,1302
2063,2064,1347,1319
2205,2206,1369,1408
2204,2205,1404,1406
1972,1973,1300,1262
1954,1955,1281,1248
1313,1314,1082,949
475,476,785,459
1332,1333,783,950
1363,1364,797,968
1312,1313,806,938
1335,1336,765,951
862,863,1016,724
919,920,1018,747
873,874,1039,729
992,993,953,776
1015,1016,979,786
373,374,923,376
706,707,1068,659
791,792,1106,704
1061,1062,1047,804
935,936,1178,753
1060,1061,957,802
1105,1106,957,830
1088,1089,872,817
1135,1136,878,843
1076,1077,910,815
999,1000,937,779
619,620,752,605
31,32,596,39
20,21,669,24
16,17,616,23
337,338,884,346
555,556,591,536
569,570,648,550
556,557,641,536
535,536,538,521
747,748,735,682
427,428,243,422
473,474,330,458
554,555,380,535
254,255,290,282
577,578,453,562
723,724,689,671
199,200,661,232
135,136,732,166
125,126,721,159
956,957,269,762
881,882,286,734
905,906,1707,739
843,844,1732,720
884,885,1740,734
823,824,1719,711
897,898,1691,739
846,847,1693,720
955,956,1751,762
981,982,1761,770
934,935,1768,752
929,930,1747,750
1022,1023,1752,788
1002,1003,1653,778
1062,1063,1702,805
1029,1030,1731,790
967,968,1727,762
1931,1932,690,1243
1943,1944,751,1243
1916,1917,703,1231
2035,2036,707,1299
2014,2015,689,1286
2058,2059,691,1317
2053,2054,719,1311
1988,1989,711,1271
2031,2032,738,1297
2130,2131,484,1364
2183,2184,508,1389
2177,2178,475,1392
2098,2099,501,1342
2179,2180,689,1395
2145,2146,686,1375
1440,1441,526,1013
2056,2057,519,1319
1913,1914,604,1227
1925,1926,590,1236
2034,2035,590,1298
2048,2049,578,1309
2074,2075,561,1324
1299,1300,569,934
1258,1259,565,913
1284,1285,595,925
1316,1317,556,945
1362,1363,585,966
2189,2190,847,1393
2251,2252,841,1431
2200,2201,858,1406
2105,2106,884,1344
2164,2165,874,1386
2118,2119,911,1354
2153,2154,900,1377
2169,2170,829,1389
2236,2237,744,1428
2209,2210,768,1412
2259,2260,722,1436
2139,2140,1047,1368
2104,2105,1041,1344
2221,2222,976,1419
2174,2175,937,1390
2211,2212,957,1413
2165,2166,917,1388
2129,2130,934,1362
2070,2071,898,1321
1409,1410,232,996
1340,1341,541,950
1460,1461,414,1020
1515,1516,392,1046
1490,1491,413,1038
1155,1156,295,856
1308,1309,257,941
1246,1247,254,905
1259,1260,231,915
1314,1315,234,945
1366,1367,259,968
1026,1027,203,791
973,974,208,766
1048,1049,183,799
987,988,226,774
1073,1074,223,813
602,603,370,589
622,623,395,608
1455,1456,268,1019
1416,1417,292,1000
1410,1411,255,996
1450,1451,298,1017
1278,1279,722,920
1255,1256,754,912
1198,1199,763,876
1142,1143,850,847
2159,2160,1062,1379
2113,2114,1061,1349
2138,2139,952,1368
2103,2104,940,1344
1024,1025,1516,789
1121,1122,1623,834
1047,1048,1581,799
1078,1079,1620,813
1287,1288,1587,923
1205,1206,1609,879
1232,1233,1616,899
1175,1176,1629,865
1168,1169,1580,864
1160,1161,1605,857
1118,1119,1606,833
2176,2177,1585,1390
1185,1186,1478,870
2161,2162,1549,1382
2208,2209,1522,1412
2021,2022,1362,1288
245,246,1278,274
959,960,1529,761
997,998,1526,778
1043,1044,1559,797
1010,1011,1570,781
986,987,1543,771
933,934,1588,751
972,973,1610,765
966,967,1593,766
950,951,1564,758
868,869,1628,729
914,915,1625,743
772,773,1590,696
1357,1358,1317,963
978,979,1176,769
985,986,1146,773
1294,1295,1448,935
1264,1265,1471,908
1309,1310,1330,940
1339,1340,1350,953
1237,1238,1446,901
1282,1283,1155,931
1222,1223,1141,893
1281,1282,1126,946
2143,2144,1392,1372
2149,2150,1351,1374
2187,2188,1342,1395
2111,2112,1358,1350
2099,2100,1340,1341
2087,2088,1235,1332
2041,2042,1154,1304
1888,1889,1178,1211
1891,1892,1160,1218
1981,1982,1149,1266
1918,1919,1147,1230
1974,1975,1266,1264
1288,1289,1061,925
1202,1203,1023,880
1235,1236,1001,902
1292,1293,984,928
456,457,768,446
1226,1227,928,894
1188,1189,959,874
1178,1179,902,868
1261,1262,941,918
1241,1242,899,902
656,657,1079,630
797,798,1200,705
731,732,1173,675
899,900,1182,739
975,976,1066,769
960,961,1106,762
1068,1069,1081,809
1120,1121,1069,835
1000,1001,1091,779
900,901,1219,740
726,727,949,672
790,791,943,702
727,728,970,672
854,855,945,725
796,797,1001,705
267,268,861,292
178,179,1088,212
158,159,1072,193
46,47,604,61
118,119,714,144
99,100,717,128
67,68,661,85
52,53,675,66
59,60,709,79
61,62,624,83
84,85,644,104
62,63,645,83
54,55,614,71
532,533,664,518
536,537,650,520
492,493,298,472
471,472,268,457
513,514,304,497
525,526,286,508
524,525,266,506
541,542,333,526
575,576,342,559
533,534,349,520
