,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 791)",1,2,2,2,0,2,3,1
"('cell', 778)",0,0,2,0,0,0,0,0
"('cell', 25)",0,1,0,1,0,0,2,2
"('cell', 62)",1,1,0,1,0,0,3,1
"('cell', 1932)",3,2,1,3,3,2,4,0
"('cell', 22)",0,2,0,1,0,1,3,5
"('cell', 1764)",1,0,0,4,0,3,1,0
"('cell', 1803)",0,0,0,9,1,0,1,0
"('cell', 1122)",1,0,0,1,0,1,1,4
"('cell', 1030)",0,0,0,0,0,2,1,4
"('cell', 1015)",0,0,0,0,0,3,1,5
"('cell', 991)",0,0,0,1,0,6,1,4
"('cell', 995)",0,0,0,1,0,5,1,5
"('cell', 617)",2,4,0,4,0,3,6,2
"('cell', 609)",3,3,0,5,0,3,7,1
"('cell', 652)",1,3,0,5,0,3,9,3
"('cell', 737)",1,2,1,1,0,2,3,1
"('cell', 766)",1,2,1,1,0,2,2,1
"('cell', 760)",0,1,1,1,0,2,3,0
"('cell', 998)",0,0,0,1,0,6,1,1
"('cell', 828)",0,0,1,0,0,0,0,0
"('cell', 619)",0,1,0,1,1,0,0,0
"('cell', 611)",0,1,0,1,4,0,0,0
"('cell', 63)",1,2,0,1,0,1,3,5
"('cell', 1876)",2,5,2,4,1,4,2,0
"('cell', 1953)",3,2,3,6,1,1,4,0
"('cell', 861)",0,0,2,0,0,0,2,0
"('cell', 761)",0,2,3,0,0,0,0,0
"('cell', 857)",0,0,1,0,0,2,1,0
"('cell', 1023)",0,0,0,3,0,0,0,0
"('cell', 1447)",0,1,0,0,0,0,2,0
"('cell', 1317)",1,0,0,3,1,1,3,0
"('cell', 1796)",0,1,0,9,1,0,4,0
"('cell', 1844)",0,0,0,13,0,0,1,0
"('cell', 1853)",1,0,0,15,1,0,3,0
"('cell', 1899)",0,1,0,17,0,0,1,0
"('cell', 1903)",1,1,0,17,0,0,2,0
"('cell', 1878)",1,0,0,15,1,0,3,0
"('cell', 1773)",0,1,0,8,1,0,4,0
"('cell', 1344)",1,0,0,2,1,1,3,0
"('cell', 1679)",2,0,0,3,0,6,3,0
"('cell', 819)",1,4,0,2,0,2,6,7
"('cell', 599)",3,3,0,3,0,2,5,2
"('cell', 591)",3,2,0,4,0,2,5,1
"('cell', 816)",0,4,0,2,0,3,4,8
"('cell', 944)",0,2,0,1,0,6,5,6
"('cell', 964)",0,0,0,1,0,8,3,4
"('cell', 843)",0,2,2,2,0,6,5,1
"('cell', 970)",1,2,1,3,0,2,6,0
"('cell', 620)",0,1,0,1,1,0,0,0
"('cell', 679)",0,1,0,1,2,0,0,0
