,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1536)",6,6,2,2,0,1,1,0
"('cell', 1566)",4,6,3,1,1,1,0,0
"('cell', 1600)",2,5,3,0,1,1,0,0
"('cell', 283)",0,2,1,0,5,0,3,0
"('cell', 318)",0,3,1,0,5,0,5,0
"('cell', 217)",4,4,2,4,2,0,8,1
"('cell', 209)",0,0,3,2,8,0,0,1
"('cell', 2)",0,4,0,1,2,0,0,0
"('cell', 1565)",6,1,0,8,0,5,0,0
"('cell', 356)",0,3,0,0,4,0,5,1
"('cell', 274)",0,2,1,0,3,0,1,0
"('cell', 252)",0,2,2,0,8,0,3,1
"('cell', 1556)",3,8,3,1,1,1,0,0
"('cell', 197)",0,2,3,1,8,0,0,1
"('cell', 219)",0,2,2,0,6,0,0,1
"('cell', 171)",1,4,2,2,8,0,0,1
"('cell', 231)",0,2,3,1,7,0,0,1
"('cell', 257)",0,2,2,0,8,0,3,1
"('cell', 182)",2,2,2,6,8,0,1,0
"('cell', 227)",1,3,1,6,10,0,4,0
"('cell', 710)",4,5,0,7,1,0,4,0
"('cell', 666)",3,5,0,11,1,0,5,0
"('cell', 73)",0,4,2,0,6,0,0,1
"('cell', 95)",0,3,5,0,4,0,0,1
"('cell', 96)",0,4,5,0,5,0,0,1
"('cell', 54)",1,4,1,1,2,0,0,1
"('cell', 70)",1,5,1,0,4,0,0,1
"('cell', 39)",0,4,1,1,3,0,0,0
"('cell', 20)",1,4,1,1,3,0,1,1
"('cell', 49)",2,4,1,1,3,0,1,1
"('cell', 324)",4,5,0,11,4,0,0,0
"('cell', 281)",5,6,0,10,3,1,0,1
"('cell', 1494)",10,0,0,11,1,3,0,0
"('cell', 1528)",10,0,0,10,1,5,0,0
"('cell', 762)",3,5,1,9,7,0,2,0
"('cell', 678)",2,5,1,11,5,1,7,0
"('cell', 735)",3,6,1,8,4,0,2,1
"('cell', 538)",2,1,0,0,9,2,9,2
"('cell', 563)",2,1,0,0,8,2,6,2
"('cell', 664)",1,3,0,0,7,1,3,2
"('cell', 176)",2,5,1,1,6,0,0,1
"('cell', 202)",1,3,1,1,7,0,0,1
"('cell', 560)",1,0,0,0,7,2,5,2
"('cell', 628)",1,3,0,0,6,2,3,2
"('cell', 619)",2,2,0,0,5,2,4,2
"('cell', 593)",2,2,0,0,5,2,4,2
"('cell', 442)",0,2,0,0,8,1,6,1
"('cell', 472)",0,2,0,0,8,1,6,2
"('cell', 390)",0,2,0,0,7,1,6,0
"('cell', 375)",0,3,0,0,6,0,4,1
"('cell', 554)",0,3,4,0,2,0,2,0
"('cell', 293)",0,8,7,1,6,1,0,0
"('cell', 294)",3,7,1,8,4,3,0,1
"('cell', 778)",4,3,2,4,3,0,2,3
"('cell', 828)",4,4,2,5,2,0,2,3
"('cell', 791)",6,5,1,3,2,0,1,2
"('cell', 709)",3,3,1,1,2,0,1,2
"('cell', 753)",3,3,0,1,2,0,2,2
"('cell', 719)",2,1,0,1,4,0,2,2
"('cell', 737)",4,5,3,3,2,0,2,3
"('cell', 748)",3,2,0,2,3,0,1,2
"('cell', 1592)",0,4,1,0,9,0,0,0
"('cell', 1583)",1,5,1,2,8,0,0,0
"('cell', 1507)",6,8,1,2,0,1,1,0
"('cell', 1495)",7,5,0,6,1,1,1,0
"('cell', 1040)",1,8,6,1,5,0,2,0
"('cell', 971)",7,8,3,3,2,1,2,1
"('cell', 58)",2,3,2,5,5,0,1,0
"('cell', 29)",2,6,2,2,7,0,1,1
"('cell', 102)",2,4,0,0,5,0,1,1
"('cell', 64)",2,6,1,2,7,0,1,1
"('cell', 15)",1,3,0,1,4,0,1,1
"('cell', 3)",0,3,0,1,3,0,1,1
"('cell', 107)",2,5,1,3,10,0,1,2
"('cell', 124)",2,5,1,2,7,0,0,1
"('cell', 94)",2,6,0,1,7,0,1,2
"('cell', 57)",1,5,1,6,4,0,3,0
"('cell', 211)",5,4,1,5,5,1,7,2
"('cell', 374)",5,7,1,2,0,0,7,1
"('cell', 183)",0,1,3,2,7,0,0,1
"('cell', 193)",0,3,3,2,9,0,0,1
"('cell', 926)",2,5,3,2,3,0,4,1
"('cell', 948)",3,10,3,2,3,1,4,1
"('cell', 24)",1,4,1,1,6,0,0,1
"('cell', 52)",2,4,1,1,5,0,1,1
"('cell', 103)",0,3,4,0,6,0,0,1
"('cell', 134)",0,4,4,1,1,0,0,1
"('cell', 126)",0,4,7,0,4,0,0,1
"('cell', 579)",1,6,1,15,5,0,1,0
"('cell', 119)",4,3,2,5,1,0,0,0
"('cell', 169)",4,3,1,5,1,0,0,0
"('cell', 147)",4,5,2,4,1,0,0,0
"('cell', 141)",2,4,1,5,1,0,0,0
"('cell', 268)",4,6,1,7,2,3,0,1
"('cell', 247)",6,5,2,11,2,3,0,0
"('cell', 196)",4,4,2,9,2,0,0,0
"('cell', 371)",3,9,0,13,4,0,0,0
"('cell', 370)",4,7,0,14,4,0,0,0
"('cell', 307)",3,5,0,8,4,0,0,0
"('cell', 338)",4,4,0,11,2,0,0,0
"('cell', 342)",4,6,0,12,3,0,0,0
"('cell', 1426)",7,0,0,12,1,2,0,0
"('cell', 1261)",5,0,0,13,0,0,0,0
"('cell', 760)",4,7,1,11,7,0,2,1
"('cell', 899)",1,1,0,16,3,1,8,0
"('cell', 892)",1,2,0,13,4,1,4,0
"('cell', 728)",3,4,1,10,8,1,7,0
"('cell', 990)",4,9,2,11,3,2,2,0
"('cell', 872)",1,5,1,6,1,0,0,1
"('cell', 878)",1,5,3,7,0,0,2,0
"('cell', 890)",2,5,2,8,1,0,2,0
"('cell', 814)",3,6,2,8,2,0,2,1
"('cell', 869)",2,5,2,8,1,0,0,1
"('cell', 1559)",1,7,1,3,8,0,0,0
"('cell', 460)",2,3,0,0,12,2,7,1
"('cell', 515)",2,1,0,0,13,1,6,2
"('cell', 685)",3,3,0,3,13,1,10,0
"('cell', 724)",2,3,0,4,12,2,14,0
"('cell', 729)",1,5,0,2,7,0,4,1
"('cell', 605)",4,3,0,1,9,0,6,0
"('cell', 627)",3,2,0,1,10,0,4,0
"('cell', 222)",1,3,1,0,5,0,1,0
"('cell', 253)",0,3,1,0,2,0,2,0
"('cell', 161)",2,5,0,1,6,0,0,2
"('cell', 186)",2,3,0,0,6,0,1,1
"('cell', 455)",0,1,0,0,7,0,3,1
"('cell', 652)",0,1,0,1,3,1,2,3
"('cell', 668)",0,1,0,1,3,1,2,2
"('cell', 603)",1,1,0,0,7,2,3,2
"('cell', 583)",0,3,2,0,2,0,1,0
"('cell', 653)",1,2,0,1,4,0,2,1
"('cell', 618)",4,5,1,12,5,0,6,0
"('cell', 662)",2,3,1,10,6,0,7,0
"('cell', 615)",2,5,2,1,1,0,2,1
"('cell', 672)",3,6,1,1,1,0,2,2
"('cell', 654)",2,3,1,1,3,0,2,1
"('cell', 609)",1,3,2,0,2,0,3,0
"('cell', 592)",1,5,3,1,1,0,2,1
"('cell', 567)",1,4,4,0,1,0,3,0
"('cell', 345)",0,3,5,0,2,0,1,0
"('cell', 309)",0,2,3,0,2,0,1,0
"('cell', 365)",0,3,3,0,3,0,2,0
"('cell', 377)",0,4,5,0,2,0,2,0
"('cell', 337)",0,3,2,0,3,0,1,0
"('cell', 496)",0,7,5,0,2,0,2,0
"('cell', 548)",0,6,4,0,2,0,3,0
"('cell', 497)",0,10,4,1,2,0,1,0
"('cell', 419)",0,6,5,0,4,0,2,0
"('cell', 474)",0,3,3,0,2,0,2,0
"('cell', 450)",0,4,4,0,3,0,2,0
"('cell', 409)",0,6,5,0,3,0,2,0
"('cell', 510)",0,1,0,0,4,0,1,1
"('cell', 569)",0,2,0,0,4,0,1,1
"('cell', 322)",0,7,5,0,5,0,0,0
"('cell', 392)",4,13,1,5,3,2,0,1
"('cell', 498)",2,14,0,3,3,0,1,1
