,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 2308)",0,1,0,0,0,0,0,0
"('cell', 1221)",1,4,0,0,0,0,0,0
"('cell', 1174)",2,4,0,0,0,1,1,0
"('cell', 1119)",3,4,0,0,0,1,1,0
"('cell', 2278)",0,1,0,0,0,0,0,0
"('cell', 2284)",0,1,0,0,0,0,0,0
"('cell', 1312)",1,2,0,0,0,0,0,0
"('cell', 13)",1,0,2,5,5,5,5,1
"('cell', 25)",2,1,0,2,3,2,0,0
"('cell', 1205)",2,5,0,0,0,0,0,0
"('cell', 1162)",2,5,0,0,0,0,0,0
"('cell', 1720)",0,0,0,1,0,0,1,0
"('cell', 1333)",5,4,3,1,0,2,0,0
"('cell', 1371)",5,5,3,1,0,0,0,0
"('cell', 1323)",7,6,4,2,0,2,0,0
"('cell', 1459)",1,3,2,2,0,0,2,1
"('cell', 2220)",0,1,0,0,0,0,0,0
"('cell', 2227)",0,1,0,0,0,0,0,0
"('cell', 1287)",1,1,0,0,0,0,0,0
"('cell', 11)",1,1,0,2,3,0,0,0
"('cell', 608)",4,1,0,4,0,3,13,1
"('cell', 812)",1,0,0,1,0,2,8,0
"('cell', 872)",2,0,0,2,0,2,10,0
"('cell', 1745)",1,2,0,4,3,0,0,1
"('cell', 1516)",1,4,2,1,0,0,2,0
"('cell', 1497)",1,4,3,1,0,0,2,0
"('cell', 1548)",1,3,2,1,0,0,2,0
"('cell', 1342)",4,4,2,2,0,0,0,0
"('cell', 1318)",5,4,3,3,0,2,0,0
"('cell', 1384)",4,4,2,0,0,0,1,0
"('cell', 1410)",0,2,1,0,0,0,1,1
"('cell', 1402)",5,6,4,2,0,0,1,1
"('cell', 1407)",5,5,4,1,0,0,1,0
"('cell', 1478)",3,5,3,1,0,0,2,0
"('cell', 1442)",3,5,3,1,0,0,2,1
"('cell', 1398)",3,4,4,2,0,0,1,1
"('cell', 1948)",3,1,0,1,0,0,0,0
"('cell', 1893)",3,1,0,1,0,0,0,0
"('cell', 1737)",0,2,0,1,0,0,0,0
"('cell', 1723)",1,3,0,1,0,0,0,0
"('cell', 2307)",1,1,0,0,0,0,0,0
"('cell', 1821)",0,1,0,4,2,0,0,1
"('cell', 1906)",0,0,0,0,1,0,0,1
"('cell', 1849)",0,0,0,3,1,0,0,1
"('cell', 1877)",0,0,0,3,2,0,0,1
"('cell', 1930)",0,0,0,0,1,0,0,1
"('cell', 1306)",2,5,0,0,0,0,0,0
"('cell', 1331)",1,5,0,0,0,0,0,0
"('cell', 1482)",1,1,0,0,0,0,0,0
"('cell', 1511)",1,1,0,0,0,0,0,0
"('cell', 1765)",0,0,0,3,0,0,0,0
"('cell', 1717)",0,0,0,3,0,0,0,0
"('cell', 1595)",1,0,0,0,0,0,0,0
"('cell', 39)",4,1,0,5,4,5,3,1
"('cell', 17)",3,0,2,5,5,5,2,1
"('cell', 8)",2,0,2,4,4,3,1,1
"('cell', 24)",3,1,1,2,4,3,1,0
"('cell', 809)",2,0,0,4,0,3,12,1
"('cell', 217)",1,0,0,7,4,11,2,0
"('cell', 162)",2,0,1,7,5,9,4,1
"('cell', 41)",1,1,2,7,4,7,4,1
"('cell', 1647)",0,2,1,2,1,0,0,0
"('cell', 1546)",2,2,2,2,1,0,0,0
"('cell', 1409)",2,2,0,0,4,0,0,0
"('cell', 1606)",2,3,0,1,5,0,0,1
"('cell', 1661)",2,2,0,3,4,0,0,1
"('cell', 1557)",2,2,0,0,4,0,0,1
"('cell', 1734)",2,1,0,0,3,0,0,0
"('cell', 279)",2,0,3,2,1,2,0,0
"('cell', 271)",3,0,3,2,1,0,0,2
"('cell', 272)",2,0,3,2,2,1,0,1
"('cell', 312)",1,0,4,2,1,2,2,0
"('cell', 53)",1,3,6,0,2,0,0,0
"('cell', 43)",0,2,2,0,2,0,0,0
"('cell', 52)",1,3,6,0,2,0,0,0
"('cell', 1730)",1,0,0,1,0,0,2,0
"('cell', 1704)",1,0,0,1,0,0,2,0
"('cell', 1508)",1,3,2,1,0,0,2,0
"('cell', 1368)",6,7,5,2,0,2,0,1
"('cell', 2157)",1,1,0,0,0,0,0,0
"('cell', 2233)",1,1,0,0,0,0,1,0
"('cell', 2275)",1,1,0,0,0,0,1,0
"('cell', 1832)",1,1,0,1,0,0,0,0
"('cell', 1827)",1,0,0,2,0,0,1,0
"('cell', 1565)",1,3,0,1,0,0,0,0
"('cell', 1733)",2,4,0,1,0,2,0,0
"('cell', 1445)",0,1,1,1,0,0,0,0
"('cell', 1759)",2,3,0,1,0,2,0,0
"('cell', 1714)",0,3,1,3,1,0,0,0
"('cell', 2230)",2,5,0,6,0,6,1,0
"('cell', 2198)",1,4,0,4,0,6,1,0
"('cell', 2185)",2,6,0,4,0,4,1,0
"('cell', 2318)",3,2,0,6,0,7,1,0
"('cell', 2195)",2,7,0,7,0,5,1,0
"('cell', 2256)",2,7,0,4,0,2,2,0
"('cell', 2303)",2,4,0,4,0,2,1,0
"('cell', 2302)",1,4,0,5,0,2,0,0
