,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1167)",1,0,0,8,1,0,1,11
"('cell', 5)",0,0,0,1,1,0,2,3
"('cell', 688)",0,1,0,8,0,3,4,3
"('cell', 931)",0,0,0,13,0,0,2,5
"('cell', 243)",0,0,0,0,1,0,8,0
"('cell', 266)",0,0,0,0,1,0,9,0
"('cell', 65)",0,0,0,2,0,0,0,8
"('cell', 91)",0,0,0,0,0,1,0,6
"('cell', 101)",0,0,0,0,0,1,0,7
"('cell', 1186)",4,0,5,0,0,4,0,4
"('cell', 489)",5,4,1,7,0,2,5,6
"('cell', 921)",0,0,0,12,0,0,3,5
"('cell', 519)",0,0,0,2,0,0,1,0
"('cell', 544)",0,0,0,2,0,0,1,0
"('cell', 1199)",1,2,0,1,2,1,0,2
"('cell', 811)",0,3,0,13,0,3,3,9
"('cell', 121)",1,2,0,4,3,1,6,8
"('cell', 7)",0,1,0,2,1,0,0,3
"('cell', 62)",0,0,0,6,1,0,0,4
"('cell', 87)",0,0,0,8,2,0,0,6
"('cell', 117)",0,0,0,2,1,1,0,7
"('cell', 72)",0,0,0,1,0,0,0,8
"('cell', 75)",0,0,0,7,1,0,0,5
"('cell', 66)",0,0,0,4,1,0,0,5
"('cell', 173)",0,0,0,5,1,0,0,7
"('cell', 164)",0,0,0,6,1,0,0,6
"('cell', 138)",0,0,0,7,1,0,0,6
"('cell', 190)",0,0,1,7,3,0,0,11
"('cell', 1118)",7,1,4,0,0,8,2,4
"('cell', 1062)",4,3,1,0,0,8,2,3
"('cell', 711)",6,2,4,8,0,1,0,1
"('cell', 693)",4,6,1,4,0,1,1,0
"('cell', 710)",3,6,1,6,0,4,1,0
"('cell', 492)",3,3,1,8,0,3,5,4
"('cell', 530)",3,4,2,9,1,3,0,5
"('cell', 1139)",0,3,0,1,3,3,2,7
"('cell', 827)",0,0,0,17,0,0,7,5
"('cell', 853)",0,0,0,22,0,0,5,5
"('cell', 502)",1,3,1,18,1,0,8,6
"('cell', 354)",0,2,1,11,1,2,11,8
"('cell', 425)",2,2,1,17,0,0,8,5
"('cell', 665)",0,2,0,11,0,1,8,2
"('cell', 687)",0,1,0,6,0,3,8,2
"('cell', 646)",0,2,0,10,0,0,9,0
"('cell', 671)",0,1,0,7,0,1,8,1
"('cell', 732)",0,2,0,4,0,2,10,2
"('cell', 714)",0,1,0,2,0,2,14,2
"('cell', 809)",0,1,0,19,0,1,8,4
"('cell', 782)",0,2,0,7,0,2,6,3
"('cell', 760)",0,1,0,6,0,2,10,1
"('cell', 784)",0,1,0,11,0,2,9,2
"('cell', 695)",0,4,1,14,0,2,2,11
"('cell', 655)",0,4,4,7,3,4,2,6
"('cell', 740)",0,2,0,9,0,3,4,4
"('cell', 721)",0,1,0,6,0,3,5,3
"('cell', 722)",0,2,0,5,0,2,8,2
"('cell', 788)",1,4,0,8,0,3,2,14
"('cell', 1195)",2,0,0,4,1,0,1,1
"('cell', 1196)",1,0,0,2,1,0,1,2
"('cell', 1115)",1,0,0,17,1,0,1,11
"('cell', 1125)",0,0,0,12,1,0,0,10
"('cell', 1035)",0,0,0,22,0,0,1,6
"('cell', 455)",7,4,1,10,0,0,5,7
"('cell', 323)",4,4,0,14,1,1,2,1
"('cell', 287)",2,7,1,11,1,0,0,1
"('cell', 84)",1,3,0,5,1,1,6,2
"('cell', 17)",0,2,0,2,3,0,0,3
"('cell', 29)",0,0,0,2,1,0,0,4
"('cell', 33)",0,0,0,7,1,0,0,5
"('cell', 44)",0,0,0,2,1,0,0,5
"('cell', 30)",0,0,0,2,1,0,0,5
"('cell', 52)",0,0,0,6,1,0,0,4
