,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1658)",3,0,0,3,0,2,4,1
"('cell', 448)",0,1,0,1,2,0,2,0
"('cell', 342)",0,1,0,1,2,0,3,1
"('cell', 72)",2,8,2,1,0,4,3,0
"('cell', 2453)",0,0,0,1,0,0,4,0
"('cell', 2489)",0,0,0,1,0,0,3,0
"('cell', 2467)",0,0,0,1,1,0,3,0
"('cell', 2450)",0,0,0,1,0,0,3,0
"('cell', 2415)",0,0,0,1,2,0,4,0
"('cell', 2299)",0,0,0,2,18,0,3,0
"('cell', 1962)",0,0,0,0,22,0,0,0
"('cell', 1990)",0,0,0,4,14,0,1,0
"('cell', 2408)",0,0,0,0,0,0,1,0
"('cell', 2254)",2,1,0,1,0,0,6,0
"('cell', 1317)",0,1,0,2,24,0,1,1
"('cell', 1598)",0,7,1,3,0,0,5,1
"('cell', 933)",0,0,0,2,1,0,5,0
"('cell', 1926)",3,3,0,5,0,1,6,1
"('cell', 575)",0,0,0,3,0,0,2,0
"('cell', 567)",0,0,0,4,1,0,3,1
"('cell', 576)",0,0,0,3,1,0,3,1
"('cell', 617)",0,0,0,5,1,0,3,1
"('cell', 653)",0,0,0,4,2,0,3,1
"('cell', 954)",1,0,0,0,10,0,0,2
"('cell', 636)",0,0,0,2,14,0,2,0
"('cell', 603)",0,0,0,2,15,0,2,0
"('cell', 578)",0,0,0,1,13,0,1,0
"('cell', 181)",1,0,1,9,7,0,10,1
"('cell', 229)",1,0,1,5,9,1,11,1
"('cell', 1621)",0,2,1,3,0,1,3,0
"('cell', 1610)",0,2,1,2,0,0,1,0
"('cell', 1649)",2,1,0,2,0,0,6,0
"('cell', 1568)",0,2,0,2,0,0,2,0
"('cell', 1617)",2,0,0,3,0,0,7,0
"('cell', 1797)",2,6,1,3,0,2,11,0
"('cell', 1694)",2,3,1,2,0,2,9,0
"('cell', 1648)",0,3,1,2,0,0,5,0
"('cell', 1741)",3,4,0,3,0,2,10,1
"('cell', 2510)",4,3,0,6,1,0,12,2
"('cell', 1977)",0,0,0,2,5,0,2,0
"('cell', 2025)",0,0,0,0,1,0,1,0
"('cell', 1521)",0,0,0,0,0,0,1,1
"('cell', 2302)",1,3,0,3,1,18,14,0
"('cell', 2435)",0,0,0,1,0,0,1,0
"('cell', 2405)",0,0,0,0,0,0,1,0
"('cell', 2375)",0,0,0,1,8,0,4,0
"('cell', 2282)",0,0,0,4,5,0,1,0
"('cell', 1837)",0,0,0,0,22,0,0,0
"('cell', 1818)",0,0,0,0,29,0,0,0
"('cell', 2247)",0,0,0,2,28,0,1,0
"('cell', 2394)",0,0,0,1,9,0,4,0
"('cell', 2506)",2,0,0,0,0,0,0,0
"('cell', 2484)",2,0,0,0,0,0,0,0
"('cell', 2442)",1,0,0,0,0,0,1,0
"('cell', 2422)",2,0,0,0,0,0,1,0
"('cell', 2427)",3,0,0,1,0,0,1,0
"('cell', 2459)",1,0,0,0,0,0,1,0
"('cell', 2455)",3,0,0,1,0,0,0,0
"('cell', 2464)",3,0,0,1,0,0,1,0
"('cell', 2433)",4,0,0,2,0,0,3,0
"('cell', 2504)",3,0,0,1,0,0,1,0
"('cell', 2503)",3,0,0,1,0,0,1,0
"('cell', 1642)",0,0,0,1,17,0,2,0
"('cell', 1634)",0,0,0,1,19,0,2,0
"('cell', 1607)",0,0,0,0,13,0,0,0
"('cell', 1571)",0,0,0,0,11,0,0,0
"('cell', 1744)",0,0,0,2,0,0,1,0
"('cell', 1704)",0,1,0,2,1,0,1,0
"('cell', 1987)",0,0,0,5,17,0,3,0
"('cell', 1996)",0,0,0,1,3,0,1,0
"('cell', 2018)",0,0,0,4,10,0,1,0
"('cell', 1873)",0,0,0,2,11,0,2,0
"('cell', 1940)",0,0,0,2,8,0,2,0
"('cell', 1865)",0,0,0,5,27,0,1,0
"('cell', 2430)",0,0,0,1,0,0,3,0
"('cell', 2409)",4,0,0,2,0,0,2,0
"('cell', 2372)",4,0,0,2,0,0,5,0
"('cell', 2339)",4,0,0,2,0,0,3,0
"('cell', 2382)",0,0,0,0,0,0,1,0
"('cell', 2365)",2,0,0,0,0,0,1,0
"('cell', 2393)",2,0,0,0,0,0,1,0
"('cell', 2300)",3,0,0,0,0,0,3,0
"('cell', 2305)",3,0,0,1,0,0,7,0
"('cell', 2271)",0,0,0,0,0,0,1,0
"('cell', 2310)",0,0,0,0,0,0,1,0
"('cell', 2356)",4,0,0,2,0,0,4,0
"('cell', 2351)",2,0,0,0,0,0,1,0
"('cell', 2283)",3,1,0,1,0,0,6,0
"('cell', 2340)",4,0,0,2,0,0,7,0
"('cell', 2252)",0,7,0,7,0,0,10,2
"('cell', 1702)",4,0,0,4,0,2,5,1
"('cell', 1008)",2,1,0,4,0,0,2,0
"('cell', 1054)",2,1,0,5,0,0,3,0
"('cell', 1351)",1,2,0,6,0,0,3,1
"('cell', 1432)",1,2,0,5,0,1,2,1
"('cell', 1269)",1,2,0,10,1,0,10,0
"('cell', 794)",0,0,0,4,1,0,4,1
"('cell', 958)",0,0,0,2,1,0,4,0
"('cell', 1068)",0,0,0,1,2,0,0,1
"('cell', 473)",0,0,0,2,13,0,0,0
"('cell', 977)",0,0,0,2,12,0,1,1
"('cell', 1019)",0,0,0,0,6,0,1,0
"('cell', 1001)",0,0,0,1,8,0,1,1
"('cell', 980)",0,0,0,2,10,0,1,1
"('cell', 900)",0,0,0,0,10,0,1,0
"('cell', 1440)",0,0,0,0,0,0,1,0
"('cell', 1046)",0,0,0,0,5,0,1,0
"('cell', 1174)",0,0,0,4,1,0,0,0
