,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 36)",1,0,0,4,2,1,7,0
"('cell', 197)",2,0,0,5,1,1,13,0
"('cell', 210)",2,0,0,5,1,2,15,0
"('cell', 1212)",1,0,0,8,0,0,7,0
"('cell', 598)",1,0,0,3,0,1,18,0
"('cell', 462)",3,0,0,4,0,2,12,0
"('cell', 463)",3,0,0,3,0,2,10,0
"('cell', 1169)",2,0,0,9,0,0,13,0
"('cell', 1296)",5,1,3,10,0,3,4,0
"('cell', 1671)",1,0,0,5,0,1,2,2
"('cell', 1651)",1,0,0,4,0,1,2,2
"('cell', 1643)",1,0,0,4,0,1,2,0
"('cell', 1506)",3,2,0,9,0,3,6,0
"('cell', 158)",2,0,0,6,1,0,16,0
"('cell', 152)",3,0,0,5,2,1,11,0
"('cell', 605)",3,0,0,3,0,2,12,0
"('cell', 419)",2,0,0,3,0,2,12,0
"('cell', 1368)",4,0,0,3,1,3,8,0
"('cell', 1359)",4,0,0,4,1,3,8,0
"('cell', 1319)",2,0,0,5,1,3,4,0
"('cell', 1813)",3,0,0,2,0,0,16,0
"('cell', 1111)",1,0,0,3,3,0,24,0
"('cell', 1091)",3,0,0,2,3,0,30,0
"('cell', 1456)",2,2,0,12,0,1,11,0
"('cell', 1234)",1,0,0,8,0,0,8,0
"('cell', 1331)",1,0,0,8,0,0,7,0
"('cell', 1271)",2,0,0,13,0,1,11,0
"('cell', 1420)",2,2,1,10,0,2,6,0
"('cell', 1391)",3,0,2,5,1,1,6,0
"('cell', 1406)",4,1,2,12,0,1,5,0
"('cell', 1438)",2,1,0,10,1,1,9,0
"('cell', 1463)",2,2,0,9,1,3,11,0
"('cell', 1433)",3,2,1,10,0,1,6,0
"('cell', 1366)",6,2,2,8,0,1,5,0
"('cell', 662)",1,0,0,4,0,1,20,0
"('cell', 1356)",5,1,1,6,1,1,17,0
"('cell', 1676)",3,0,1,9,0,1,9,0
"('cell', 1846)",0,0,0,1,0,0,0,0
"('cell', 1705)",1,0,0,6,1,0,2,0
"('cell', 1740)",0,0,0,3,0,1,0,0
"('cell', 1855)",1,0,0,0,0,1,2,0
"('cell', 1810)",1,0,1,3,0,0,3,1
"('cell', 1771)",3,0,1,8,0,0,6,3
"('cell', 1797)",2,0,1,4,0,1,3,3
"('cell', 1699)",2,0,1,5,0,1,1,2
"('cell', 1839)",1,0,0,3,0,0,6,1
"('cell', 1833)",2,0,0,4,0,0,7,1
"('cell', 1770)",2,0,1,8,0,1,4,3
"('cell', 1659)",2,1,1,9,0,2,7,2
"('cell', 1647)",1,0,1,7,0,1,2,2
"('cell', 1680)",1,0,1,8,0,1,2,2
"('cell', 1566)",1,2,1,10,0,1,8,0
"('cell', 274)",5,0,0,6,1,1,14,0
"('cell', 267)",5,2,0,11,0,0,18,0
"('cell', 297)",1,0,2,5,0,4,7,0
"('cell', 375)",2,1,1,3,0,4,9,0
"('cell', 425)",3,0,0,5,0,2,18,0
"('cell', 338)",5,0,0,6,0,2,13,0
"('cell', 813)",1,0,0,5,0,2,20,0
"('cell', 909)",3,0,0,5,0,2,19,0
"('cell', 877)",2,0,0,6,0,2,22,0
"('cell', 864)",1,0,0,7,0,1,27,0
"('cell', 808)",1,0,0,7,0,1,29,0
"('cell', 832)",3,1,0,6,0,4,19,0
"('cell', 775)",2,0,0,6,0,4,16,0
"('cell', 1069)",4,1,1,5,1,2,8,0
"('cell', 1417)",4,0,0,6,1,1,10,0
"('cell', 1283)",5,1,0,1,1,2,9,0
"('cell', 1119)",5,1,1,5,1,3,7,0
"('cell', 1191)",6,1,1,6,1,4,2,0
"('cell', 1079)",0,0,0,6,0,1,8,0
"('cell', 1130)",0,0,0,4,0,0,11,0
"('cell', 1110)",1,0,0,2,1,0,18,0
"('cell', 1158)",0,0,0,3,0,0,14,0
"('cell', 245)",0,1,5,2,0,2,4,0
"('cell', 1856)",3,1,0,1,0,0,12,2
"('cell', 1174)",0,0,0,5,0,0,10,0
"('cell', 1134)",0,0,0,6,0,1,10,0
"('cell', 1127)",0,0,0,7,0,2,9,0
"('cell', 1157)",0,0,0,7,0,1,9,0
"('cell', 1185)",0,0,0,7,0,0,12,0
"('cell', 1254)",0,0,0,6,2,0,9,0
"('cell', 1225)",0,0,0,6,1,0,9,0
"('cell', 1198)",0,0,0,6,0,0,9,0
"('cell', 1237)",0,0,0,6,2,0,6,0
"('cell', 1279)",0,0,0,5,2,0,12,0
"('cell', 1150)",1,0,0,3,1,1,26,1
"('cell', 1154)",1,0,0,2,2,0,33,1
"('cell', 1434)",1,0,0,6,0,1,10,0
"('cell', 1489)",2,2,0,12,0,1,8,0
"('cell', 1466)",0,0,0,7,0,0,8,0
"('cell', 1499)",0,0,0,4,0,0,3,0
"('cell', 1520)",0,0,0,3,0,0,4,0
"('cell', 1594)",0,0,0,3,0,1,1,1
"('cell', 1389)",0,0,0,7,0,0,3,0
"('cell', 1387)",1,0,0,9,0,0,5,0
"('cell', 1424)",0,0,0,6,0,0,4,0
"('cell', 861)",6,1,0,4,1,3,21,0
"('cell', 1085)",3,0,2,20,1,3,3,0
"('cell', 1333)",2,0,0,14,0,0,10,0
"('cell', 1385)",1,2,0,9,0,1,11,0
"('cell', 1273)",3,0,0,16,0,1,8,0
"('cell', 1355)",3,1,2,5,0,2,4,0
"('cell', 1381)",4,2,2,9,0,2,6,0
"('cell', 1148)",6,0,1,14,0,3,8,0
"('cell', 1035)",2,1,0,5,1,2,18,0
"('cell', 899)",0,0,3,9,2,3,7,0
"('cell', 926)",1,2,0,6,1,4,15,1
"('cell', 893)",1,2,0,5,0,2,14,0
"('cell', 1595)",1,1,0,6,0,3,12,3
"('cell', 1609)",1,1,0,3,0,2,12,3
"('cell', 1841)",0,0,0,1,0,0,0,0
"('cell', 1858)",0,0,0,0,0,0,1,0
"('cell', 1828)",0,0,0,1,0,0,2,0
"('cell', 1842)",0,0,0,0,0,0,1,0
"('cell', 1749)",0,0,0,2,0,2,3,0
"('cell', 1772)",0,0,0,2,0,2,1,0
"('cell', 1748)",0,0,0,2,0,2,0,0
"('cell', 1739)",0,0,0,4,1,1,1,0
"('cell', 1753)",1,0,0,4,1,1,4,0
"('cell', 1796)",0,0,0,2,0,1,1,0
"('cell', 1820)",0,0,0,2,0,0,1,0
"('cell', 1765)",1,0,0,5,0,2,3,0
"('cell', 1774)",0,0,0,4,0,1,1,0
"('cell', 1804)",2,0,0,2,0,1,4,0
"('cell', 1819)",1,0,0,1,0,1,2,0
"('cell', 1800)",1,0,0,2,0,1,3,0
"('cell', 1787)",2,0,0,3,1,1,5,0
"('cell', 1844)",2,0,0,1,0,1,4,0
"('cell', 1825)",2,0,0,2,0,1,7,0
"('cell', 1759)",2,0,1,6,0,1,1,3
"('cell', 1508)",2,2,1,14,0,2,8,0
"('cell', 1561)",1,2,0,9,0,1,7,0
"('cell', 122)",2,1,0,4,2,2,11,0
"('cell', 304)",3,3,2,6,0,1,7,0
"('cell', 329)",3,2,0,6,0,1,11,0
"('cell', 333)",3,2,2,6,0,1,8,0
"('cell', 382)",2,1,0,3,0,6,10,0
"('cell', 1226)",5,1,0,3,1,3,11,0
"('cell', 290)",1,1,4,10,1,5,5,0
"('cell', 253)",1,0,4,11,1,6,3,0
"('cell', 235)",1,0,5,10,1,3,3,0
"('cell', 17)",0,0,2,4,0,2,5,0
"('cell', 818)",6,1,0,4,1,2,25,0
"('cell', 506)",0,0,0,3,0,0,16,0
"('cell', 221)",1,0,0,7,0,0,6,0
"('cell', 281)",1,0,0,6,0,0,10,0
"('cell', 50)",1,0,0,4,0,3,14,0
"('cell', 43)",0,0,0,3,0,5,12,0
"('cell', 876)",2,1,0,4,1,4,19,0
"('cell', 1196)",0,0,0,5,1,2,9,0
"('cell', 1162)",1,0,0,6,0,3,10,0
"('cell', 1224)",0,0,0,4,1,2,10,0
"('cell', 1272)",0,0,0,6,2,0,13,0
"('cell', 1263)",5,1,0,3,1,2,13,0
"('cell', 1328)",2,0,0,3,2,2,15,0
"('cell', 1156)",5,1,1,4,2,5,8,0
"('cell', 1278)",1,0,0,4,1,3,2,0
"('cell', 1314)",3,0,1,6,1,2,3,0
"('cell', 1245)",0,0,0,3,1,3,3,0
"('cell', 1223)",5,1,1,3,1,3,2,0
"('cell', 1250)",1,1,1,4,1,2,2,0
"('cell', 1264)",1,0,1,5,1,3,3,0
"('cell', 1190)",5,1,1,4,2,4,7,0
"('cell', 1208)",0,1,1,4,1,3,4,0
"('cell', 1205)",0,0,0,3,1,3,5,0
"('cell', 1298)",5,1,1,5,0,2,2,0
"('cell', 1310)",4,1,1,5,1,0,2,0
"('cell', 1275)",3,1,1,6,1,0,2,0
"('cell', 1342)",6,0,1,6,1,0,4,0
"('cell', 1330)",6,1,1,5,0,1,4,0
"('cell', 1315)",4,0,0,4,1,2,13,0
"('cell', 1266)",6,1,1,3,1,2,10,0
"('cell', 1113)",2,0,0,7,2,3,13,0
"('cell', 1309)",0,0,0,4,1,3,14,1
"('cell', 1215)",0,0,0,3,2,0,17,0
"('cell', 1153)",0,0,0,3,1,0,16,0
"('cell', 1167)",0,0,0,2,2,0,15,0
"('cell', 1269)",0,0,0,4,1,0,15,0
"('cell', 1308)",0,0,0,5,2,0,11,0
"('cell', 1442)",3,0,0,4,1,1,11,0
"('cell', 1445)",3,0,0,3,1,2,12,0
"('cell', 1457)",3,0,0,0,1,2,10,0
"('cell', 300)",1,1,2,6,0,2,5,0
"('cell', 676)",1,0,1,4,0,1,22,0
"('cell', 764)",3,1,0,4,0,2,16,0
"('cell', 892)",2,0,0,5,1,2,16,0
"('cell', 1413)",1,1,0,6,1,5,17,1
"('cell', 1408)",0,1,0,2,1,4,15,1
"('cell', 1360)",0,1,0,3,1,4,19,1
"('cell', 1631)",1,0,0,4,0,1,2,2
"('cell', 1590)",0,0,0,3,0,1,2,0
"('cell', 1562)",0,0,0,3,0,0,2,0
"('cell', 1400)",1,0,0,10,0,0,7,0
"('cell', 1432)",0,0,0,7,0,0,5,0
"('cell', 1427)",0,0,0,5,0,0,5,0
"('cell', 1053)",2,0,3,11,1,3,1,0
"('cell', 1016)",1,0,2,11,1,2,3,0
"('cell', 990)",0,0,4,7,1,1,4,0
"('cell', 970)",0,0,4,8,2,1,5,0
"('cell', 852)",4,1,0,8,0,1,18,0
"('cell', 722)",0,0,1,4,0,2,22,0
"('cell', 962)",3,0,2,12,1,2,8,0
"('cell', 978)",1,0,3,8,1,2,5,0
"('cell', 1301)",5,1,2,7,1,3,11,0
"('cell', 1139)",2,0,4,9,0,2,2,0
"('cell', 1132)",2,0,4,6,1,3,1,0
