,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 197)",0,0,0,3,5,3,1,0
"('cell', 940)",3,1,1,3,1,7,6,0
"('cell', 1040)",2,1,1,2,3,4,2,0
"('cell', 5)",1,0,0,0,0,0,0,0
"('cell', 4)",1,0,0,0,0,0,0,0
"('cell', 6)",1,0,0,2,0,0,0,0
"('cell', 2)",5,0,0,1,3,1,12,0
"('cell', 2960)",3,0,5,3,2,0,0,0
"('cell', 2976)",3,0,5,2,1,0,2,0
"('cell', 847)",0,0,0,1,0,0,0,0
"('cell', 818)",0,0,0,1,0,0,0,0
"('cell', 908)",0,0,0,2,0,0,0,0
"('cell', 1020)",2,2,1,3,3,5,5,0
"('cell', 932)",2,1,1,3,1,8,5,0
"('cell', 2509)",3,1,0,5,0,2,5,0
"('cell', 25)",1,0,0,3,0,0,1,0
"('cell', 1)",3,0,0,2,0,0,7,0
"('cell', 183)",6,1,6,4,6,0,9,0
"('cell', 976)",2,2,1,3,2,6,4,0
"('cell', 1111)",2,2,1,4,3,4,3,0
"('cell', 2974)",0,1,2,1,5,7,2,0
"('cell', 1867)",3,2,9,6,1,6,1,0
"('cell', 1661)",4,1,6,6,2,5,1,0
"('cell', 1191)",4,2,0,10,1,1,0,0
"('cell', 1097)",3,0,0,6,0,1,0,0
"('cell', 608)",0,0,0,4,8,0,0,0
"('cell', 163)",0,0,0,3,7,3,1,0
"('cell', 771)",0,0,0,1,0,0,0,0
"('cell', 781)",0,0,0,1,1,0,0,0
"('cell', 152)",1,0,0,3,3,5,2,0
"('cell', 66)",2,1,1,6,0,5,5,0
"('cell', 1141)",2,1,0,2,3,3,2,0
"('cell', 1315)",3,1,0,3,5,5,2,0
"('cell', 1328)",3,1,0,3,5,6,2,0
"('cell', 1234)",2,1,0,5,5,5,3,0
"('cell', 1218)",3,1,0,5,4,5,2,0
"('cell', 1420)",3,1,0,2,7,5,2,0
"('cell', 1439)",3,1,0,2,6,4,1,0
"('cell', 1504)",3,1,0,3,5,6,1,0
"('cell', 1588)",2,0,0,5,4,5,1,0
"('cell', 2029)",1,3,0,5,0,10,1,0
"('cell', 2062)",8,3,6,1,4,2,4,0
"('cell', 9)",3,0,0,2,0,0,1,0
"('cell', 7)",3,0,0,2,0,0,4,0
"('cell', 153)",6,0,4,4,5,1,12,0
"('cell', 330)",2,0,1,5,1,1,13,0
"('cell', 310)",1,0,0,3,1,3,13,0
"('cell', 1062)",2,2,1,4,2,5,4,0
"('cell', 2991)",7,1,1,5,4,0,1,0
"('cell', 2996)",3,1,3,3,2,0,0,0
"('cell', 2872)",5,0,0,2,5,5,6,0
"('cell', 3000)",7,3,2,1,4,1,2,0
"('cell', 2883)",4,3,6,2,4,5,2,0
"('cell', 2164)",4,1,4,1,4,5,5,0
"('cell', 1573)",5,2,1,9,2,4,1,0
"('cell', 1739)",3,1,3,5,1,3,1,0
"('cell', 1639)",5,2,4,10,2,4,1,0
"('cell', 2429)",14,0,11,2,4,2,3,0
"('cell', 2336)",14,3,12,4,3,2,1,0
"('cell', 363)",1,0,0,4,18,0,1,0
"('cell', 237)",0,0,0,4,7,2,1,0
"('cell', 300)",0,0,0,4,9,1,1,0
"('cell', 1348)",1,1,0,3,5,4,2,0
"('cell', 1267)",2,1,0,7,6,4,2,0
"('cell', 2333)",0,3,0,5,0,8,4,0
"('cell', 2650)",3,1,0,7,1,4,3,0
"('cell', 2187)",5,2,10,5,6,1,0,0
"('cell', 2268)",7,2,5,6,6,0,2,0
"('cell', 1961)",9,1,3,1,5,4,1,0
"('cell', 2246)",2,3,0,3,0,7,2,0
"('cell', 2109)",8,1,3,1,3,9,1,0
"('cell', 2206)",7,1,0,3,2,8,1,0
"('cell', 1612)",4,3,13,1,2,2,4,0
"('cell', 3)",1,0,0,4,3,1,13,0
"('cell', 24)",5,1,0,4,3,0,0,0
"('cell', 53)",5,0,1,5,0,0,1,0
"('cell', 46)",5,0,0,7,0,0,1,0
"('cell', 247)",6,2,1,4,1,1,13,0
"('cell', 527)",1,0,0,2,1,6,7,0
"('cell', 613)",3,1,0,2,2,8,7,0
"('cell', 437)",2,0,0,1,1,3,13,0
"('cell', 1041)",2,2,2,5,2,7,3,0
"('cell', 970)",1,2,2,5,3,10,6,0
"('cell', 1440)",1,3,1,3,5,7,2,0
"('cell', 1033)",10,5,11,3,5,3,0,0
"('cell', 2999)",7,1,1,2,5,0,2,0
"('cell', 2881)",4,1,5,2,8,6,3,0
"('cell', 2895)",3,1,3,1,7,6,3,0
"('cell', 2882)",3,1,2,2,5,5,3,0
"('cell', 2929)",1,1,2,1,6,6,3,0
"('cell', 2998)",11,1,2,0,2,1,2,0
"('cell', 2943)",3,4,6,1,4,4,1,0
"('cell', 2237)",7,2,5,3,5,1,4,0
"('cell', 2112)",7,3,9,2,4,1,5,0
"('cell', 2264)",7,1,5,4,7,2,6,0
"('cell', 1569)",9,4,5,12,4,2,0,0
"('cell', 1957)",15,1,7,5,3,0,4,0
"('cell', 2053)",14,1,11,5,1,0,6,0
"('cell', 2543)",17,2,7,0,4,1,4,0
"('cell', 2158)",9,0,16,4,3,3,0,0
"('cell', 2443)",10,0,9,4,4,4,4,0
"('cell', 2035)",11,6,16,2,1,0,0,0
"('cell', 2918)",6,1,7,2,2,0,4,0
"('cell', 2433)",17,1,7,2,0,4,1,0
"('cell', 2725)",6,0,3,3,1,1,1,0
"('cell', 2791)",8,0,3,5,2,2,2,0
"('cell', 2749)",10,0,4,4,2,1,3,0
"('cell', 2804)",7,0,4,5,3,1,4,0
"('cell', 2763)",10,0,3,4,3,1,2,0
"('cell', 2653)",5,0,2,6,1,1,2,0
"('cell', 2750)",5,0,1,5,1,1,3,0
"('cell', 2732)",8,0,3,4,2,1,1,0
"('cell', 2639)",5,0,3,7,2,1,2,0
"('cell', 2689)",4,0,3,6,1,1,1,0
"('cell', 2767)",7,1,4,4,3,2,3,0
"('cell', 2722)",13,1,7,2,4,2,3,0
"('cell', 2716)",14,2,6,1,4,1,4,0
"('cell', 824)",0,0,0,1,1,0,0,0
"('cell', 892)",1,0,0,5,0,0,0,0
"('cell', 681)",0,0,0,2,6,0,0,0
"('cell', 735)",0,0,0,2,4,0,0,0
"('cell', 658)",0,0,0,3,4,0,0,0
"('cell', 639)",0,0,0,3,8,0,0,0
"('cell', 546)",0,0,0,4,9,0,1,0
"('cell', 162)",1,0,0,2,4,4,1,0
"('cell', 315)",1,0,0,7,12,0,1,0
"('cell', 285)",1,0,0,5,13,0,2,0
"('cell', 120)",1,0,1,3,1,5,4,0
"('cell', 1605)",9,3,10,7,3,3,4,0
"('cell', 1263)",7,2,1,20,2,0,0,0
"('cell', 1502)",9,3,5,12,4,0,1,0
"('cell', 1163)",9,3,6,9,3,0,1,0
"('cell', 1131)",11,4,8,10,3,0,1,0
"('cell', 1203)",4,1,5,4,5,5,4,0
"('cell', 1066)",5,3,4,7,4,9,2,0
"('cell', 1499)",3,3,0,2,7,5,2,0
"('cell', 1469)",3,3,0,2,4,5,3,0
"('cell', 1371)",2,3,0,3,5,5,3,0
"('cell', 1311)",4,2,0,5,6,6,3,0
"('cell', 1412)",3,3,0,3,4,6,3,0
"('cell', 1367)",1,1,0,4,5,4,2,0
"('cell', 1728)",4,1,5,2,7,5,2,0
"('cell', 1726)",2,1,11,3,5,3,0,0
"('cell', 1771)",3,2,9,4,7,2,0,0
"('cell', 1757)",4,2,12,5,7,2,0,0
"('cell', 1643)",3,4,10,2,4,2,3,0
"('cell', 1762)",3,3,10,4,5,2,1,0
"('cell', 2281)",4,3,0,2,0,6,3,0
"('cell', 2729)",4,1,0,6,3,2,3,0
"('cell', 2636)",3,1,0,6,0,3,4,0
"('cell', 2592)",1,1,0,5,0,3,5,0
"('cell', 2677)",4,1,0,6,2,3,7,0
"('cell', 2579)",1,1,0,5,0,3,6,0
"('cell', 2554)",4,1,0,6,0,3,6,0
"('cell', 2257)",6,3,12,5,5,1,0,0
"('cell', 1990)",8,3,10,5,3,0,1,0
"('cell', 2319)",10,3,5,5,7,0,4,0
"('cell', 2269)",12,4,5,5,6,0,4,0
"('cell', 2635)",5,4,8,2,5,4,8,0
"('cell', 2173)",4,3,11,7,6,1,2,0
"('cell', 2220)",6,5,12,7,5,1,2,0
"('cell', 2070)",12,2,13,5,7,0,3,0
"('cell', 2081)",11,2,12,6,5,1,2,0
"('cell', 2031)",10,3,12,5,5,0,1,0
"('cell', 2063)",11,4,12,4,2,1,3,0
"('cell', 1984)",7,2,3,5,4,11,1,0
"('cell', 2022)",10,1,3,2,6,7,1,0
"('cell', 2087)",6,2,0,2,0,10,0,0
"('cell', 1775)",5,1,3,3,7,5,3,0
"('cell', 2247)",4,2,0,1,0,8,2,0
"('cell', 2310)",7,2,0,2,3,4,5,0
"('cell', 2338)",5,2,0,2,0,4,5,0
"('cell', 2330)",7,2,0,3,3,4,5,0
"('cell', 12)",5,0,1,3,0,0,4,0
"('cell', 36)",5,0,1,5,0,0,2,0
"('cell', 32)",6,0,1,7,0,0,8,0
"('cell', 17)",5,0,1,2,0,0,2,0
"('cell', 47)",5,0,1,4,0,0,1,0
"('cell', 26)",3,0,0,2,0,0,1,0
"('cell', 11)",3,0,0,1,0,0,1,0
"('cell', 772)",8,3,9,5,5,4,2,0
"('cell', 133)",8,2,4,8,0,1,8,0
"('cell', 188)",9,3,6,7,5,1,9,0
"('cell', 671)",3,2,1,2,1,9,7,0
"('cell', 507)",0,2,1,3,4,3,11,0
"('cell', 547)",0,2,1,3,4,4,10,0
"('cell', 489)",1,1,0,1,4,3,7,0
"('cell', 444)",0,0,0,3,4,4,13,0
"('cell', 403)",1,0,1,5,2,3,14,0
"('cell', 1014)",1,1,3,5,3,9,5,0
"('cell', 1219)",2,1,3,6,5,6,3,0
"('cell', 1205)",2,1,3,6,6,4,2,0
"('cell', 1127)",1,1,3,5,4,4,3,0
"('cell', 69)",9,2,0,14,3,2,8,0
"('cell', 461)",1,0,0,11,10,0,1,0
"('cell', 39)",2,2,1,6,1,7,4,0
"('cell', 542)",4,0,7,18,10,0,11,0
"('cell', 180)",6,1,2,8,12,1,6,0
"('cell', 643)",6,3,7,9,1,7,6,0
"('cell', 2844)",8,0,5,2,7,1,2,0
"('cell', 2846)",11,0,5,2,7,3,3,0
"('cell', 2970)",9,1,4,4,7,0,2,0
"('cell', 2805)",8,0,5,3,7,5,3,0
"('cell', 2539)",3,1,2,6,7,3,1,0
"('cell', 2425)",2,1,2,3,4,5,2,0
"('cell', 2828)",7,0,0,5,5,5,5,0
"('cell', 2848)",6,0,0,6,5,5,5,0
"('cell', 2446)",3,1,0,3,2,6,5,0
"('cell', 2384)",2,1,2,3,5,8,3,0
"('cell', 2339)",2,1,3,1,5,8,5,0
"('cell', 2403)",3,1,1,4,5,8,5,0
"('cell', 2452)",2,1,1,3,5,5,3,0
"('cell', 2357)",3,1,2,2,5,8,5,0
