,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 2729)",1,0,1,0,0,0,0,0
"('cell', 1934)",0,8,0,1,0,0,4,0
"('cell', 1928)",0,6,0,0,0,0,4,0
"('cell', 2688)",1,0,1,0,0,0,0,0
"('cell', 2636)",0,1,0,0,0,0,0,0
"('cell', 2673)",2,2,0,2,0,0,9,0
"('cell', 1838)",1,2,0,0,0,0,1,0
"('cell', 1819)",1,3,0,0,0,0,2,0
"('cell', 1808)",1,3,0,0,0,0,1,0
"('cell', 1866)",1,5,0,0,0,0,3,0
"('cell', 1650)",1,2,0,0,0,0,0,0
"('cell', 1704)",1,1,0,0,0,0,1,0
"('cell', 2505)",2,2,0,2,0,2,4,1
"('cell', 2607)",2,3,0,0,0,0,6,0
"('cell', 2693)",2,2,0,0,0,0,5,0
"('cell', 2615)",2,3,0,0,0,0,3,0
"('cell', 2574)",2,4,0,0,0,0,3,0
"('cell', 2572)",4,4,0,1,0,0,0,1
"('cell', 2715)",2,3,0,1,0,0,2,0
"('cell', 2616)",1,4,0,1,0,0,1,0
"('cell', 965)",1,1,1,4,0,0,0,1
"('cell', 1881)",1,8,0,1,0,0,4,0
"('cell', 1837)",1,5,0,1,0,0,3,0
"('cell', 2225)",2,5,0,2,2,0,20,0
"('cell', 1719)",1,2,0,0,0,0,0,0
"('cell', 1695)",1,1,0,0,0,0,0,0
"('cell', 1629)",1,4,0,1,0,0,0,0
"('cell', 1777)",1,3,0,0,0,0,0,0
"('cell', 1764)",1,1,0,0,0,0,1,0
"('cell', 1733)",1,1,0,0,0,0,1,0
"('cell', 2603)",0,2,0,0,0,2,0,0
"('cell', 2640)",0,1,0,0,0,0,0,0
"('cell', 2604)",1,2,0,0,0,2,0,0
"('cell', 2556)",3,5,0,2,0,3,4,1
"('cell', 2036)",1,4,1,3,0,0,2,0
"('cell', 2205)",3,2,0,5,0,3,10,0
"('cell', 2472)",5,8,0,3,0,0,1,0
"('cell', 2534)",6,3,0,4,0,0,0,1
"('cell', 2676)",3,5,0,1,0,1,0,1
"('cell', 2685)",2,5,0,1,0,1,1,1
"('cell', 2610)",2,4,0,1,0,0,0,0
"('cell', 2601)",4,2,0,1,0,0,0,1
"('cell', 401)",0,1,1,2,1,0,0,0
"('cell', 359)",0,1,1,3,1,0,2,0
"('cell', 398)",0,0,1,1,1,0,0,0
"('cell', 1757)",1,3,0,0,0,0,0,0
"('cell', 2110)",3,6,1,0,0,0,9,0
"('cell', 2487)",0,3,0,0,0,0,2,0
"('cell', 1400)",3,6,1,5,0,0,2,0
"('cell', 1381)",1,4,1,2,0,0,2,0
"('cell', 1350)",0,4,1,3,0,1,1,0
"('cell', 1330)",1,5,1,2,0,0,1,0
"('cell', 1326)",0,4,1,5,0,1,3,0
"('cell', 1042)",2,13,0,2,0,0,2,0
"('cell', 1333)",1,4,1,1,0,0,2,0
"('cell', 1208)",0,7,1,1,0,1,0,0
"('cell', 1281)",0,5,1,1,0,1,0,0
"('cell', 1316)",2,4,1,5,0,1,2,0
"('cell', 1364)",5,6,0,5,0,1,7,0
"('cell', 1626)",1,3,0,2,0,0,0,0
"('cell', 1636)",1,3,0,2,0,0,0,0
"('cell', 1187)",0,3,0,2,2,0,1,0
"('cell', 1207)",0,3,0,0,2,0,1,0
"('cell', 17)",0,4,0,1,0,2,0,0
"('cell', 161)",0,2,0,1,0,0,0,0
"('cell', 869)",7,2,1,1,3,1,7,0
