,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 746)",0,1,0,2,0,0,1,0
"('cell', 709)",0,1,0,1,0,0,0,0
"('cell', 708)",0,1,0,2,0,0,2,0
"('cell', 2)",0,0,0,10,3,0,6,0
"('cell', 3)",0,0,0,8,5,0,2,1
"('cell', 20)",0,0,0,10,4,0,5,1
"('cell', 4)",0,0,0,5,3,0,3,1
"('cell', 680)",0,1,0,1,0,0,1,0
"('cell', 627)",0,1,0,0,0,0,0,0
"('cell', 198)",0,0,1,0,4,0,0,0
"('cell', 865)",0,2,0,4,0,0,8,0
"('cell', 691)",0,1,0,3,0,0,2,0
"('cell', 36)",2,0,0,15,4,0,5,1
"('cell', 9)",0,0,0,11,4,0,5,1
"('cell', 955)",0,0,0,0,0,5,2,1
"('cell', 936)",0,0,0,1,0,3,2,1
"('cell', 1446)",1,1,0,15,0,2,3,2
"('cell', 714)",2,5,1,6,0,1,2,0
"('cell', 954)",0,1,0,6,0,0,5,0
"('cell', 918)",0,2,0,4,0,0,6,0
"('cell', 908)",0,1,0,2,0,0,3,0
"('cell', 150)",0,0,1,0,4,0,0,0
"('cell', 154)",0,0,1,0,4,0,0,0
"('cell', 283)",0,0,0,0,3,0,0,0
"('cell', 984)",0,1,0,3,0,0,3,0
"('cell', 1107)",0,0,0,0,1,0,2,0
"('cell', 55)",2,1,0,23,0,0,3,0
"('cell', 6)",2,0,0,16,0,1,2,0
"('cell', 989)",0,0,0,4,0,10,2,2
"('cell', 1026)",0,0,0,3,0,11,2,2
"('cell', 979)",0,0,0,7,0,10,2,2
"('cell', 1737)",0,0,0,2,3,0,0,2
"('cell', 981)",0,1,0,2,0,0,5,0
"('cell', 1009)",0,1,0,3,0,0,6,0
"('cell', 940)",0,2,0,3,0,0,5,0
"('cell', 1060)",0,0,0,4,0,0,5,0
"('cell', 1022)",0,1,0,3,0,0,5,0
"('cell', 753)",0,1,0,4,10,0,2,0
"('cell', 151)",0,0,1,0,4,0,0,0
"('cell', 886)",0,1,0,4,0,0,6,0
"('cell', 924)",0,1,0,4,0,0,7,0
"('cell', 743)",0,1,0,2,0,0,4,0
"('cell', 769)",0,3,0,4,0,0,4,0
"('cell', 781)",0,1,0,3,0,0,4,0
"('cell', 760)",0,3,0,4,0,0,4,0
"('cell', 659)",0,1,0,3,0,0,1,0
"('cell', 679)",0,0,0,3,0,0,5,0
"('cell', 677)",0,1,0,3,0,0,2,0
"('cell', 754)",0,3,0,4,0,0,5,0
"('cell', 1239)",0,2,1,5,0,2,9,0
"('cell', 1241)",6,2,1,5,2,0,5,0
"('cell', 1724)",2,0,2,8,0,1,5,0
"('cell', 971)",0,1,0,8,0,0,6,0
"('cell', 1156)",0,0,0,3,1,0,4,0
"('cell', 1229)",5,2,0,5,2,0,5,0
"('cell', 289)",0,0,0,0,3,0,0,0
"('cell', 1041)",0,0,1,5,6,1,4,0
"('cell', 1070)",0,0,1,2,5,1,2,0
"('cell', 1189)",3,0,0,3,1,0,4,0
"('cell', 1160)",1,0,0,1,1,0,2,0
"('cell', 1029)",0,0,0,0,2,0,0,0
"('cell', 1061)",0,0,0,1,1,0,4,0
"('cell', 1091)",0,0,0,0,2,0,0,0
"('cell', 930)",0,0,1,6,5,1,5,0
"('cell', 191)",1,0,0,21,2,0,5,0
"('cell', 207)",2,0,0,15,2,0,2,0
"('cell', 234)",2,1,0,10,3,0,2,0
"('cell', 829)",2,0,0,2,0,1,4,0
"('cell', 853)",1,5,0,17,1,5,6,0
"('cell', 911)",0,3,4,8,2,0,2,0
"('cell', 932)",0,3,5,5,3,0,1,0
"('cell', 1651)",2,0,0,7,1,0,0,1
"('cell', 1736)",0,0,1,2,3,0,0,2
"('cell', 1730)",0,0,1,2,3,0,0,3
"('cell', 1742)",0,0,1,2,2,0,0,2
"('cell', 1716)",0,0,1,2,4,0,0,2
"('cell', 1530)",0,1,1,12,2,0,1,4
"('cell', 1641)",2,0,0,11,4,0,0,1
"('cell', 1447)",0,1,0,12,1,0,2,4
"('cell', 1405)",0,1,1,15,4,0,3,4
"('cell', 1532)",0,0,2,13,11,0,0,1
"('cell', 1728)",0,0,0,7,8,0,3,2
"('cell', 1485)",2,4,1,5,0,3,9,0
"('cell', 1519)",4,2,0,5,0,3,12,0
"('cell', 1068)",0,0,1,3,0,0,6,0
"('cell', 1192)",0,0,1,3,0,0,8,0
"('cell', 1122)",0,0,0,4,1,0,8,0
"('cell', 1148)",2,1,0,5,2,0,5,0
"('cell', 1103)",0,0,0,3,1,0,6,0
"('cell', 1067)",0,0,0,6,2,0,8,0
"('cell', 1073)",0,0,1,9,1,0,10,0
"('cell', 1230)",3,1,1,4,2,0,8,0
"('cell', 1272)",4,1,2,5,2,3,7,0
"('cell', 1360)",7,2,0,5,1,4,8,1
"('cell', 1346)",9,2,0,7,2,6,8,0
"('cell', 1758)",0,0,2,4,0,0,5,0
"('cell', 1755)",3,0,1,5,0,2,6,0
