,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 2765)",0,3,0,7,1,0,2,1
"('cell', 2733)",4,3,0,7,0,2,1,2
"('cell', 2769)",4,3,1,8,0,2,1,2
"('cell', 183)",2,0,0,3,0,0,5,1
"('cell', 165)",2,0,0,4,0,0,5,1
"('cell', 935)",0,3,0,2,2,0,0,1
"('cell', 1804)",0,0,0,1,8,0,1,0
"('cell', 2308)",1,1,0,3,1,0,5,0
"('cell', 2372)",1,1,0,4,1,0,5,0
"('cell', 15)",4,0,3,9,0,1,10,3
"('cell', 238)",6,3,0,8,0,0,6,0
"('cell', 671)",5,0,0,4,2,0,8,7
"('cell', 233)",0,4,5,3,1,0,1,0
"('cell', 432)",2,2,5,5,0,0,1,0
"('cell', 365)",0,1,7,1,0,0,0,0
"('cell', 271)",0,4,5,5,2,0,1,0
"('cell', 294)",0,5,5,6,3,0,0,0
"('cell', 968)",0,1,0,2,1,0,0,0
"('cell', 966)",0,2,0,2,2,0,0,0
"('cell', 2651)",4,4,0,1,4,1,11,0
"('cell', 2594)",7,4,0,2,4,1,9,0
"('cell', 2681)",6,4,0,2,3,1,12,0
"('cell', 2179)",0,1,1,1,0,0,0,0
"('cell', 1728)",0,2,1,1,10,0,1,0
"('cell', 1687)",0,1,1,1,9,0,1,0
"('cell', 1660)",0,3,1,1,7,0,1,0
"('cell', 1252)",0,1,0,0,5,0,0,0
"('cell', 2040)",0,0,0,1,1,0,1,0
"('cell', 1976)",0,0,0,1,1,0,2,0
"('cell', 1596)",0,2,4,0,0,0,0,0
"('cell', 1994)",0,0,0,0,7,0,0,0
"('cell', 1974)",0,0,0,0,5,0,0,0
"('cell', 2036)",0,0,0,0,3,0,0,0
"('cell', 2031)",0,0,0,0,8,0,0,0
"('cell', 2103)",0,0,0,1,2,0,1,0
"('cell', 2136)",0,0,0,0,4,0,0,0
"('cell', 1977)",0,0,0,0,5,0,0,0
"('cell', 1895)",0,0,0,0,5,0,0,0
"('cell', 1927)",0,0,0,0,2,0,0,0
"('cell', 2133)",1,1,0,13,1,1,6,1
"('cell', 2720)",1,4,0,9,4,0,3,4
"('cell', 2773)",0,3,0,4,4,0,1,1
"('cell', 2775)",0,3,0,2,8,0,2,1
"('cell', 2723)",1,4,0,10,2,0,3,5
"('cell', 2776)",2,3,1,6,0,1,1,0
"('cell', 2766)",3,3,1,8,0,1,1,2
"('cell', 567)",0,5,1,6,1,3,16,0
"('cell', 317)",6,5,0,9,2,2,13,1
"('cell', 32)",5,0,3,9,0,1,12,3
