,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 622)",0,0,0,0,1,0,0,0
"('cell', 750)",0,0,0,1,0,0,3,0
"('cell', 651)",0,0,0,1,1,0,2,0
"('cell', 57)",0,0,2,0,0,0,0,0
"('cell', 181)",0,0,0,0,2,0,0,3
"('cell', 427)",0,4,0,1,1,0,0,0
"('cell', 408)",0,1,0,0,1,1,0,0
"('cell', 1975)",2,2,2,0,0,0,1,0
"('cell', 89)",0,0,0,0,0,0,0,1
"('cell', 107)",0,0,0,0,0,0,0,1
"('cell', 7)",1,0,6,2,0,0,1,0
"('cell', 45)",0,0,4,0,0,0,0,0
"('cell', 1859)",0,1,0,1,0,0,0,0
"('cell', 11)",1,0,4,2,0,0,0,0
"('cell', 12)",1,0,4,2,0,0,0,0
"('cell', 86)",1,0,6,2,0,0,1,0
"('cell', 203)",1,4,6,2,0,2,1,2
"('cell', 1899)",0,1,1,0,0,0,0,0
"('cell', 1961)",2,2,2,0,0,0,1,0
"('cell', 371)",0,0,0,0,9,0,0,7
"('cell', 22)",0,0,5,0,0,0,0,0
"('cell', 30)",0,0,4,0,0,0,0,0
"('cell', 120)",1,3,11,1,0,0,2,1
"('cell', 165)",0,3,6,1,0,0,4,0
"('cell', 1930)",0,0,0,0,8,0,0,0
"('cell', 1931)",0,0,0,0,8,0,0,0
"('cell', 1938)",0,0,0,1,6,0,0,0
"('cell', 1576)",0,0,0,1,15,0,0,2
"('cell', 1572)",0,0,0,2,13,0,0,2
"('cell', 1625)",2,1,0,3,0,1,1,0
"('cell', 1731)",2,1,0,4,2,1,1,0
"('cell', 1743)",2,1,0,5,1,1,1,0
"('cell', 1761)",1,1,0,5,1,1,1,0
"('cell', 1263)",0,0,0,1,18,0,1,0
"('cell', 1025)",0,0,0,1,11,0,0,1
"('cell', 1007)",0,0,0,1,15,0,1,3
"('cell', 713)",0,0,0,0,1,0,0,0
"('cell', 687)",0,0,0,1,1,0,0,0
"('cell', 31)",0,3,1,1,0,0,3,0
"('cell', 47)",0,3,4,2,0,0,1,0
"('cell', 48)",0,3,4,3,0,0,3,2
"('cell', 15)",0,1,3,2,0,0,0,0
"('cell', 8)",0,2,1,1,0,0,3,2
"('cell', 62)",1,3,5,2,0,0,0,0
"('cell', 41)",0,3,4,1,0,0,0,0
"('cell', 29)",1,1,4,2,0,0,0,0
"('cell', 13)",0,2,1,1,0,0,3,6
"('cell', 25)",0,3,1,2,0,0,3,5
"('cell', 90)",1,2,10,2,0,0,1,0
"('cell', 77)",1,2,8,2,0,0,1,0
"('cell', 81)",1,2,7,0,0,0,1,0
"('cell', 55)",1,0,6,1,0,0,1,0
"('cell', 603)",0,0,0,0,9,0,0,0
"('cell', 186)",1,3,9,1,0,1,1,1
"('cell', 171)",1,2,7,0,0,3,2,1
"('cell', 190)",0,1,5,0,0,3,1,2
"('cell', 250)",0,3,4,1,0,1,0,2
"('cell', 213)",0,3,6,1,0,2,0,2
"('cell', 325)",0,0,0,0,8,0,0,6
"('cell', 273)",0,0,0,0,5,0,0,5
"('cell', 72)",0,8,0,1,1,0,2,1
"('cell', 56)",0,8,0,2,1,1,2,0
"('cell', 92)",2,8,0,2,1,6,2,0
"('cell', 67)",0,8,0,1,0,0,0,1
"('cell', 581)",0,0,1,3,0,0,3,0
"('cell', 589)",0,0,0,2,2,0,1,0
"('cell', 561)",0,0,1,2,0,0,2,0
"('cell', 612)",0,0,0,2,4,0,2,0
"('cell', 1318)",1,0,0,0,4,0,3,0
"('cell', 1478)",2,3,0,2,0,1,0,0
"('cell', 873)",0,0,0,4,24,0,0,2
"('cell', 1691)",0,0,1,1,0,0,0,0
"('cell', 1942)",2,2,3,1,0,0,3,0
"('cell', 1978)",1,0,1,0,7,0,0,0
"('cell', 1976)",1,0,1,0,3,0,0,0
"('cell', 1969)",3,0,1,1,1,0,0,0
"('cell', 1962)",3,0,1,1,1,0,0,0
"('cell', 1932)",3,0,1,1,1,0,0,0
"('cell', 1956)",2,0,1,0,5,0,0,0
"('cell', 1973)",2,0,1,0,1,0,0,0
"('cell', 1570)",3,4,0,2,0,1,0,0
"('cell', 1647)",0,0,6,2,0,0,8,0
"('cell', 1624)",0,0,4,2,0,0,8,0
"('cell', 1633)",0,0,5,3,0,0,9,0
"('cell', 1711)",0,0,1,1,0,0,0,0
"('cell', 1690)",0,0,1,1,0,0,0,0
"('cell', 1557)",2,0,7,3,0,1,11,0
"('cell', 1583)",1,0,4,2,0,0,3,0
"('cell', 591)",0,0,0,2,9,0,2,4
