,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 15)",0,0,2,1,1,0,2,0
"('cell', 2)",1,0,0,1,1,0,0,0
"('cell', 4)",1,0,0,0,1,0,0,0
"('cell', 22)",0,0,3,4,2,0,2,0
"('cell', 14)",1,0,2,5,2,0,0,0
"('cell', 301)",0,0,3,3,3,0,3,0
"('cell', 580)",0,0,1,12,4,0,3,1
"('cell', 423)",1,0,0,6,0,0,14,0
"('cell', 487)",1,2,1,12,7,0,3,0
"('cell', 488)",1,4,3,14,8,2,1,0
"('cell', 298)",1,3,0,5,3,1,16,0
"('cell', 611)",2,2,0,7,0,0,14,0
"('cell', 38)",0,0,3,2,1,0,3,0
"('cell', 54)",0,0,1,2,0,0,4,0
"('cell', 21)",0,0,3,3,1,0,3,0
"('cell', 58)",0,0,2,6,0,0,4,0
"('cell', 39)",0,0,3,4,1,0,2,0
"('cell', 49)",0,0,3,3,1,0,3,0
"('cell', 9)",1,0,2,2,2,0,0,0
"('cell', 12)",1,0,2,5,2,0,0,0
"('cell', 13)",1,0,2,2,2,0,1,0
"('cell', 11)",1,0,2,2,2,0,1,0
"('cell', 17)",1,0,3,7,2,0,0,0
"('cell', 121)",0,0,0,2,0,0,7,0
"('cell', 110)",0,0,1,3,0,0,8,0
"('cell', 182)",0,2,0,2,1,3,8,0
"('cell', 180)",0,1,0,2,2,3,9,0
"('cell', 57)",0,0,0,3,0,0,4,0
"('cell', 41)",1,0,3,6,1,0,0,0
"('cell', 28)",1,0,3,7,2,0,0,0
"('cell', 33)",1,0,3,5,1,0,0,0
"('cell', 48)",0,0,3,6,1,0,1,0
"('cell', 56)",0,0,2,6,0,0,4,0
"('cell', 52)",0,0,3,6,1,0,4,0
"('cell', 44)",0,0,3,6,1,0,3,0
"('cell', 537)",0,0,1,13,6,0,3,1
"('cell', 416)",0,0,2,4,2,0,2,0
"('cell', 379)",0,0,3,8,3,0,3,0
"('cell', 352)",0,0,2,4,2,0,2,0
"('cell', 588)",0,0,2,8,3,0,3,0
