,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 2187)",0,2,0,1,0,0,0,0
"('cell', 47)",0,2,0,2,0,2,2,0
"('cell', 96)",0,3,0,2,0,2,2,0
"('cell', 53)",0,4,0,2,0,2,2,0
"('cell', 2107)",4,4,0,4,2,1,3,0
"('cell', 1773)",8,1,0,5,0,0,8,0
"('cell', 1793)",8,1,0,7,0,0,6,0
"('cell', 2136)",4,7,0,5,1,1,3,0
"('cell', 781)",1,2,0,6,0,2,3,0
"('cell', 1634)",2,3,0,7,2,0,5,0
"('cell', 2)",4,1,0,2,0,3,1,0
"('cell', 44)",0,2,0,2,0,2,2,0
"('cell', 1260)",0,9,0,3,3,3,0,0
"('cell', 1300)",1,9,0,2,3,5,0,2
"('cell', 1338)",0,6,0,2,3,3,0,1
"('cell', 1322)",3,0,0,3,0,0,1,0
"('cell', 1372)",3,0,0,2,0,0,1,0
"('cell', 1844)",6,4,0,6,1,0,7,0
"('cell', 1888)",5,5,0,4,1,0,7,0
"('cell', 2005)",3,3,0,2,1,0,1,0
"('cell', 2009)",4,7,0,4,2,0,3,0
"('cell', 3040)",3,2,0,1,0,3,0,0
"('cell', 879)",1,1,0,2,0,1,2,0
"('cell', 855)",1,1,0,6,0,1,2,0
"('cell', 820)",1,1,0,5,0,2,3,0
"('cell', 1342)",1,2,0,2,0,0,1,0
"('cell', 342)",2,1,0,4,0,3,3,0
"('cell', 315)",2,3,0,2,0,4,1,0
"('cell', 267)",2,3,0,2,0,3,0,0
"('cell', 327)",2,4,0,2,0,3,1,0
"('cell', 1155)",3,6,0,1,0,1,3,0
"('cell', 950)",2,1,0,5,0,1,0,0
"('cell', 954)",2,0,0,7,0,1,0,0
"('cell', 1697)",2,3,0,9,2,0,4,0
"('cell', 1592)",2,3,0,6,1,1,5,0
"('cell', 1275)",3,6,0,3,3,2,0,0
"('cell', 1224)",1,8,0,2,2,2,0,0
