,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 2140)",0,0,12,0,0,0,0,0
"('cell', 490)",0,0,4,0,0,0,0,0
"('cell', 2121)",0,0,16,0,0,0,0,0
"('cell', 2041)",0,2,8,3,1,0,1,0
"('cell', 2051)",1,2,8,3,1,0,1,0
"('cell', 1707)",0,1,0,4,0,0,4,0
"('cell', 1760)",0,1,0,4,0,0,5,0
"('cell', 1657)",0,0,0,2,0,0,3,0
"('cell', 1680)",0,0,0,2,0,0,2,0
"('cell', 1615)",1,0,0,1,0,0,2,0
"('cell', 1599)",0,0,0,1,0,0,2,0
"('cell', 790)",1,1,0,1,0,0,4,0
"('cell', 767)",1,1,0,1,0,0,4,0
"('cell', 671)",0,1,1,2,0,1,3,0
"('cell', 649)",1,1,1,2,0,1,2,0
"('cell', 563)",0,1,2,2,0,1,2,0
"('cell', 622)",0,1,2,2,0,1,3,0
"('cell', 579)",0,1,2,2,0,1,2,0
"('cell', 132)",0,1,8,0,0,0,0,0
"('cell', 239)",0,1,1,0,0,0,1,0
"('cell', 254)",0,1,1,0,0,0,1,0
"('cell', 276)",0,1,1,0,0,0,0,0
"('cell', 251)",0,1,2,0,0,0,0,0
"('cell', 603)",1,6,0,2,1,0,6,0
"('cell', 565)",0,6,0,2,2,0,3,0
"('cell', 187)",0,3,0,3,0,0,6,0
"('cell', 2005)",0,2,0,6,0,0,27,0
"('cell', 1154)",2,4,5,6,0,1,7,0
"('cell', 1966)",1,1,0,9,0,0,29,0
"('cell', 2013)",0,1,14,2,1,0,3,0
"('cell', 2047)",0,0,17,0,1,0,0,0
"('cell', 1809)",1,3,1,2,0,0,10,0
"('cell', 1888)",0,3,0,4,1,0,12,0
"('cell', 1276)",0,3,0,7,3,0,15,1
"('cell', 2017)",0,0,17,1,1,0,1,0
"('cell', 1821)",1,6,4,17,0,0,5,0
"('cell', 2125)",0,0,15,0,0,0,0,0
"('cell', 1915)",0,2,0,5,0,0,14,0
"('cell', 1706)",1,0,0,3,0,0,6,0
"('cell', 1656)",1,0,0,3,0,0,6,0
"('cell', 1643)",2,0,1,3,0,0,5,0
"('cell', 1586)",0,0,0,0,0,0,1,0
"('cell', 1065)",0,0,0,0,1,0,1,0
"('cell', 992)",0,0,0,0,1,0,0,0
"('cell', 1030)",0,0,0,0,1,0,1,0
"('cell', 1022)",0,0,0,0,1,0,1,0
"('cell', 752)",0,1,4,0,0,0,1,1
"('cell', 638)",0,0,4,0,0,0,0,0
"('cell', 597)",0,0,4,0,0,0,0,0
"('cell', 524)",0,0,4,0,0,0,0,0
"('cell', 935)",0,0,1,0,1,0,0,0
"('cell', 894)",0,0,0,0,1,0,0,0
"('cell', 882)",1,2,1,1,0,0,3,0
"('cell', 897)",2,4,0,3,0,0,8,0
"('cell', 911)",1,2,1,1,0,0,3,0
"('cell', 722)",1,0,0,2,0,0,4,0
"('cell', 881)",2,4,0,5,0,0,12,0
"('cell', 796)",3,0,0,4,0,0,14,0
"('cell', 791)",1,1,2,1,0,1,3,0
"('cell', 821)",0,1,4,1,0,1,2,0
"('cell', 878)",1,2,2,1,0,0,6,0
"('cell', 817)",1,1,1,1,0,0,5,0
"('cell', 833)",1,2,2,1,0,0,5,0
"('cell', 943)",1,0,5,0,0,0,2,0
"('cell', 355)",0,0,8,0,0,0,0,0
"('cell', 340)",0,0,10,0,0,0,0,0
"('cell', 317)",0,1,7,0,0,0,0,0
"('cell', 404)",0,0,8,0,0,0,0,0
"('cell', 374)",0,0,10,0,0,0,0,0
"('cell', 493)",4,1,7,2,0,5,1,0
"('cell', 426)",0,1,1,0,0,0,0,0
"('cell', 481)",0,1,0,0,0,0,0,0
"('cell', 456)",0,0,2,0,0,0,0,0
"('cell', 511)",0,0,4,0,0,0,0,0
"('cell', 449)",0,1,2,0,0,0,0,0
"('cell', 418)",0,1,2,0,0,0,0,0
"('cell', 453)",0,0,2,0,0,0,0,0
"('cell', 395)",0,0,2,0,0,0,0,0
"('cell', 408)",0,0,2,0,0,0,0,0
"('cell', 368)",0,1,0,0,0,0,0,0
"('cell', 399)",0,1,1,0,0,0,0,0
"('cell', 517)",0,1,0,0,0,0,0,0
"('cell', 509)",0,1,0,0,0,0,1,0
"('cell', 551)",0,0,0,0,0,0,1,0
"('cell', 566)",0,0,1,0,0,0,0,0
"('cell', 323)",0,1,0,0,0,0,1,0
"('cell', 260)",0,1,1,0,0,0,1,0
"('cell', 292)",0,1,0,0,0,0,1,0
"('cell', 331)",0,1,1,0,0,0,1,0
"('cell', 367)",0,1,0,0,0,0,1,0
"('cell', 569)",0,0,2,0,0,0,0,0
"('cell', 508)",0,1,4,0,0,0,0,0
"('cell', 562)",0,0,1,0,0,0,0,0
"('cell', 771)",0,1,2,0,0,0,1,1
"('cell', 610)",0,0,4,0,0,0,0,0
"('cell', 554)",0,0,4,0,0,0,0,0
"('cell', 525)",0,0,5,0,0,0,0,0
"('cell', 596)",0,0,5,0,0,0,0,0
"('cell', 543)",0,0,5,0,0,0,0,0
"('cell', 646)",0,1,6,0,0,0,0,0
"('cell', 337)",0,0,2,0,0,0,0,0
"('cell', 308)",0,1,2,0,0,0,0,0
"('cell', 354)",0,1,1,0,0,0,0,0
"('cell', 339)",0,0,2,0,0,0,0,0
"('cell', 373)",0,1,2,0,0,0,0,0
"('cell', 704)",1,0,0,2,0,0,5,0
"('cell', 670)",1,1,0,6,0,0,8,0
"('cell', 621)",1,1,0,2,0,0,7,0
"('cell', 652)",1,0,0,2,0,0,5,0
"('cell', 181)",0,0,0,0,0,0,3,0
"('cell', 250)",0,1,0,0,0,0,1,0
"('cell', 211)",0,0,0,0,0,0,3,0
"('cell', 238)",0,1,0,1,0,0,3,0
"('cell', 140)",1,2,0,4,0,0,11,0
"('cell', 86)",1,3,0,3,0,0,12,0
"('cell', 283)",0,2,0,2,0,0,6,0
"('cell', 141)",0,4,0,3,0,0,7,0
"('cell', 135)",0,5,0,3,1,0,10,0
"('cell', 112)",1,4,0,3,1,0,9,0
"('cell', 79)",1,4,0,2,2,0,8,1
"('cell', 47)",1,3,0,1,1,0,6,1
"('cell', 896)",1,2,0,6,4,0,6,0
"('cell', 868)",1,0,0,7,3,0,5,0
"('cell', 823)",1,2,0,8,3,0,7,0
"('cell', 914)",0,3,0,6,4,0,5,1
"('cell', 270)",0,0,14,1,0,1,0,1
"('cell', 656)",0,0,11,2,0,0,2,0
"('cell', 325)",0,0,5,1,3,0,0,0
"('cell', 377)",0,0,10,0,3,0,0,0
"('cell', 730)",1,1,2,4,1,0,5,0
"('cell', 807)",1,1,0,6,2,0,5,0
"('cell', 827)",1,1,0,3,2,0,3,0
"('cell', 773)",1,0,0,7,3,0,6,0
"('cell', 699)",1,0,2,4,1,0,4,0
"('cell', 431)",0,0,5,0,3,1,0,0
"('cell', 358)",0,0,6,0,3,1,0,0
"('cell', 1183)",1,3,5,7,0,2,7,0
"('cell', 2012)",0,2,12,4,1,0,3,0
"('cell', 1944)",2,2,7,8,0,0,4,0
"('cell', 1908)",2,3,8,9,0,0,5,0
"('cell', 1896)",3,7,7,10,0,0,7,0
"('cell', 1838)",1,4,5,2,0,0,3,0
"('cell', 1882)",1,5,6,10,0,0,4,0
"('cell', 1695)",2,4,2,5,0,1,2,0
"('cell', 1716)",2,5,6,7,0,1,2,0
"('cell', 1870)",0,3,6,2,0,0,3,0
"('cell', 960)",1,0,0,6,4,0,5,0
"('cell', 901)",1,1,0,5,3,0,3,0
"('cell', 1249)",0,2,0,3,2,0,8,2
"('cell', 1240)",0,1,0,5,3,0,9,2
"('cell', 1239)",0,2,0,8,4,0,10,3
"('cell', 1796)",2,6,0,5,2,0,15,0
"('cell', 1795)",0,6,0,4,4,0,14,0
"('cell', 1854)",0,4,0,4,2,0,16,0
"('cell', 1832)",0,4,0,2,2,0,13,0
"('cell', 1595)",1,2,2,0,3,1,2,0
"('cell', 1555)",0,4,1,1,4,0,8,0
"('cell', 1341)",0,3,1,3,2,0,5,1
"('cell', 1527)",0,2,1,4,3,1,8,0
"('cell', 1556)",0,3,1,1,3,1,3,0
"('cell', 1489)",0,2,2,7,2,1,10,0
"('cell', 1539)",1,2,2,7,1,1,5,0
"('cell', 1467)",0,1,1,5,2,1,8,0
"('cell', 1373)",0,2,1,3,2,0,5,1
"('cell', 923)",1,1,1,7,0,0,11,0
"('cell', 973)",1,0,0,7,4,0,3,0
"('cell', 1294)",0,0,4,0,1,0,3,0
"('cell', 1287)",0,0,7,2,0,0,2,0
"('cell', 1261)",0,0,7,2,0,0,1,0
"('cell', 2044)",1,2,13,3,0,0,3,0
"('cell', 2000)",0,3,11,6,0,0,4,0
"('cell', 1963)",1,3,11,9,0,0,4,0
"('cell', 1990)",0,1,12,3,0,0,3,0
"('cell', 2025)",0,2,17,2,0,0,3,0
"('cell', 1769)",2,5,7,7,0,0,1,0
"('cell', 1839)",2,6,7,6,0,0,3,0
"('cell', 1712)",3,3,3,14,0,1,3,0
"('cell', 1731)",3,5,6,13,0,1,2,0
"('cell', 1754)",2,6,7,6,0,0,3,0
"('cell', 1826)",2,6,6,2,0,0,4,0
"('cell', 1784)",1,2,0,9,0,0,4,0
"('cell', 1785)",1,2,0,8,0,0,4,0
"('cell', 1737)",2,0,0,7,0,0,7,0
