,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 232)",0,0,0,0,1,0,0,4
"('cell', 227)",0,0,0,0,1,0,0,4
"('cell', 1180)",0,2,0,0,1,0,1,0
"('cell', 675)",3,2,0,7,0,0,14,0
"('cell', 497)",0,0,0,1,1,0,4,0
"('cell', 541)",0,0,0,1,1,0,2,0
"('cell', 520)",0,0,0,0,1,0,0,0
"('cell', 262)",0,0,0,0,1,0,0,2
"('cell', 414)",0,0,0,0,1,0,0,0
"('cell', 642)",3,3,0,5,0,0,12,0
"('cell', 1092)",0,0,23,1,1,0,0,0
"('cell', 67)",0,0,0,2,5,0,6,2
"('cell', 48)",1,0,0,2,4,0,3,1
"('cell', 47)",1,0,0,2,3,0,2,1
"('cell', 33)",0,0,0,1,4,0,3,0
"('cell', 540)",0,0,0,0,0,0,10,0
"('cell', 338)",0,0,0,1,0,1,9,0
"('cell', 1228)",0,0,0,0,1,0,3,0
"('cell', 1241)",0,0,0,0,1,0,4,0
"('cell', 1218)",0,0,0,0,1,0,2,0
"('cell', 1159)",0,2,0,0,1,0,0,0
"('cell', 1216)",0,0,0,0,1,0,3,0
"('cell', 1203)",0,0,0,0,1,0,1,0
"('cell', 979)",0,1,2,1,2,0,0,0
"('cell', 938)",1,2,4,2,2,0,1,0
"('cell', 1280)",1,0,0,0,0,0,8,0
"('cell', 1254)",1,0,0,0,1,0,6,0
"('cell', 1302)",1,0,0,0,0,1,11,0
"('cell', 2183)",0,0,0,5,0,0,7,0
"('cell', 2146)",0,0,0,7,1,0,8,1
"('cell', 933)",1,0,0,1,1,0,3,1
"('cell', 1098)",2,0,0,2,2,0,1,0
"('cell', 971)",2,0,0,1,2,0,3,1
"('cell', 1065)",2,0,0,2,2,0,1,0
"('cell', 1432)",0,0,4,0,0,0,0,0
"('cell', 1419)",0,0,1,0,0,0,0,0
"('cell', 1445)",0,0,2,0,0,0,0,0
"('cell', 1385)",0,0,3,0,0,0,0,0
"('cell', 700)",3,3,0,6,0,0,13,0
"('cell', 560)",0,0,0,1,1,0,3,0
"('cell', 539)",0,0,0,1,0,0,2,1
"('cell', 578)",0,0,0,1,0,0,3,0
"('cell', 692)",1,0,0,2,0,0,5,1
"('cell', 656)",1,0,0,2,0,0,3,1
"('cell', 696)",1,0,0,6,0,0,7,1
"('cell', 569)",1,0,0,1,1,0,7,0
"('cell', 527)",1,0,0,1,1,0,4,0
"('cell', 469)",0,0,0,0,1,0,0,0
"('cell', 502)",0,0,0,0,1,0,0,0
"('cell', 453)",0,0,0,0,1,0,0,0
"('cell', 396)",0,0,0,0,1,0,0,1
"('cell', 461)",0,0,0,0,1,0,0,1
"('cell', 493)",0,0,0,0,1,0,0,0
"('cell', 347)",0,0,0,0,1,0,0,1
"('cell', 305)",0,0,0,0,1,0,0,1
"('cell', 392)",0,0,0,0,1,0,0,0
"('cell', 366)",0,0,0,0,1,0,0,1
"('cell', 387)",0,0,0,0,1,0,0,0
"('cell', 552)",1,0,0,1,1,0,6,0
"('cell', 499)",1,0,0,1,1,0,4,0
"('cell', 253)",0,0,0,0,2,0,1,4
