,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1464)",0,0,0,0,1,0,0,1
"('cell', 762)",1,0,0,0,1,0,0,0
"('cell', 1534)",0,0,0,0,1,0,0,1
"('cell', 1867)",0,0,0,0,1,0,0,0
"('cell', 1453)",0,0,0,0,1,0,1,1
"('cell', 531)",3,0,0,1,1,7,12,0
"('cell', 514)",3,0,0,1,2,8,13,0
"('cell', 11)",2,0,0,4,0,5,2,1
"('cell', 1825)",0,0,1,1,0,0,2,2
"('cell', 1886)",0,0,0,0,1,0,0,0
"('cell', 1850)",0,0,1,0,0,0,0,0
"('cell', 1848)",0,0,1,0,0,0,0,1
"('cell', 1837)",0,0,1,1,0,0,2,2
"('cell', 505)",4,0,0,2,1,7,17,0
"('cell', 808)",2,1,1,3,2,2,18,0
"('cell', 527)",0,0,1,0,0,1,2,1
"('cell', 512)",0,0,0,1,0,0,2,1
"('cell', 12)",2,0,0,4,0,5,4,2
"('cell', 1916)",0,0,0,0,2,0,0,0
"('cell', 1900)",0,0,0,0,2,0,0,0
"('cell', 1035)",1,0,2,1,3,0,3,0
"('cell', 1194)",0,0,2,1,1,0,2,0
"('cell', 1677)",0,0,0,2,2,0,2,0
"('cell', 1627)",1,0,0,2,0,0,4,0
"('cell', 1667)",1,0,0,2,0,0,4,0
"('cell', 1348)",0,0,2,1,0,0,1,1
"('cell', 55)",0,0,0,1,0,11,11,3
"('cell', 411)",5,0,0,2,2,4,14,0
"('cell', 956)",0,0,0,10,0,2,5,3
"('cell', 836)",3,0,0,5,2,0,17,0
"('cell', 888)",2,0,1,2,5,0,9,0
"('cell', 954)",1,0,1,3,4,0,5,0
"('cell', 925)",1,0,2,2,4,0,6,0
"('cell', 867)",2,0,2,0,3,0,7,0
"('cell', 859)",3,0,0,5,3,0,11,0
"('cell', 840)",2,0,1,3,2,0,15,0
"('cell', 525)",0,0,1,0,0,1,4,1
"('cell', 596)",0,0,0,0,0,0,4,0
"('cell', 577)",0,0,1,0,0,0,3,0
"('cell', 591)",0,0,1,0,0,1,4,1
"('cell', 23)",0,0,0,0,0,2,8,2
"('cell', 125)",0,0,1,1,0,2,7,2
"('cell', 595)",0,0,1,5,1,0,4,2
"('cell', 648)",0,0,1,3,1,0,5,0
"('cell', 534)",1,0,0,7,0,0,12,1
"('cell', 513)",1,0,0,2,0,0,1,0
"('cell', 528)",1,0,0,5,0,0,2,1
"('cell', 488)",1,0,0,2,0,1,1,0
"('cell', 500)",1,0,0,1,0,0,1,1
"('cell', 504)",2,0,0,6,0,1,12,1
"('cell', 482)",1,0,0,5,0,2,1,1
"('cell', 490)",1,0,0,4,0,1,1,1
"('cell', 516)",2,0,0,6,0,2,5,1
"('cell', 485)",2,0,0,5,0,3,9,1
"('cell', 503)",1,0,0,5,0,2,10,1
"('cell', 337)",0,0,4,2,0,3,1,0
"('cell', 563)",0,0,1,2,0,0,3,1
"('cell', 575)",0,0,1,1,0,0,3,0
"('cell', 543)",1,0,0,3,1,0,3,2
"('cell', 571)",0,0,0,4,1,0,5,1
"('cell', 556)",0,0,0,3,1,0,3,2
"('cell', 570)",0,0,0,3,1,0,4,2
"('cell', 547)",0,0,0,4,1,0,4,2
"('cell', 417)",0,0,0,1,0,0,1,0
"('cell', 425)",0,0,0,3,0,0,4,1
"('cell', 384)",0,0,0,1,0,0,0,0
"('cell', 397)",0,0,0,0,0,0,1,0
"('cell', 453)",0,0,0,3,0,0,3,2
"('cell', 440)",0,0,0,3,0,0,3,2
"('cell', 521)",1,0,0,2,1,0,5,1
"('cell', 466)",0,0,1,3,0,0,3,2
"('cell', 462)",0,0,1,3,0,0,3,2
"('cell', 459)",3,0,0,7,1,2,18,3
"('cell', 1858)",0,0,0,0,0,0,0,1
"('cell', 1841)",0,0,0,1,0,0,2,1
"('cell', 1912)",0,0,0,0,0,0,2,1
"('cell', 1737)",1,0,1,2,3,3,6,1
"('cell', 1698)",1,0,0,3,3,2,6,2
"('cell', 1123)",1,0,2,1,3,0,4,0
"('cell', 1352)",0,0,0,3,1,2,10,4
"('cell', 1624)",1,0,0,1,0,0,5,0
"('cell', 1595)",1,0,0,1,0,0,4,0
"('cell', 1588)",0,0,0,1,0,1,2,1
"('cell', 1492)",1,0,0,2,0,1,8,3
"('cell', 1608)",1,0,0,2,0,0,6,2
"('cell', 1379)",0,0,1,1,0,1,1,1
"('cell', 1225)",0,0,2,1,0,0,0,1
"('cell', 1179)",0,0,2,1,3,0,3,0
"('cell', 999)",1,0,0,10,2,3,8,3
"('cell', 1315)",8,2,0,10,1,2,20,0
"('cell', 1099)",2,0,0,9,0,3,12,3
"('cell', 1054)",1,0,0,9,0,3,7,3
"('cell', 1335)",0,0,0,3,1,2,10,3
"('cell', 1260)",0,0,0,2,1,2,1,3
"('cell', 1222)",0,0,0,3,1,1,8,3
"('cell', 1241)",0,0,0,4,1,1,8,3
"('cell', 1256)",1,0,0,4,1,1,16,3
"('cell', 1200)",0,0,0,1,1,1,4,2
"('cell', 1754)",0,0,0,1,3,0,4,1
"('cell', 1793)",0,0,0,0,2,0,3,1
"('cell', 1881)",0,0,0,1,1,0,0,0
"('cell', 1895)",0,0,0,1,1,0,0,0
"('cell', 1845)",0,0,1,0,1,0,0,0
"('cell', 1819)",0,0,0,2,0,1,3,4
"('cell', 1827)",0,0,1,0,0,0,1,1
"('cell', 1865)",0,0,0,0,0,0,0,1
"('cell', 1262)",0,0,0,0,1,1,1,1
"('cell', 6)",4,0,0,5,0,2,7,2
"('cell', 18)",3,0,0,6,0,0,4,1
"('cell', 187)",5,0,0,10,0,2,15,4
"('cell', 452)",5,0,0,6,0,4,23,0
"('cell', 918)",1,0,0,3,3,0,5,0
"('cell', 905)",2,0,0,3,4,0,7,0
"('cell', 955)",0,0,0,4,4,0,6,0
"('cell', 1145)",0,0,0,1,2,0,2,0
"('cell', 996)",0,0,0,3,3,0,4,0
"('cell', 1011)",0,0,1,2,3,0,4,0
"('cell', 988)",0,0,0,4,3,0,4,0
"('cell', 978)",1,0,1,2,3,0,5,0
"('cell', 959)",1,0,2,1,3,0,3,0
"('cell', 20)",0,0,0,10,0,0,1,3
"('cell', 8)",0,0,0,7,3,0,0,2
"('cell', 198)",0,0,0,5,2,0,1,0
"('cell', 233)",0,0,0,2,0,0,1,0
"('cell', 9)",0,0,0,7,2,3,0,2
"('cell', 610)",1,0,0,5,1,2,19,1
"('cell', 659)",0,0,1,1,0,0,5,1
"('cell', 711)",0,0,0,2,0,1,3,2
"('cell', 679)",0,0,0,2,0,1,4,2
"('cell', 644)",0,0,0,1,0,0,1,0
"('cell', 620)",0,0,0,0,0,0,3,1
"('cell', 637)",0,0,0,0,0,0,2,0
"('cell', 658)",0,0,0,2,0,0,2,1
"('cell', 293)",0,0,4,0,0,1,0,0
"('cell', 245)",0,0,4,0,0,0,1,0
"('cell', 131)",0,0,1,1,0,2,7,2
"('cell', 802)",2,1,0,4,1,3,17,2
"('cell', 627)",0,0,1,1,1,0,4,1
"('cell', 722)",0,0,0,1,0,3,5,2
"('cell', 703)",0,0,0,1,0,3,5,2
"('cell', 870)",4,0,1,9,0,7,13,0
"('cell', 880)",5,0,0,12,0,4,16,0
"('cell', 730)",1,0,0,3,1,1,6,0
"('cell', 739)",1,1,0,4,1,2,9,1
"('cell', 740)",1,1,0,6,1,1,12,0
"('cell', 720)",0,0,0,5,1,1,6,0
"('cell', 731)",1,0,0,6,1,0,8,0
"('cell', 476)",2,0,0,5,0,3,4,1
"('cell', 449)",0,0,0,0,0,0,2,0
"('cell', 511)",0,0,0,0,0,0,4,0
"('cell', 509)",0,0,0,0,0,0,3,1
"('cell', 581)",0,0,0,0,0,0,4,1
"('cell', 573)",0,0,0,0,0,0,4,0
"('cell', 477)",0,0,0,1,0,0,3,0
"('cell', 470)",0,0,0,0,0,0,3,0
"('cell', 491)",0,0,0,1,0,0,3,0
"('cell', 585)",0,0,1,3,0,0,2,1
"('cell', 565)",0,0,1,3,1,0,4,2
"('cell', 542)",1,0,0,1,1,0,4,1
"('cell', 533)",1,0,0,2,1,0,2,1
"('cell', 499)",1,0,0,1,0,0,3,1
"('cell', 517)",1,0,0,1,1,0,4,1
"('cell', 552)",1,0,0,4,1,0,4,1
"('cell', 579)",0,0,0,3,1,0,2,2
"('cell', 558)",1,0,0,5,1,0,3,1
"('cell', 464)",0,0,1,2,0,0,3,1
"('cell', 458)",0,0,0,3,0,0,4,1
"('cell', 456)",1,0,0,3,0,0,4,2
"('cell', 443)",1,0,0,3,0,0,3,2
"('cell', 420)",1,0,0,1,0,0,2,1
"('cell', 432)",0,0,0,0,0,0,2,0
"('cell', 364)",0,0,0,1,0,0,1,0
"('cell', 388)",0,0,0,2,0,0,1,0
"('cell', 428)",0,0,0,2,0,0,2,1
"('cell', 450)",0,0,0,1,0,0,3,0
"('cell', 340)",7,0,0,11,0,4,21,0
"('cell', 480)",3,0,0,6,1,2,10,1
"('cell', 1834)",0,0,0,0,1,0,1,1
"('cell', 1919)",0,0,0,0,0,0,1,1
"('cell', 1891)",0,0,0,0,0,0,0,2
"('cell', 1910)",0,0,0,0,0,0,1,1
"('cell', 1908)",0,0,0,0,0,0,1,1
"('cell', 1869)",0,0,0,0,0,0,2,2
"('cell', 1890)",0,0,0,0,0,0,1,2
"('cell', 1911)",3,0,0,2,1,1,4,2
"('cell', 1898)",5,0,0,2,1,1,3,1
"('cell', 1684)",1,0,0,5,4,3,6,4
"('cell', 1717)",1,0,0,4,4,3,8,3
"('cell', 1641)",0,0,0,2,3,2,2,0
"('cell', 1613)",1,0,0,5,3,4,2,1
"('cell', 1583)",0,0,0,1,2,3,2,1
"('cell', 1070)",0,0,2,2,3,0,3,0
"('cell', 1045)",0,0,2,1,3,0,3,0
"('cell', 1136)",0,0,2,1,3,0,4,0
"('cell', 1102)",0,0,2,2,3,0,2,0
"('cell', 1270)",0,0,0,2,1,2,2,3
"('cell', 1498)",0,0,0,3,0,1,1,1
"('cell', 1497)",0,0,0,3,0,1,1,1
"('cell', 1616)",0,0,0,2,0,1,2,1
"('cell', 1543)",0,0,0,1,0,0,3,0
"('cell', 1580)",0,0,0,1,0,0,2,0
"('cell', 1557)",1,0,0,1,0,0,4,0
"('cell', 1527)",1,0,0,2,0,1,6,1
"('cell', 1564)",0,0,0,1,0,1,1,1
"('cell', 1501)",0,0,0,2,0,1,4,1
"('cell', 1295)",0,0,0,3,1,1,2,2
"('cell', 1308)",0,0,0,2,1,1,1,2
"('cell', 1283)",0,0,0,3,2,1,2,2
"('cell', 1323)",0,0,0,2,0,1,1,2
"('cell', 1190)",0,0,2,3,3,0,2,2
"('cell', 1221)",0,0,2,2,3,0,1,1
"('cell', 1343)",0,0,0,2,0,1,1,1
"('cell', 1349)",0,0,1,2,0,1,1,1
"('cell', 1401)",0,0,0,2,0,1,1,1
"('cell', 1369)",0,0,0,2,0,1,1,1
"('cell', 1450)",0,0,0,3,0,1,1,1
"('cell', 1423)",0,0,1,2,0,1,1,1
"('cell', 1396)",0,0,0,1,0,1,1,1
"('cell', 820)",2,1,0,14,2,1,24,3
"('cell', 1147)",0,0,0,3,0,1,4,1
"('cell', 1133)",1,0,0,5,0,2,4,1
"('cell', 1091)",1,0,0,5,0,2,4,2
"('cell', 1150)",0,0,0,4,0,1,4,2
"('cell', 1181)",0,0,0,4,0,1,6,1
"('cell', 1197)",0,0,0,4,1,1,8,2
"('cell', 1712)",1,0,1,2,3,2,8,1
"('cell', 1683)",1,0,0,4,3,2,3,2
"('cell', 1688)",0,0,0,0,3,0,2,0
"('cell', 1705)",0,0,0,1,3,1,3,0
"('cell', 1663)",0,0,0,1,3,1,2,0
"('cell', 1786)",0,0,0,0,3,0,1,1
"('cell', 1820)",0,0,0,0,3,0,1,1
"('cell', 1813)",0,0,0,0,2,0,1,2
"('cell', 1778)",0,0,0,0,3,0,3,1
"('cell', 1759)",0,0,0,0,3,0,3,1
"('cell', 1792)",0,0,1,0,3,0,6,1
"('cell', 1894)",0,0,0,1,3,0,0,0
"('cell', 1918)",0,0,0,1,3,0,0,0
"('cell', 1909)",0,0,0,0,2,0,0,0
"('cell', 1847)",0,0,0,0,1,0,0,0
"('cell', 1871)",0,0,0,1,1,0,0,0
"('cell', 1532)",0,0,0,1,1,0,0,2
"('cell', 1658)",1,0,0,4,1,0,4,5
"('cell', 1691)",1,0,0,4,1,1,4,6
"('cell', 1808)",0,0,1,1,0,0,2,2
"('cell', 1673)",0,0,0,0,3,0,3,0
"('cell', 1709)",0,0,0,0,3,0,4,1
"('cell', 1735)",0,0,0,1,3,0,4,1
"('cell', 1790)",0,0,0,2,0,0,1,3
"('cell', 1836)",0,0,0,1,0,0,1,1
"('cell', 1810)",0,0,0,2,0,0,4,3
"('cell', 1756)",0,0,0,2,1,1,4,3
"('cell', 1212)",0,0,0,0,1,0,0,0
"('cell', 1291)",1,0,0,3,0,2,2,2
"('cell', 1458)",2,0,0,3,0,0,6,4
"('cell', 113)",3,0,0,5,0,16,12,3
"('cell', 19)",0,0,0,10,0,0,3,2
"('cell', 970)",0,0,0,4,2,0,4,0
"('cell', 1089)",0,0,0,1,1,0,2,0
"('cell', 1108)",0,0,0,2,2,0,2,0
"('cell', 1053)",0,0,0,3,2,0,2,0
"('cell', 883)",3,0,0,5,3,0,6,0
"('cell', 826)",5,0,1,5,1,1,21,4
"('cell', 414)",1,0,0,1,0,1,3,1
"('cell', 413)",1,0,0,2,0,2,3,1
"('cell', 370)",1,0,0,2,0,1,3,1
"('cell', 396)",1,0,0,1,0,1,3,1
"('cell', 390)",1,0,0,2,0,0,1,0
"('cell', 355)",1,0,0,6,0,1,3,2
"('cell', 381)",2,0,0,3,0,2,5,4
"('cell', 422)",0,0,0,1,0,0,1,0
"('cell', 333)",1,1,0,7,0,0,4,2
"('cell', 350)",1,0,0,6,0,0,3,1
"('cell', 372)",1,0,0,4,0,0,2,0
"('cell', 373)",1,1,0,4,0,0,2,1
"('cell', 71)",0,0,0,13,0,0,6,3
"('cell', 180)",0,0,0,6,2,1,1,0
"('cell', 212)",0,0,0,3,0,0,0,0
"('cell', 195)",0,0,0,5,2,0,1,0
"('cell', 138)",2,0,0,5,0,5,1,1
"('cell', 192)",0,0,0,3,0,0,0,0
"('cell', 234)",0,0,0,1,0,0,0,0
"('cell', 165)",1,0,0,4,0,2,1,1
"('cell', 172)",1,0,0,4,0,2,1,1
"('cell', 184)",0,0,0,5,0,1,0,0
"('cell', 161)",1,0,0,6,0,2,0,0
"('cell', 111)",1,0,0,8,2,2,1,1
"('cell', 157)",1,0,0,4,0,2,0,0
