,CELL_ID,X,Y
1132,1133,1466,1407
1141,1142,831,1426
1136,1137,860,1398
685,686,443,701
1092,1093,891,1199
1120,1121,1422,1284
1127,1128,889,1349
1083,1084,761,1170
1089,1090,521,1192
788,789,620,791
1088,1089,760,1191
1139,1140,1389,1419
1143,1144,1406,1435
1135,1136,1363,1396
1140,1141,1421,1424
1045,1046,904,1093
90,91,1581,182
49,50,1580,142
70,71,1587,162
133,134,1511,230
114,115,1448,211
1131,1132,1328,1330
574,575,1147,613
104,105,1580,200
158,159,1591,260
154,155,1538,254
136,137,1530,234
483,484,1368,536
177,178,1543,282
207,208,1556,311
782,783,587,789
797,798,523,797
787,788,551,789
707,708,437,725
695,696,427,709
750,751,422,768
812,813,456,809
799,800,441,805
795,796,422,797
759,760,436,771
729,730,445,751
779,780,484,782
790,791,466,793
774,775,448,781
937,938,700,915
1063,1064,519,1130
1091,1092,612,1198
921,922,694,902
819,820,501,814
806,807,569,808
813,814,546,811
825,826,529,821
1068,1069,851,1134
1090,1091,652,1193
886,887,674,872
889,890,655,873
915,916,661,895
920,921,675,900
902,903,687,887
898,899,705,884
868,869,693,859
761,762,619,771
856,857,830,842
688,689,914,708
705,706,898,720
848,849,860,833
103,104,1464,195
78,79,1558,170
112,113,1509,208
19,20,1407,90
2,3,1400,37
684,685,1359,699
649,650,1365,667
710,711,1362,729
192,193,1040,300
531,532,1122,578
542,543,1096,589
554,555,1118,596
547,548,1136,594
526,527,1143,571
548,549,1162,593
132,133,1570,232
151,152,1579,250
149,150,1556,248
121,122,1554,219
266,267,1572,364
490,491,1531,543
503,504,1557,550
603,604,1407,621
484,485,1585,535
374,375,1589,440
405,406,1497,469
408,409,1526,473
159,160,1508,265
145,146,1483,235
124,125,1462,225
746,747,554,760
763,764,562,773
748,749,541,766
752,753,580,768
717,718,455,734
742,743,508,758
756,757,520,771
760,761,497,771
731,732,537,752
725,726,468,745
977,978,740,965
980,981,717,972
954,955,750,937
948,949,732,927
1074,1075,527,1146
1069,1070,592,1136
1079,1080,611,1164
1076,1077,567,1149
1086,1087,590,1182
1093,1094,523,1204
1081,1082,579,1165
906,907,625,887
904,905,644,886
931,932,655,913
934,935,669,915
993,994,680,1000
986,987,702,981
936,937,684,916
940,941,609,917
926,927,589,907
910,911,606,892
923,924,633,907
941,942,634,923
846,847,515,834
1054,1055,869,1110
1027,1028,811,1053
1075,1076,794,1159
1072,1073,760,1139
1062,1063,755,1122
1118,1119,712,1281
1122,1123,784,1298
1080,1081,718,1164
1082,1083,738,1168
809,810,723,810
869,870,716,858
826,827,792,820
808,809,778,811
827,828,747,814
668,669,517,683
728,729,550,746
716,717,776,735
620,621,470,650
636,637,457,664
601,602,481,634
645,646,488,668
610,611,504,641
337,338,647,413
816,817,1004,811
703,704,769,717
700,701,795,711
694,695,871,705
850,851,921,838
883,884,897,868
857,858,892,841
873,874,865,862
875,876,922,865
858,859,936,845
867,868,940,859
917,918,949,895
914,915,919,889
187,188,1385,292
175,176,1400,277
60,61,1483,156
18,19,1573,85
13,14,1547,70
11,12,1569,64
31,32,1589,106
34,35,1550,111
39,40,1580,123
41,42,1549,129
29,30,1566,104
21,22,1544,92
26,27,1534,104
40,41,1457,128
172,173,1355,266
27,28,1407,105
74,75,1327,169
102,103,1267,195
117,118,1254,215
120,121,1287,215
101,102,1186,193
838,839,1108,835
844,845,1127,835
919,920,1286,898
676,677,1098,688
150,151,1144,251
131,132,1156,232
234,235,1151,340
216,217,1131,319
262,263,1152,364
248,249,1128,351
494,495,1231,542
307,308,1063,391
231,232,1013,336
296,297,1081,382
448,449,1074,508
176,177,1037,279
631,632,1009,657
618,619,996,649
708,709,1015,723
472,473,1155,527
318,319,1597,403
371,372,1613,437
393,394,1635,460
451,452,1528,510
435,436,1513,494
470,471,1533,526
433,434,1546,492
152,153,1314,254
165,166,1321,265
144,145,1302,245
148,149,1331,246
228,229,1348,333
210,211,1340,316
186,187,1332,289
403,404,1415,465
313,314,1541,398
341,342,1519,416
269,270,1535,368
280,281,1552,374
361,362,1532,434
347,348,1564,420
308,309,1573,392
274,275,1520,369
293,294,1510,386
330,331,1504,408
370,371,1492,434
253,254,1516,352
242,243,1447,345
1007,1008,716,1010
1042,1043,600,1088
1040,1041,619,1087
1053,1054,593,1111
1043,1044,580,1092
1001,1002,650,1002
1003,1004,629,1009
1002,1003,603,1005
960,961,562,948
942,943,578,924
984,985,550,976
1073,1074,723,1146
1094,1095,749,1205
1104,1105,735,1239
1107,1108,688,1240
1097,1098,708,1214
1103,1104,714,1231
1111,1112,705,1255
1110,1111,668,1260
1114,1115,681,1268
578,579,1023,616
606,607,1012,638
596,597,1039,628
58,59,1147,155
52,53,944,146
48,49,992,139
65,66,955,160
25,26,995,100
895,896,726,879
916,917,731,898
687,688,816,704
630,631,521,655
762,763,752,772
783,784,747,788
754,755,812,769
810,811,817,807
786,787,784,789
767,768,780,774
715,716,804,734
718,719,861,739
740,741,774,757
928,929,905,910
911,912,851,895
730,731,919,751
720,721,885,740
758,759,1020,770
727,728,990,746
674,675,793,687
884,885,963,868
837,838,963,833
862,863,971,853
815,816,981,818
852,853,1013,842
900,901,976,885
891,892,1011,876
933,934,929,915
63,64,1436,159
83,84,1431,174
51,52,1424,145
97,98,1444,189
54,55,1447,149
84,85,1475,174
33,34,1457,109
5,6,1425,56
17,18,1429,87
10,11,1409,66
3,4,1417,41
259,260,1284,362
227,228,1266,335
251,252,1266,352
287,288,1306,378
377,378,1241,443
185,186,1254,289
138,139,1175,238
288,289,1214,381
273,274,1253,367
221,222,1216,326
217,218,1168,320
268,269,1192,368
260,261,1225,362
240,241,1236,346
208,209,1240,312
174,175,1220,279
194,195,1167,300
689,690,1111,702
682,683,1165,700
402,403,1146,466
444,445,1145,506
411,412,1161,476
284,285,1135,379
300,301,1103,388
430,431,1239,486
559,560,1226,601
543,544,1204,591
535,536,1236,583
501,502,1103,548
520,521,1109,567
498,499,1079,546
480,481,1107,532
482,483,1121,535
507,508,1128,555
157,158,1013,260
91,92,982,183
670,671,985,682
681,682,1007,696
696,697,998,710
641,642,991,665
706,707,990,722
617,618,1036,650
638,639,1021,665
658,659,1067,675
659,660,1087,677
628,629,1059,652
653,654,1040,671
671,672,1045,684
701,702,1080,713
589,590,1186,625
583,584,1169,620
584,585,1211,619
639,640,1324,664
456,457,1199,512
485,486,1209,537
409,410,1224,474
414,415,1188,478
488,489,1181,541
469,470,1172,523
432,433,1167,493
398,399,1319,458
415,416,1270,478
410,411,1251,478
446,447,1259,509
286,287,1441,378
324,325,1423,404
327,328,1384,404
249,250,1360,352
279,280,1388,374
285,286,1416,377
183,184,1425,285
1071,1072,641,1138
1084,1085,641,1178
1077,1078,630,1149
1008,1009,758,1026
1017,1018,735,1036
999,1000,740,1002
967,968,613,953
947,948,619,929
950,951,605,933
953,954,644,936
990,991,622,983
973,974,581,958
989,990,579,985
1021,1022,485,1045
1070,1071,675,1137
1078,1079,699,1160
514,515,1056,563
283,284,992,377
311,312,1035,395
254,255,1002,354
447,448,1015,510
464,465,1028,520
45,46,1087,133
122,123,1090,221
123,124,1125,223
82,83,1093,174
59,60,1131,157
67,68,996,161
739,740,741,755
714,715,707,733
776,777,727,782
656,657,848,676
650,651,816,669
680,681,855,695
686,687,835,702
751,752,995,766
773,774,996,781
794,795,992,796
801,802,962,800
640,641,787,664
12,13,1478,69
7,8,1443,59
30,31,1498,106
35,36,1516,118
47,48,1479,138
24,25,1481,97
23,24,1518,93
369,370,1199,433
312,313,1225,395
332,333,1186,408
376,377,1221,441
400,401,1211,462
333,334,1237,410
310,311,1250,392
791,792,1142,793
811,812,1119,809
853,854,1195,840
831,832,1149,821
833,834,1217,826
733,734,1113,755
709,710,1116,725
765,766,1135,775
394,395,1176,452
349,350,1022,422
436,437,1051,494
396,397,1001,457
357,358,638,427
88,89,957,181
276,277,912,370
441,442,1316,501
419,420,1306,476
437,438,1293,492
457,458,1286,516
211,212,1413,317
241,242,1392,345
246,247,1422,350
218,219,1439,319
199,200,1424,305
191,192,1407,299
1051,1052,694,1108
1046,1047,700,1094
1059,1060,724,1114
1060,1061,702,1123
1061,1062,688,1127
1047,1048,657,1100
1048,1049,678,1098
1058,1059,674,1115
1041,1042,638,1088
1057,1058,629,1115
1066,1067,658,1133
991,992,458,987
1099,1100,592,1221
1101,1102,648,1225
1106,1107,662,1241
1096,1097,658,1209
1102,1103,627,1235
329,330,981,408
439,440,853,498
870,871,797,860
851,852,777,838
847,848,802,836
747,748,636,762
735,736,610,756
632,633,548,655
699,700,721,711
594,595,744,625
515,516,665,565
764,765,923,773
793,794,917,794
824,825,947,818
353,354,1283,421
356,357,1257,425
385,386,1279,449
323,324,1265,403
364,365,1321,433
342,343,1314,414
317,318,1301,397
822,823,1080,817
821,822,1101,815
331,332,1135,409
379,380,1152,444
388,389,1060,454
407,408,1064,469
375,376,1043,442
346,347,1058,419
413,414,1087,478
322,323,1073,405
425,426,636,483
79,80,887,165
89,90,877,181
428,429,927,484
723,724,562,739
