,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 2131)",1,1,1,2,0,3,0,0
"('cell', 2154)",1,1,1,2,1,3,0,0
"('cell', 2121)",2,1,1,2,1,2,0,0
"('cell', 64)",0,2,0,4,6,0,0,0
"('cell', 128)",0,1,0,0,6,0,0,10
"('cell', 117)",0,0,0,0,7,0,0,11
"('cell', 116)",3,6,0,4,3,2,1,7
"('cell', 139)",1,3,0,3,4,2,1,6
"('cell', 74)",0,1,0,1,7,0,1,14
"('cell', 1786)",3,4,0,10,0,1,2,1
"('cell', 2104)",1,1,1,3,1,3,1,0
"('cell', 2072)",2,1,1,2,1,2,1,0
"('cell', 2011)",2,1,1,4,1,2,1,0
"('cell', 2031)",2,1,1,4,0,3,1,0
"('cell', 1912)",1,0,0,4,5,0,0,0
"('cell', 72)",1,3,0,4,5,1,0,1
"('cell', 2)",2,1,0,0,2,1,0,4
"('cell', 94)",6,5,3,5,3,4,1,3
"('cell', 274)",2,5,0,2,3,0,0,2
"('cell', 45)",0,2,0,3,7,0,0,0
"('cell', 784)",5,0,1,7,0,0,13,0
"('cell', 237)",0,4,0,3,3,0,0,3
"('cell', 200)",1,4,0,2,4,1,1,2
"('cell', 6)",2,2,1,1,1,1,0,1
"('cell', 73)",4,3,3,4,2,3,1,3
"('cell', 1533)",7,2,4,9,0,0,17,3
"('cell', 1703)",5,4,0,9,1,1,1,1
"('cell', 1984)",2,1,1,1,1,1,1,0
"('cell', 1945)",2,1,1,3,1,1,1,0
"('cell', 2015)",2,1,1,1,1,1,1,0
"('cell', 2027)",2,1,1,3,1,1,1,0
"('cell', 1970)",2,1,1,5,1,1,1,0
"('cell', 1931)",1,1,1,4,0,1,1,0
"('cell', 1909)",2,1,1,5,0,1,1,0
"('cell', 1875)",1,1,0,4,3,0,0,0
"('cell', 1893)",1,1,0,5,4,0,0,0
"('cell', 1911)",1,1,0,4,2,1,1,0
"('cell', 1866)",0,0,0,5,7,0,0,0
"('cell', 1826)",0,0,0,4,4,0,0,0
"('cell', 1701)",2,0,0,5,8,0,0,0
"('cell', 2205)",0,0,0,1,0,3,0,0
"('cell', 69)",0,2,0,3,6,0,0,0
"('cell', 101)",0,1,0,2,6,0,0,0
"('cell', 105)",0,2,0,4,6,1,0,0
"('cell', 109)",1,3,0,4,4,1,0,2
"('cell', 287)",1,0,0,2,3,2,0,0
"('cell', 393)",1,0,0,2,0,1,1,0
"('cell', 346)",1,0,0,2,2,1,1,0
"('cell', 1522)",5,2,1,11,5,3,0,0
"('cell', 115)",0,1,0,1,6,0,1,11
"('cell', 148)",0,2,0,1,5,0,0,8
"('cell', 189)",1,4,0,2,3,1,1,5
"('cell', 178)",1,3,0,4,5,2,1,6
"('cell', 256)",3,8,0,4,3,3,1,0
"('cell', 219)",0,5,0,3,4,1,0,1
"('cell', 266)",2,7,0,2,4,3,1,0
"('cell', 218)",1,5,0,3,3,1,0,1
"('cell', 44)",3,3,3,2,1,2,1,1
"('cell', 279)",8,5,2,2,5,5,2,2
"('cell', 851)",6,2,0,4,2,2,6,0
"('cell', 869)",3,1,0,6,2,2,6,0
"('cell', 836)",7,0,0,3,1,0,4,0
"('cell', 1088)",9,3,1,4,0,7,17,1
"('cell', 1131)",4,2,1,5,0,2,21,1
"('cell', 1670)",6,3,0,9,1,0,3,1
"('cell', 1526)",4,2,2,21,3,0,7,0
"('cell', 1748)",10,0,2,2,0,1,20,0
"('cell', 1966)",1,1,1,5,1,0,1,0
"('cell', 1996)",1,1,1,4,1,1,1,0
"('cell', 1991)",1,1,0,5,1,0,0,0
"('cell', 1946)",1,1,1,4,1,0,1,0
"('cell', 1926)",1,1,0,5,3,0,0,0
"('cell', 1964)",1,1,0,4,3,0,0,0
"('cell', 1803)",0,0,0,5,6,0,0,0
"('cell', 1689)",1,0,0,4,9,0,0,0
"('cell', 1833)",3,1,0,3,0,1,1,0
"('cell', 1853)",1,1,0,4,1,0,0,0
"('cell', 1886)",1,1,0,5,1,1,1,0
"('cell', 1700)",2,0,0,6,4,1,0,0
"('cell', 1763)",3,0,0,6,3,1,1,0
"('cell', 1861)",4,1,0,4,0,1,1,0
"('cell', 1892)",3,1,0,3,1,1,1,0
"('cell', 1859)",3,1,0,3,1,1,1,0
"('cell', 1918)",2,1,0,3,1,1,1,0
"('cell', 1891)",3,1,1,3,1,2,1,0
"('cell', 1691)",2,0,0,5,6,1,0,0
"('cell', 1683)",2,0,0,2,6,1,0,0
"('cell', 1684)",2,0,0,2,6,1,0,0
"('cell', 1634)",2,0,0,1,5,1,0,0
"('cell', 1608)",2,0,0,2,6,1,0,0
"('cell', 1640)",2,0,0,4,6,1,0,0
"('cell', 1635)",2,0,0,5,7,1,0,0
"('cell', 1481)",1,0,0,6,8,3,0,0
"('cell', 1419)",1,0,0,6,8,3,0,0
"('cell', 1385)",3,2,0,11,5,2,1,0
"('cell', 1331)",2,2,0,8,2,2,1,0
"('cell', 1361)",2,1,0,7,6,3,2,0
"('cell', 1369)",2,1,0,9,7,2,0,0
"('cell', 1362)",2,2,0,12,7,4,3,0
"('cell', 1671)",4,2,0,6,5,1,0,0
"('cell', 1639)",4,2,0,10,5,2,0,0
"('cell', 1493)",5,5,0,5,8,1,4,0
"('cell', 2012)",0,0,0,4,4,0,0,0
"('cell', 2002)",0,0,0,4,4,1,0,0
"('cell', 2032)",1,1,1,3,1,2,0,0
"('cell', 2181)",0,0,1,2,0,3,0,0
"('cell', 2249)",0,0,0,3,0,3,0,0
"('cell', 2210)",1,0,0,2,3,1,3,0
"('cell', 147)",2,3,0,3,6,1,0,2
"('cell', 137)",0,2,0,4,4,1,0,1
"('cell', 98)",0,2,0,4,6,1,0,0
"('cell', 168)",0,1,0,4,3,1,0,2
"('cell', 89)",1,3,0,4,6,1,0,1
"('cell', 110)",1,3,0,3,4,1,0,2
"('cell', 86)",3,2,0,5,6,0,0,11
