,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 30)",0,0,0,10,0,5,1,4
"('cell', 515)",1,0,1,5,3,1,5,1
"('cell', 1596)",0,0,0,0,2,0,5,0
"('cell', 106)",0,0,0,7,1,4,1,4
"('cell', 17)",0,0,0,9,1,4,1,1
"('cell', 14)",0,0,0,13,2,3,2,1
"('cell', 724)",0,0,0,4,0,2,2,0
"('cell', 823)",0,0,1,2,1,2,2,0
"('cell', 654)",1,0,0,6,1,0,3,0
"('cell', 607)",2,0,0,6,1,0,3,1
"('cell', 637)",0,0,6,1,0,0,5,1
"('cell', 662)",0,0,5,1,0,0,3,1
"('cell', 619)",0,0,5,4,0,0,10,0
"('cell', 1000)",2,0,0,0,1,0,8,0
"('cell', 589)",0,0,0,0,0,1,2,0
"('cell', 600)",0,0,0,1,3,1,3,0
"('cell', 569)",0,0,0,2,3,1,3,0
"('cell', 572)",0,0,0,2,2,1,3,0
"('cell', 603)",0,0,0,0,0,1,2,0
"('cell', 46)",1,0,0,7,2,2,0,0
"('cell', 72)",1,0,0,5,2,3,1,0
"('cell', 140)",1,0,0,4,2,2,1,0
"('cell', 881)",1,0,0,0,1,0,0,3
"('cell', 949)",2,0,0,0,1,0,6,1
"('cell', 617)",0,0,3,1,4,0,3,3
"('cell', 649)",0,0,0,1,3,1,3,0
"('cell', 615)",0,0,3,0,2,0,0,0
"('cell', 633)",0,0,3,0,2,0,0,3
"('cell', 1138)",1,0,1,4,0,0,8,1
"('cell', 1002)",1,0,1,4,0,0,7,1
"('cell', 9)",0,0,0,2,0,1,0,1
"('cell', 41)",0,0,0,3,1,2,0,1
"('cell', 26)",0,0,0,3,1,2,0,1
"('cell', 28)",0,0,0,2,1,1,0,0
"('cell', 44)",0,0,0,9,0,4,1,3
"('cell', 122)",0,0,0,9,0,4,0,3
"('cell', 91)",0,0,0,7,0,3,0,3
"('cell', 1598)",0,0,0,1,2,1,3,0
"('cell', 595)",2,0,1,5,1,0,11,1
"('cell', 692)",0,0,5,1,0,0,5,0
"('cell', 1014)",0,0,3,2,0,0,2,0
"('cell', 1030)",0,0,2,3,0,0,2,0
"('cell', 433)",2,0,0,7,2,1,6,0
"('cell', 203)",0,0,0,5,1,5,3,0
"('cell', 197)",0,0,0,5,1,6,3,0
"('cell', 308)",2,0,0,9,1,5,5,0
"('cell', 971)",2,0,0,0,1,0,6,0
"('cell', 761)",1,0,0,0,1,0,0,3
"('cell', 769)",1,0,0,0,1,0,0,1
"('cell', 859)",1,0,0,0,0,0,0,0
"('cell', 886)",1,0,0,0,0,0,0,0
"('cell', 864)",1,0,0,0,0,0,0,0
"('cell', 809)",1,0,0,0,1,0,0,1
"('cell', 815)",1,0,0,0,0,0,0,0
"('cell', 778)",1,0,1,0,1,0,0,3
"('cell', 667)",0,0,0,0,0,0,1,0
"('cell', 1170)",1,0,0,0,1,0,12,0
"('cell', 1172)",1,0,0,0,1,0,10,0
"('cell', 865)",0,0,0,0,0,0,1,0
"('cell', 920)",2,0,0,0,1,0,1,0
"('cell', 64)",1,0,0,7,2,2,0,0
"('cell', 224)",1,0,0,2,0,2,3,3
"('cell', 173)",2,0,0,8,2,4,2,0
"('cell', 911)",1,0,0,0,1,0,0,3
"('cell', 903)",1,0,0,0,0,0,0,3
"('cell', 866)",1,0,1,0,2,0,0,3
"('cell', 910)",1,0,0,0,1,0,2,3
"('cell', 958)",1,0,0,0,1,0,3,1
"('cell', 592)",0,0,1,4,4,1,4,2
"('cell', 880)",1,0,0,0,0,0,0,3
"('cell', 1391)",0,0,0,1,0,0,0,0
"('cell', 1150)",3,1,1,5,1,3,6,0
"('cell', 953)",0,0,0,0,1,0,2,1
"('cell', 665)",0,0,1,1,0,0,10,0
"('cell', 710)",0,0,3,0,0,0,0,3
"('cell', 732)",1,0,3,0,1,0,0,3
"('cell', 690)",1,0,3,0,3,0,0,3
"('cell', 786)",0,0,1,0,0,0,0,3
"('cell', 754)",0,0,1,0,0,0,0,3
"('cell', 674)",0,0,1,0,0,0,10,0
"('cell', 585)",0,0,2,5,5,0,5,1
"('cell', 552)",1,0,2,6,3,0,6,0
"('cell', 499)",2,0,1,9,3,1,7,0
"('cell', 548)",2,0,2,8,3,1,7,0
"('cell', 578)",0,0,3,0,3,0,2,0
"('cell', 568)",0,0,3,3,3,0,4,0
"('cell', 1608)",1,0,0,1,1,1,8,2
"('cell', 1539)",1,0,1,1,2,1,8,2
"('cell', 1584)",2,0,0,5,1,1,6,1
"('cell', 1508)",3,0,0,7,1,2,13,3
"('cell', 1065)",1,0,1,2,0,0,5,0
"('cell', 49)",0,0,0,10,1,3,2,1
"('cell', 32)",0,0,0,9,0,2,0,1
"('cell', 81)",0,0,0,9,1,2,1,0
"('cell', 90)",0,0,1,4,0,1,0,0
"('cell', 80)",0,0,1,0,0,0,0,0
"('cell', 59)",0,0,1,2,0,1,0,0
"('cell', 60)",0,0,1,1,0,0,0,0
"('cell', 51)",0,0,0,5,0,0,0,0
"('cell', 47)",0,0,1,4,0,0,0,0
"('cell', 269)",0,0,0,9,1,2,3,0
"('cell', 230)",0,0,0,9,1,2,2,0
"('cell', 260)",0,0,1,7,1,2,2,0
"('cell', 279)",0,0,1,7,1,0,2,0
"('cell', 77)",0,0,1,3,0,1,0,0
"('cell', 613)",0,0,3,1,0,0,5,1
"('cell', 247)",1,1,1,5,2,2,3,3
"('cell', 25)",0,0,0,3,1,2,0,1
"('cell', 2)",0,0,0,3,0,2,0,1
"('cell', 58)",0,0,0,6,0,3,1,3
"('cell', 45)",0,0,0,7,0,3,1,3
"('cell', 1)",0,0,0,2,0,0,0,1
"('cell', 7)",0,0,0,2,0,0,0,1
"('cell', 18)",0,0,0,3,0,0,1,0
"('cell', 853)",1,0,1,15,3,3,4,0
"('cell', 61)",0,0,0,11,3,2,2,0
"('cell', 36)",0,0,0,12,3,2,2,0
"('cell', 102)",0,0,0,8,0,2,1,0
"('cell', 70)",0,0,0,8,0,2,1,0
"('cell', 98)",0,0,0,12,1,2,1,0
"('cell', 121)",0,0,1,9,1,2,1,0
"('cell', 941)",1,0,1,3,1,2,3,0
"('cell', 714)",0,0,0,3,1,2,1,0
"('cell', 806)",1,0,1,3,1,2,2,0
"('cell', 678)",0,0,0,6,0,2,2,1
"('cell', 905)",1,0,2,3,0,0,4,0
"('cell', 858)",1,0,3,3,0,0,4,0
"('cell', 906)",1,0,2,1,0,0,4,0
"('cell', 868)",1,0,2,1,0,0,3,0
"('cell', 976)",0,0,2,2,0,0,3,0
"('cell', 832)",1,0,3,2,0,0,3,0
"('cell', 845)",1,0,4,3,0,0,4,0
"('cell', 813)",0,0,2,1,0,0,2,0
"('cell', 826)",0,0,2,1,0,0,1,0
"('cell', 1413)",0,0,1,0,1,0,3,0
"('cell', 1425)",0,0,1,0,1,0,1,0
"('cell', 1377)",0,0,1,0,0,0,1,0
"('cell', 1439)",0,0,0,1,0,0,6,1
"('cell', 1468)",0,0,1,0,0,0,4,0
"('cell', 1393)",0,0,1,1,0,0,5,0
"('cell', 1426)",0,0,1,1,1,0,5,0
"('cell', 1401)",1,0,0,2,0,0,9,2
"('cell', 1395)",1,0,0,2,0,0,9,2
"('cell', 1173)",1,0,0,5,0,0,10,1
"('cell', 1281)",0,0,0,0,0,0,1,0
"('cell', 1330)",0,0,0,1,0,0,3,0
"('cell', 1282)",0,0,0,1,0,0,3,0
"('cell', 1372)",0,0,1,1,0,0,5,0
"('cell', 579)",0,0,4,4,0,0,8,1
"('cell', 749)",1,0,2,4,0,2,3,0
"('cell', 726)",2,0,3,5,1,1,4,0
"('cell', 771)",1,0,2,2,0,1,3,0
"('cell', 782)",0,0,1,5,1,2,2,0
"('cell', 730)",2,0,6,3,0,0,7,0
"('cell', 682)",2,0,4,5,1,0,7,1
"('cell', 691)",2,0,4,4,0,0,9,0
"('cell', 720)",2,0,4,3,1,0,5,0
"('cell', 913)",0,0,3,2,0,0,2,0
"('cell', 916)",1,0,3,3,0,0,4,0
"('cell', 1197)",0,0,0,1,0,0,3,1
"('cell', 1189)",1,0,0,4,0,0,7,1
"('cell', 1232)",0,0,0,2,0,0,3,1
"('cell', 921)",1,0,3,3,0,0,4,0
"('cell', 1085)",1,0,1,4,0,0,8,1
"('cell', 202)",1,0,0,8,2,6,3,0
"('cell', 310)",2,0,0,17,0,5,4,0
"('cell', 324)",2,0,0,13,1,5,4,0
"('cell', 240)",1,0,0,11,0,7,4,0
"('cell', 705)",0,0,0,0,1,0,0,1
"('cell', 740)",1,0,0,0,1,0,0,1
"('cell', 698)",0,0,0,0,0,0,1,0
"('cell', 671)",0,0,0,0,1,0,1,0
"('cell', 801)",1,0,0,0,1,0,0,3
"('cell', 808)",1,0,0,0,1,0,0,3
"('cell', 885)",2,0,0,0,1,0,2,3
"('cell', 862)",1,0,0,0,1,0,0,1
"('cell', 850)",1,0,1,0,2,0,0,3
"('cell', 1126)",0,0,0,0,0,0,6,0
"('cell', 1062)",0,0,0,0,0,0,3,0
"('cell', 1583)",0,0,0,0,3,0,5,0
"('cell', 1460)",0,0,0,0,1,0,3,0
"('cell', 48)",1,0,0,4,2,1,1,0
"('cell', 34)",1,0,0,4,2,1,1,0
"('cell', 274)",1,0,0,6,0,1,4,3
"('cell', 287)",1,0,0,8,0,3,3,3
"('cell', 354)",3,0,0,9,0,3,3,3
"('cell', 296)",0,1,2,2,2,0,4,2
"('cell', 183)",0,0,1,6,2,3,1,3
"('cell', 602)",0,0,2,3,5,0,5,2
"('cell', 661)",0,0,1,1,3,1,3,2
"('cell', 713)",1,0,0,0,1,0,1,2
"('cell', 695)",0,0,0,0,1,0,1,2
"('cell', 843)",0,0,1,0,0,0,0,1
"('cell', 849)",1,0,0,0,0,0,0,3
"('cell', 798)",1,0,1,0,0,0,0,3
"('cell', 967)",0,1,0,0,0,0,0,0
"('cell', 821)",0,1,2,0,0,0,2,1
"('cell', 1592)",2,0,0,8,1,0,6,0
"('cell', 1238)",1,0,1,3,1,1,10,0
"('cell', 875)",0,1,1,0,0,0,2,0
"('cell', 925)",0,1,0,0,0,0,0,0
"('cell', 902)",0,0,0,0,0,0,0,1
"('cell', 933)",0,0,0,0,0,0,0,1
"('cell', 878)",0,0,0,0,0,0,0,1
"('cell', 999)",0,1,1,0,0,0,0,0
"('cell', 562)",2,0,2,3,1,0,7,0
"('cell', 636)",0,0,1,1,0,0,7,0
"('cell', 704)",0,0,2,0,0,0,0,1
"('cell', 677)",0,0,3,0,0,0,0,3
"('cell', 781)",0,1,2,0,0,0,1,1
"('cell', 610)",0,0,0,2,0,0,6,0
"('cell', 582)",0,0,2,2,1,0,4,0
"('cell', 648)",0,0,1,2,0,1,12,0
"('cell', 588)",0,0,3,2,0,1,14,0
"('cell', 459)",2,0,0,11,3,2,5,0
"('cell', 489)",1,0,1,10,3,1,5,0
"('cell', 431)",2,0,0,12,0,1,7,1
"('cell', 1529)",3,0,0,9,2,1,9,1
"('cell', 1570)",2,0,0,7,2,1,10,2
"('cell', 1509)",5,0,0,17,2,2,10,1
"('cell', 1586)",3,0,0,11,1,1,8,1
"('cell', 1605)",2,0,0,7,1,1,4,1
"('cell', 1597)",3,0,0,3,1,1,7,1
"('cell', 897)",1,0,1,16,2,5,5,0
"('cell', 1118)",1,0,0,12,2,2,4,0
"('cell', 1103)",1,0,0,11,2,2,3,0
"('cell', 1099)",1,0,0,10,2,2,3,0
"('cell', 830)",0,0,3,0,0,0,0,0
"('cell', 841)",0,0,3,0,0,0,2,0
"('cell', 1198)",1,0,0,3,0,0,7,1
"('cell', 1181)",0,0,0,5,0,0,9,1
"('cell', 1162)",0,0,0,3,0,0,8,1
"('cell', 1318)",2,0,0,17,0,2,7,0
"('cell', 1155)",1,0,0,10,0,2,4,0
"('cell', 1212)",1,0,0,4,0,2,12,2
"('cell', 1225)",1,0,0,5,0,2,6,2
"('cell', 1209)",1,0,0,3,0,1,10,3
"('cell', 1360)",2,0,0,3,1,2,21,4
"('cell', 96)",0,0,1,3,0,1,0,0
"('cell', 68)",0,0,0,1,0,0,0,0
"('cell', 94)",0,0,1,0,0,0,0,0
"('cell', 111)",0,0,1,3,0,1,0,0
"('cell', 78)",0,0,0,5,0,1,0,0
"('cell', 97)",0,0,1,5,0,2,1,0
"('cell', 120)",0,0,1,5,0,2,1,0
"('cell', 355)",0,0,0,4,0,0,7,1
"('cell', 320)",0,0,1,6,1,0,5,0
"('cell', 285)",0,0,0,11,0,1,4,0
"('cell', 199)",0,0,1,5,0,1,2,0
"('cell', 217)",0,0,1,4,0,1,2,0
"('cell', 301)",0,0,1,6,1,1,4,0
"('cell', 29)",0,0,0,4,2,3,1,1
"('cell', 73)",0,0,0,7,1,3,1,3
