,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1272)",2,2,1,6,0,1,2,0
"('cell', 2387)",0,0,0,0,0,0,1,0
"('cell', 7)",2,4,0,5,0,0,1,0
"('cell', 296)",6,3,2,9,0,1,2,1
"('cell', 270)",1,2,0,3,0,0,1,0
"('cell', 216)",0,3,0,3,0,0,1,0
"('cell', 224)",0,2,0,0,0,0,1,0
"('cell', 812)",2,0,0,7,8,0,0,5
"('cell', 168)",0,2,0,1,0,0,0,0
"('cell', 1514)",1,2,0,11,8,0,0,4
"('cell', 2412)",0,0,0,0,0,0,0,1
"('cell', 2423)",0,0,0,0,0,0,1,0
"('cell', 2464)",0,0,0,0,0,0,0,1
"('cell', 2420)",0,0,0,0,0,0,0,3
"('cell', 2501)",0,0,0,0,0,0,0,3
"('cell', 2528)",0,0,0,0,0,0,0,3
"('cell', 21)",0,2,0,2,0,0,0,0
"('cell', 20)",0,3,0,3,0,1,1,0
"('cell', 14)",0,2,0,3,0,0,1,0
"('cell', 28)",0,3,0,0,1,3,3,0
"('cell', 6)",0,1,0,0,1,3,1,0
"('cell', 8)",0,1,0,0,1,3,1,0
"('cell', 9)",0,1,0,0,1,3,1,0
"('cell', 32)",0,3,0,0,1,3,3,0
"('cell', 5)",0,1,0,0,1,3,1,0
"('cell', 860)",2,1,0,11,9,0,0,7
"('cell', 428)",3,8,1,6,0,1,3,0
"('cell', 343)",1,7,0,5,0,0,4,0
"('cell', 376)",0,7,0,5,0,1,2,0
"('cell', 380)",0,7,0,4,0,0,0,0
"('cell', 457)",0,3,0,3,1,0,0,0
"('cell', 1200)",0,7,0,4,4,0,0,3
"('cell', 1120)",0,8,0,4,7,0,0,4
"('cell', 1079)",0,8,0,5,8,0,0,4
"('cell', 1003)",1,0,0,7,15,0,0,7
"('cell', 980)",1,0,0,7,14,0,0,10
"('cell', 807)",0,2,0,2,7,0,0,4
"('cell', 846)",0,2,0,3,7,0,0,4
"('cell', 818)",0,1,0,2,4,0,0,3
"('cell', 99)",0,2,0,0,0,0,0,0
"('cell', 159)",0,2,0,0,0,0,0,0
"('cell', 138)",0,2,0,1,0,0,1,0
"('cell', 180)",0,2,0,0,0,0,0,0
"('cell', 485)",6,4,0,4,1,1,4,0
"('cell', 16)",0,1,0,0,0,0,0,0
"('cell', 764)",0,3,0,0,6,0,0,0
"('cell', 440)",0,2,1,4,0,0,0,0
"('cell', 423)",3,6,1,5,1,1,3,0
"('cell', 436)",0,1,0,3,2,0,0,1
"('cell', 480)",0,2,1,2,2,0,0,0
"('cell', 2506)",1,1,1,4,0,0,1,5
"('cell', 2505)",1,1,1,4,0,0,1,5
"('cell', 2518)",0,1,1,3,0,0,0,4
"('cell', 1315)",2,4,1,6,0,1,2,1
"('cell', 757)",3,0,0,7,6,0,0,4
"('cell', 496)",0,1,0,2,1,0,0,2
"('cell', 520)",0,1,0,2,2,0,0,2
"('cell', 517)",0,0,0,2,2,0,0,2
"('cell', 121)",0,3,0,1,0,0,0,0
"('cell', 1297)",2,2,0,11,7,0,0,7
"('cell', 2059)",0,0,1,4,1,0,2,1
"('cell', 2088)",0,1,0,7,1,0,3,3
"('cell', 2295)",4,2,0,4,0,1,8,2
"('cell', 19)",0,2,0,0,1,1,1,0
"('cell', 1)",0,2,0,0,1,0,0,0
"('cell', 23)",2,4,0,4,0,2,2,0
"('cell', 13)",0,1,0,0,0,1,0,0
"('cell', 3)",0,1,0,1,0,1,0,0
"('cell', 15)",0,2,0,3,0,3,1,0
"('cell', 22)",0,1,0,0,1,3,1,0
"('cell', 47)",0,4,0,3,1,4,3,0
"('cell', 59)",0,2,0,3,1,6,3,2
"('cell', 70)",1,1,0,3,2,6,4,4
"('cell', 239)",1,3,0,1,1,3,3,0
"('cell', 24)",0,2,0,0,1,3,2,0
"('cell', 30)",0,3,0,0,1,3,2,0
"('cell', 25)",0,2,0,0,1,3,3,0
"('cell', 10)",0,2,0,0,1,1,1,0
"('cell', 11)",0,1,0,0,1,1,1,0
"('cell', 4)",0,1,0,0,1,3,1,0
"('cell', 1013)",1,1,0,11,8,0,0,2
"('cell', 1139)",1,0,0,7,14,0,0,6
"('cell', 1232)",1,2,0,18,8,0,0,3
"('cell', 1128)",0,0,0,5,7,0,0,7
"('cell', 1119)",0,0,0,7,10,0,0,9
"('cell', 1142)",0,0,0,5,9,0,0,4
"('cell', 1300)",0,1,0,6,8,0,0,7
