,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 594)",1,0,0,1,2,0,6,2
"('cell', 1860)",0,0,0,3,0,1,3,0
"('cell', 1405)",1,1,0,1,3,2,0,2
"('cell', 1838)",0,0,0,3,0,1,3,0
"('cell', 998)",2,0,0,5,0,7,1,4
"('cell', 901)",0,0,0,1,0,2,1,5
"('cell', 868)",1,0,0,0,0,1,0,5
"('cell', 1649)",3,0,0,0,1,0,0,4
"('cell', 785)",1,0,0,0,0,0,0,5
"('cell', 912)",2,4,0,3,0,3,1,3
"('cell', 924)",2,2,0,4,1,0,2,0
"('cell', 858)",2,0,0,2,10,0,0,3
"('cell', 1076)",1,0,0,2,0,0,0,0
"('cell', 1835)",5,2,0,2,0,0,0,0
"('cell', 1859)",4,1,0,2,0,0,0,0
"('cell', 1815)",4,2,0,2,0,0,0,0
"('cell', 1808)",4,2,0,2,0,0,0,0
"('cell', 1247)",4,0,0,0,0,0,1,1
"('cell', 849)",1,0,0,2,13,0,0,5
"('cell', 909)",2,0,0,3,5,0,0,2
"('cell', 936)",2,0,0,3,3,0,0,2
"('cell', 892)",2,0,0,2,9,0,0,4
"('cell', 618)",1,1,0,1,2,0,4,1
"('cell', 1008)",3,1,0,3,0,3,1,4
"('cell', 980)",4,1,0,3,0,3,1,4
"('cell', 1011)",4,1,0,4,1,3,0,4
"('cell', 1036)",6,1,0,4,1,5,1,4
"('cell', 1533)",1,0,0,1,1,0,0,4
"('cell', 1428)",3,0,0,3,1,3,2,3
"('cell', 1489)",1,0,0,2,1,0,1,4
"('cell', 1691)",4,0,0,0,1,0,0,4
"('cell', 1662)",4,0,0,0,1,0,0,4
"('cell', 1731)",3,0,0,1,0,0,0,4
"('cell', 1766)",2,0,0,1,0,0,0,4
"('cell', 1748)",3,0,0,1,0,0,0,5
"('cell', 1609)",2,0,0,0,1,0,0,5
"('cell', 1577)",2,0,0,1,1,0,0,5
"('cell', 1632)",2,0,0,0,1,0,0,4
"('cell', 1566)",2,0,0,0,1,0,0,4
"('cell', 1827)",0,0,0,1,0,0,0,2
"('cell', 1438)",1,0,0,4,2,0,0,0
"('cell', 1427)",2,0,0,6,2,0,1,0
"('cell', 1615)",2,0,0,0,1,0,0,2
"('cell', 1598)",3,1,0,5,0,2,0,0
"('cell', 1592)",3,2,0,5,0,3,0,0
"('cell', 1125)",0,0,0,2,0,0,0,0
"('cell', 1246)",0,0,0,2,0,0,0,0
"('cell', 1746)",3,0,0,1,0,0,0,4
