,CELL_ID,X,Y
369,370,1915,355
494,495,1833,446
266,267,1892,278
303,304,1906,307
323,324,1881,323
477,478,1881,436
672,673,1798,548
1454,1455,1716,1064
1388,1389,1690,1013
1798,1799,1452,1412
1800,1801,1473,1417
515,516,1861,456
460,461,1847,421
427,428,1868,399
396,397,1860,377
488,489,1908,443
706,707,1814,576
1389,1390,1733,1012
1371,1372,1670,994
1642,1643,1222,1255
1545,1546,1269,1149
1565,1566,1296,1174
565,566,1842,490
531,532,1826,468
547,548,1855,480
602,603,1835,513
554,555,1887,484
445,446,1800,410
421,422,1836,397
476,477,1812,434
787,788,1686,628
1375,1376,1654,997
768,769,1785,617
949,950,1739,727
778,779,1756,625
1718,1719,1518,1331
1467,1468,1682,1077
1400,1401,1663,1024
349,350,1806,345
404,405,1810,382
372,373,1830,360
338,339,1820,335
340,341,1852,338
271,272,1863,278
294,295,1858,297
233,234,1855,258
175,176,1878,210
1012,1013,269,765
1019,1020,233,769
304,305,404,310
982,983,262,742
1682,1683,1147,1295
1616,1617,1189,1231
1789,1790,575,1409
1738,1739,487,1353
1815,1816,1131,1429
772,773,1179,620
743,744,1155,600
785,786,1154,628
1217,1218,1270,895
1296,1297,1283,944
1298,1299,1313,945
1741,1742,1513,1353
1808,1809,1428,1422
1677,1678,1201,1286
454,455,1480,413
432,433,1519,404
866,867,1729,666
867,868,1751,677
822,823,1760,648
803,804,1731,637
819,820,1707,647
997,998,1720,754
1028,1029,1773,776
715,716,1759,582
765,766,1747,611
745,746,1774,600
749,750,1723,604
698,699,1788,571
1409,1410,1554,1029
1085,1086,1604,813
804,805,1194,642
742,743,1208,596
728,729,1253,588
718,719,1219,580
966,967,1281,735
889,890,1270,689
914,915,1293,707
732,733,1379,588
290,291,1790,295
270,271,1822,279
309,310,1824,313
330,331,1790,328
101,102,1835,146
113,114,1884,152
54,55,772,97
94,95,819,139
33,34,774,66
255,256,606,272
91,92,656,139
116,117,872,155
96,97,898,141
120,121,825,160
150,151,865,188
159,160,837,188
457,458,858,424
407,408,819,383
1038,1039,282,785
1439,1440,277,1053
1398,1399,267,1021
1284,1285,248,938
405,406,344,383
397,398,197,380
389,390,359,373
342,343,395,342
450,451,408,416
433,434,420,405
398,399,406,380
950,951,285,727
990,991,299,752
977,978,328,740
945,946,309,725
882,883,355,686
831,832,361,654
907,908,298,700
848,849,330,668
716,717,398,580
725,726,375,588
654,655,437,543
590,591,410,503
541,542,395,478
1812,1813,1003,1427
1520,1521,1217,1126
1462,1463,1252,1073
1576,1577,1215,1182
1614,1615,1240,1225
1571,1572,1251,1181
1597,1598,1205,1203
1538,1539,1230,1146
1792,1793,624,1411
1567,1568,648,1176
1766,1767,568,1382
1714,1715,501,1326
1647,1648,471,1258
1622,1623,498,1235
1558,1559,529,1167
1167,1168,1257,864
1780,1781,1513,1399
1760,1761,1508,1375
1765,1766,1536,1383
1807,1808,1521,1422
1769,1770,1382,1390
1757,1758,1372,1372
1607,1608,1372,1217
1796,1797,1233,1413
1810,1811,1207,1426
1782,1783,1219,1399
1816,1817,1241,1432
1825,1826,1504,1434
1749,1750,1203,1359
1720,1721,1202,1334
1712,1713,1221,1324
1612,1613,1308,1226
1645,1646,1276,1253
1590,1591,1322,1196
1617,1618,1341,1229
1637,1638,1337,1250
1628,1629,1254,1241
1424,1425,1399,1039
1276,1277,1258,930
1136,1137,1234,845
1399,1400,1390,1020
1193,1194,1354,878
1250,1251,1329,912
262,263,1804,275
509,510,1491,452
178,179,1365,212
48,49,1743,73
24,25,1724,51
31,32,1686,63
86,87,1738,132
81,82,1707,125
760,761,1604,610
779,780,1617,624
714,715,1647,580
696,697,1740,566
247,248,1347,266
229,230,1376,252
285,286,1417,291
297,298,1333,303
139,140,1756,173
112,113,1755,152
60,61,878,101
43,44,1115,74
52,53,909,95
707,708,1123,576
637,638,1082,533
644,645,1105,535
651,652,1125,540
594,595,1055,508
121,122,1019,161
420,421,984,396
220,221,920,244
412,413,934,387
356,357,923,349
256,257,910,274
355,356,894,349
