,CD4 T cell,CD8 T cell,B cell,Macrophage,Granulocyte,Blood vessel,Stroma,Other
"('cell', 1870)",0,0,0,0,2,0,0,2
"('cell', 1837)",0,0,0,0,0,0,0,1
"('cell', 1858)",0,0,0,0,0,0,0,1
"('cell', 1857)",0,0,0,0,3,0,2,2
"('cell', 1830)",0,0,0,0,6,0,2,1
"('cell', 1864)",0,0,0,0,2,0,0,2
"('cell', 1792)",0,0,0,0,0,0,0,1
"('cell', 1824)",0,0,0,1,8,0,4,1
"('cell', 1849)",0,0,0,2,7,0,4,1
"('cell', 1846)",0,0,0,0,2,0,1,2
"('cell', 1847)",0,0,0,0,0,0,0,2
"('cell', 1844)",0,0,0,0,0,0,0,1
"('cell', 126)",0,0,0,0,3,0,0,1
"('cell', 1493)",0,0,0,0,1,0,0,0
"('cell', 1141)",1,1,1,3,2,0,2,1
"('cell', 1366)",0,2,0,3,1,2,7,2
"('cell', 1380)",0,1,0,2,2,3,7,1
"('cell', 1762)",0,0,0,0,5,0,1,1
"('cell', 1738)",0,0,0,0,6,0,1,0
"('cell', 1810)",0,0,0,0,5,0,2,2
"('cell', 1815)",0,0,0,4,8,1,6,0
"('cell', 1835)",0,0,0,0,0,0,0,1
"('cell', 1822)",0,0,0,0,0,0,0,1
"('cell', 1812)",0,0,0,0,0,0,0,1
"('cell', 1329)",0,0,0,0,3,0,0,0
"('cell', 131)",0,0,0,1,2,0,1,1
"('cell', 1437)",0,0,0,0,2,0,0,0
"('cell', 1466)",0,0,0,0,1,0,0,0
"('cell', 1502)",0,0,0,0,4,0,0,0
"('cell', 1484)",0,0,0,0,2,0,0,0
"('cell', 1175)",2,1,1,3,3,0,2,2
"('cell', 1150)",0,1,1,1,4,0,0,0
"('cell', 814)",0,1,0,3,0,0,5,0
"('cell', 911)",1,1,0,5,0,0,3,0
"('cell', 882)",1,1,0,7,0,0,4,0
"('cell', 1096)",1,0,1,5,0,0,2,1
"('cell', 1040)",1,0,1,7,0,0,3,3
"('cell', 944)",1,1,0,5,0,0,3,0
"('cell', 869)",1,1,0,10,0,1,7,0
"('cell', 950)",1,1,0,7,0,1,4,0
"('cell', 1653)",0,1,1,6,5,0,5,1
"('cell', 1349)",0,2,0,3,0,2,9,2
"('cell', 1365)",0,2,0,1,3,1,5,1
"('cell', 984)",3,2,0,4,0,0,4,3
"('cell', 748)",4,3,3,3,0,1,3,2
"('cell', 705)",4,3,5,2,0,0,2,3
"('cell', 688)",4,4,5,2,0,0,5,1
"('cell', 118)",0,0,0,4,2,0,5,1
"('cell', 147)",0,0,0,6,1,0,4,0
"('cell', 21)",0,0,0,0,5,0,0,0
"('cell', 8)",0,0,0,2,5,0,0,0
"('cell', 123)",2,3,0,14,3,0,7,1
"('cell', 99)",2,3,1,11,2,0,5,2
"('cell', 24)",0,0,1,5,0,0,2,0
"('cell', 109)",3,5,1,14,2,0,8,2
"('cell', 86)",1,2,1,10,2,0,5,0
"('cell', 555)",1,0,3,2,0,1,6,0
"('cell', 808)",0,1,0,3,0,0,5,0
"('cell', 762)",0,1,0,3,0,1,4,0
"('cell', 693)",1,2,0,5,0,2,6,1
"('cell', 1333)",0,2,0,4,0,2,9,2
"('cell', 1282)",0,0,0,1,2,0,0,0
"('cell', 1327)",0,0,0,1,2,0,0,0
"('cell', 1702)",0,1,0,0,0,0,0,0
"('cell', 1662)",0,1,0,0,0,0,0,0
"('cell', 1267)",1,0,0,1,2,0,1,0
"('cell', 1748)",0,0,1,5,8,1,7,0
"('cell', 1756)",0,0,0,2,6,0,6,1
"('cell', 1761)",0,0,0,0,1,0,0,0
"('cell', 199)",1,3,0,22,1,7,21,0
"('cell', 492)",2,0,3,5,0,1,5,1
"('cell', 403)",2,0,3,2,1,1,2,1
"('cell', 1759)",0,0,0,0,1,0,0,0
"('cell', 1039)",1,1,0,4,4,0,1,0
"('cell', 1574)",0,0,0,0,1,0,0,0
"('cell', 1535)",0,0,0,0,1,0,0,0
"('cell', 1543)",0,0,0,0,1,0,0,0
"('cell', 1523)",0,0,0,0,4,0,0,0
"('cell', 1187)",0,1,1,1,5,0,0,0
"('cell', 1429)",0,0,0,0,5,0,0,0
"('cell', 1243)",0,1,1,3,3,0,0,0
"('cell', 1210)",0,1,1,2,5,0,0,0
"('cell', 1221)",0,1,1,3,3,0,0,0
"('cell', 1181)",1,1,1,3,2,0,0,0
"('cell', 1159)",0,1,1,3,4,0,0,0
"('cell', 1154)",0,0,1,0,5,0,0,0
"('cell', 794)",2,2,0,9,0,0,7,0
"('cell', 828)",1,1,0,7,0,0,6,0
"('cell', 823)",1,1,0,4,0,0,5,0
"('cell', 872)",1,0,0,3,0,0,3,0
"('cell', 928)",1,1,0,8,0,1,7,0
"('cell', 1073)",0,0,1,6,1,0,3,0
"('cell', 1009)",0,0,1,8,0,1,5,2
"('cell', 1076)",0,0,1,7,0,0,3,1
"('cell', 1107)",0,0,1,4,1,0,1,0
"('cell', 1034)",0,0,0,5,1,0,1,0
"('cell', 1027)",0,0,0,1,0,0,0,0
"('cell', 991)",1,0,0,5,0,0,2,0
"('cell', 999)",1,0,1,7,0,1,5,0
"('cell', 1082)",0,0,0,1,1,0,0,0
"('cell', 1700)",1,1,1,11,6,0,6,1
"('cell', 1371)",0,0,1,0,2,0,0,0
"('cell', 1384)",0,0,0,0,2,0,0,0
"('cell', 1318)",0,0,1,0,1,0,0,0
"('cell', 1324)",1,2,1,4,1,0,7,0
"('cell', 1316)",0,2,1,2,0,1,8,1
"('cell', 1358)",0,2,1,1,3,0,5,0
"('cell', 1307)",1,0,2,3,1,0,6,0
"('cell', 1344)",0,0,1,1,1,0,4,0
"('cell', 1355)",0,0,0,0,1,0,0,0
"('cell', 1370)",0,0,1,1,4,0,4,0
"('cell', 1348)",0,0,1,1,3,0,2,0
"('cell', 1428)",0,0,0,0,5,0,1,0
"('cell', 1404)",0,0,1,1,5,0,2,0
"('cell', 556)",3,1,0,6,3,2,4,1
"('cell', 543)",2,2,0,3,2,2,6,1
"('cell', 567)",2,0,0,1,3,2,4,1
"('cell', 636)",4,1,0,7,3,1,7,1
"('cell', 616)",3,0,0,3,3,2,7,1
"('cell', 587)",4,2,0,9,3,2,7,1
"('cell', 88)",0,0,0,1,4,0,1,0
"('cell', 59)",0,0,0,1,5,0,1,0
"('cell', 82)",0,0,0,0,4,0,0,0
"('cell', 107)",0,0,0,2,3,0,2,1
"('cell', 222)",1,0,0,7,2,0,7,1
"('cell', 101)",0,0,0,3,4,0,3,0
"('cell', 44)",1,2,1,6,0,0,8,2
"('cell', 6)",2,0,1,7,0,0,1,0
"('cell', 33)",0,0,1,4,0,0,4,2
"('cell', 23)",0,0,1,5,0,0,4,0
"('cell', 75)",2,1,1,6,0,0,9,3
"('cell', 67)",1,0,1,7,1,0,7,3
"('cell', 40)",0,0,1,7,0,0,1,0
"('cell', 65)",0,0,1,7,1,0,3,0
"('cell', 48)",0,0,1,8,0,0,1,0
"('cell', 26)",2,0,1,6,0,0,1,0
"('cell', 41)",2,0,1,8,1,0,3,0
