,CELL_ID,X,Y
1797,1798,1816,913
1872,1873,1817,944
1597,1598,1837,830
1518,1519,1836,802
1656,1657,1823,853
1573,1574,1774,821
2592,2593,1646,1261
2574,2575,1664,1251
196,197,458,270
410,411,850,377
4,5,608,125
2333,2334,423,1135
1839,1840,307,933
1813,1814,281,924
1786,1787,285,910
1803,1804,306,917
1712,1713,282,878
1678,1679,381,863
1772,1773,774,904
1728,1729,778,886
1782,1783,792,908
2887,2888,1090,1435
495,496,531,413
408,409,416,377
347,348,435,348
192,193,541,267
259,260,788,299
24,25,626,154
361,362,780,352
318,319,761,333
423,424,738,384
440,441,753,391
865,866,915,566
662,663,780,488
639,640,742,476
474,475,811,407
420,421,813,383
464,465,839,401
533,534,798,431
504,505,775,416
1289,1290,1840,728
15,16,597,141
343,344,1640,345
913,914,1695,587
2457,2458,1326,1191
2297,2298,1425,1120
2177,2178,1423,1064
1424,1425,1388,772
2863,2864,752,1413
2849,2850,632,1407
2826,2827,634,1389
2301,2302,461,1122
2547,2548,451,1240
2495,2496,443,1209
2375,2376,354,1152
2417,2418,431,1170
2478,2479,424,1202
2379,2380,386,1152
2384,2385,426,1153
2359,2360,444,1144
2001,2002,691,994
2127,2128,890,1049
2769,2770,625,1352
1695,1696,397,872
2143,2144,381,1053
2099,2100,396,1036
1578,1579,297,823
1609,1610,626,834
1331,1332,716,744
1686,1687,770,869
1611,1612,571,836
1612,1613,743,836
1540,1541,767,811
2883,2884,860,1434
2789,2790,798,1365
2861,2862,775,1411
2788,2789,751,1365
2874,2875,1123,1428
2888,2889,1139,1436
2610,2611,996,1267
1659,1660,1592,856
1264,1265,1553,717
2292,2293,1544,1118
2332,2333,1499,1135
2383,2384,1533,1152
2258,2259,1528,1101
2185,2186,1444,1069
2338,2339,1438,1136
2358,2359,1457,1142
2405,2406,1478,1162
1640,1641,1570,850
1824,1825,1582,922
1899,1900,1626,955
1810,1811,1762,921
494,495,497,414
503,504,514,415
1194,1195,1435,688
972,973,1473,611
105,106,597,222
30,31,614,162
336,337,724,342
324,325,740,336
332,333,668,339
317,318,595,332
471,472,422,405
376,377,451,361
215,216,509,278
191,192,516,266
149,150,528,246
182,183,497,263
107,108,477,225
115,116,530,229
208,209,779,275
126,127,763,233
299,300,798,321
53,54,724,181
853,854,978,563
915,916,908,590
890,891,969,579
872,873,942,569
528,529,730,431
582,583,723,453
454,455,704,397
624,625,715,472
596,597,671,460
370,371,656,358
485,486,661,409
392,393,671,370
788,789,904,536
846,847,957,561
642,643,815,478
548,549,830,437
1318,1319,1821,736
1107,1108,1794,662
40,41,570,169
73,74,572,200
57,58,521,185
1584,1585,1721,827
1592,1593,1697,829
991,992,1506,618
951,952,1515,605
1075,1076,1515,650
984,985,1530,616
933,934,1577,597
918,919,1546,590
981,982,1569,613
1111,1112,1614,665
885,886,1580,576
961,962,1699,609
2416,2417,1259,1168
2331,2332,1330,1132
2203,2204,1357,1078
2391,2392,1295,1155
2300,2301,1385,1122
2309,2310,1350,1126
2057,2058,1381,1015
1974,1975,1388,984
2152,2153,1396,1056
1549,1550,1701,811
1665,1666,1684,857
1661,1662,1653,855
1591,1592,1674,829
1694,1695,1634,872
1655,1656,1606,853
1660,1661,1639,857
1699,1700,1654,873
1781,1782,1614,906
1774,1775,1630,903
1885,1886,1645,946
1272,1273,1399,721
2876,2877,697,1428
2840,2841,668,1397
1741,1742,694,893
1696,1697,668,872
2088,2089,791,1031
2169,2170,751,1063
2329,2330,957,1132
2541,2542,995,1235
2347,2348,466,1139
2431,2432,469,1176
2437,2438,450,1181
2394,2395,461,1158
2325,2326,351,1132
2182,2183,391,1070
2032,2033,670,1009
2065,2066,682,1019
1771,1772,434,904
2033,2034,753,1007
2058,2059,770,1019
2136,2137,703,1050
2196,2197,723,1074
2082,2083,692,1029
2167,2168,683,1062
2113,2114,682,1042
2619,2620,694,1274
2694,2695,621,1308
2718,2719,633,1323
2691,2692,643,1306
2743,2744,581,1336
1353,1354,737,750
1373,1374,792,756
1476,1477,796,787
1354,1355,778,751
1294,1295,790,730
